,country,country_finder,doi,full_affiliations,is_oa,mesh_terms,pmid,short_affiliations
0,"['Israel', 'United States']","['BF', 'BF']",10.1177/1363461514552584,"['University of Haifa, Israel somer@research.haifa.ac.il.', 'The Colin A. Ross Institute for Psychological Trauma, USA.', 'University of Haifa, Israel.', 'University of Haifa, Israel.', 'University of Haifa, Israel.']",FALSE,"['Adult', 'Arabs', 'Dissociative Disorders', 'Domestic Violence', 'Female', 'Humans', 'Interview, Psychological', 'Israel', 'Substance-Related Disorders']",25300648,"[1] ""university of haifa, israel""                              
[2] ""the colin a. ross institute for psychological trauma, usa""
"
1,"['United Kingdom', 'United Kingdom', 'United Kingdom']","['BF', 'GA', 'GA']",10.1016/j.contraception.2014.09.009,"['Chalmers Sexual Health Clinic, 2a Chalmers Street, Edinburgh, EH3 9ES, Scotland, UK; Obstetrics and Gynaecology, University of Edinburgh, Royal Infirmary of Edinburgh EH16 4SU; Simpson Centre for reproductive health, Royal Infirmary of Edinburgh EH16 4SU. Electronic address: Sharon.cameron@ed.ac.uk.', 'Obstetrics and Gynaecology, University of Edinburgh, Royal Infirmary of Edinburgh EH16 4SU.', 'Obstetrics and Gynaecology, University of Edinburgh, Royal Infirmary of Edinburgh EH16 4SU.', 'Simpson Centre for reproductive health, Royal Infirmary of Edinburgh EH16 4SU.', 'Simpson Centre for reproductive health, Royal Infirmary of Edinburgh EH16 4SU.']",FALSE,"['Abortion, Incomplete', 'Abortion, Induced', 'Adolescent', 'Adult', 'Chorionic Gonadotropin', 'Cohort Studies', 'Community Health Centers', 'Diagnostic Self Evaluation', 'Female', 'Follow-Up Studies', 'Humans', 'Middle Aged', 'Outpatient Clinics, Hospital', 'Patient Compliance', 'Patient Education as Topic', 'Pregnancy', 'Pregnancy Tests', 'Pregnancy Trimester, First', 'Retrospective Studies', 'Risk', 'Scotland', 'Urban Health Services', 'Young Adult']",25300644,"[1] ""chalmers sexual health clinic, 2a chalmers street, edinburgh, eh3 9es, scotland, uk""       
[2] ""obstetrics and gynaecology, university of edinburgh, royal infirmary of edinburgh eh16 4su""
[3] ""simpson centre for reproductive health, royal infirmary of edinburgh eh16 4su""             
"
2,['South Korea'],['BF'],10.1007/s00284-014-0708-3,"['Department of Food Science and Technology, Yeungnam University, Gyeongsan, 712-749, Republic of Korea.']",FALSE,"['Animals', 'Antigens, Bacterial', 'Cronobacter', 'Fluorescent Antibody Technique', 'Immunoassay', 'Immunoglobulin G', 'Liposomes', 'Rabbits', 'Sensitivity and Specificity']",25300633,"[1] ""yeungnam university, gyeongsan, 712-749, republic of korea""
"
3,['Italy'],['BF'],,"['Pain Therapy Service, Fondazione IRCCS Policlinico San Matteo, Pavia, Italy - manuela.degregori@unipv.it.']",,"['Biomarkers', 'Breast Neoplasms', 'Female', 'Humans', 'Mastectomy', 'Neoplasm Recurrence, Local', 'Pain, Postoperative', 'Predictive Value of Tests', 'Receptors, Opioid, mu']",25300626,"[1] ""pain therapy service, fondazione irccs policlinico san matteo, pavia, italy""
"
4,['Germany'],['BF'],10.1007/s00066-014-0764-4,"['Klinik f\xfcr Strahlenheilkunde, Universit\xe4tsklinikum Freiburg i. Br., Robert-Koch-Stra\xdfe 3, 79106, Freiburg, Deutschland, constantinos.zamboglou@uniklinik-freiburg.de.']",FALSE,"['Adult', 'Bone Neoplasms', 'Female', 'Humans', 'Muscle Neoplasms', 'Pancreatic Neoplasms', 'Smad4 Protein', 'Treatment Outcome']",25300625,"[1] ""klinik für strahlenheilkunde, universitätsklinikum freiburg i. br., robert-koch-straße 3, 79106, freiburg, deutschland""
"
5,['Egypt'],['BF'],10.1007/s11010-014-2232-y,"['Department of Biophysics, Faculty of Science, Cairo University, Giza, Egypt, monirarageh@yahoo.com.']",FALSE,"['Animals', 'Bone Marrow Cells', 'DNA Damage', 'Gamma Rays', 'Hematopoiesis', 'Male', 'Melanins', 'Mice, Inbred BALB C', 'Nanoparticles', 'Particle Size', 'Radiation Injuries, Experimental', 'Radiation-Protective Agents', 'Spleen', 'Whole-Body Irradiation']",25300618,"[1] ""faculty of science, cairo university, giza, egypt""
"
6,['India'],['BF'],10.1007/s11010-014-2224-y,"['Biochemistry and Toxicology Laboratory, School of Environmental Sciences, Jawaharlal Nehru University, New Delhi, 110067, India, marif2007@gmail.com.']",FALSE,"['Animals', 'Blotting, Western', 'C-Reactive Protein', 'Cell Adhesion Molecules', 'Cyclooxygenase 2', 'Disease Models, Animal', 'Female', 'Humans', 'Hyaluronic Acid', 'Immunohistochemistry', 'Matrix Metalloproteinase 14', 'Matrix Metalloproteinase 2', 'Matrix Metalloproteinase 9', 'Mitochondrial Proteins', 'Ovary', 'Polycystic Ovary Syndrome', 'Rats, Wistar', 'Serum Amyloid P-Component', 'Superovulation', 'Time Factors']",25300617,"[1] ""biochemistry and toxicology laboratory, school of environmental sciences, jawaharlal nehru university, new delhi, 110067, india""
"
7,['Austria'],['BF'],10.1159/000362329,"['Department of Digital Methods in Architecture and Planning, Institute of Architectural Sciences, Vienna University of Technology, Vienna, Austria.']",FALSE,"['Humans', 'Knowledge', 'Motivation', 'Science']",25300615,"[1] ""institute of architectural sciences, vienna university of technology, vienna, austria""
"
8,['United States'],['BF'],10.1007/s40271-014-0090-z,"['Critical Path Institute, Tucson, AZ, USA, sjcoons@c-path.org.']",TRUE,"['Computer Security', 'Computer Systems', 'Computers, Handheld', 'Data Collection', 'Humans', 'Patient Outcome Assessment', 'Smartphone', 'Telephone']",25300613,"[1] ""critical path institute, tucson, az, usa""
"
9,['United States'],['BF'],10.1007/s40271-014-0089-5,"['Division of Cancer Control and Population Sciences, National Cancer Institute, NIH, 9609 Medical Center Drive, 3E514, MSC 9762, Bethesda, MD, 20892-9762, USA, aroran@mail.nih.gov.']",FALSE,"['Breast Neoplasms', 'Communication', 'Decision Making', 'Gene Expression Profiling', 'Genomics', 'Humans', 'Patient-Centered Care', 'Professional-Patient Relations', 'Self Care', 'Uncertainty']",25300612,"[1] ""national cancer institute, nih, 9609 medical center drive, 3e514, msc 9762, bethesda, md, 20892-9762, usa""
"
