,country,country_finder,doi,full_affiliations,is_oa,mesh_terms,pmid,short_affiliations
0,"['United States', 'United States', 'United States']","['BF', 'BF', 'BF']",10.1002/ppul.23225,"[""Department of Pediatrics, University of Minnesota Medical School and The University of Minnesota Masonic Children's Hospital, Minneapolis, Minnesota."", 'School of Public Health, Division of Biostatistics, University of Minnesota, Minneapolis, Minnesota.', ""Department of Pediatrics, University of Minnesota Medical School and The University of Minnesota Masonic Children's Hospital, Minneapolis, Minnesota."", ""Department of Pediatrics, University of Minnesota Medical School and The University of Minnesota Masonic Children's Hospital, Minneapolis, Minnesota."", 'Department of Medicine, Division of Pulmonary and Critical Care Medicine, University of Minnesota School of Medicine and Veterans Administration Medical Center, Minneapolis, Minnesota.']",TRUE,"['Adolescent', 'Adult', 'Biomarkers', 'Cohort Studies', 'Cystic Fibrosis', 'Cytidine', 'Female', 'Humans', 'Hydrocortisone', 'Hypoxanthine', 'Male', 'Mannose', 'Matched-Pair Analysis', 'Metabolome', 'Metabolomics', 'Methionine', 'Young Adult']",26115542,"[1] ""university of minnesota medical school and the university of minnesota masonic children's hospital, minneapolis, minnesota""
[2] ""school of public health, university of minnesota, minneapolis, minnesota""                                                  
[3] ""university of minnesota school of medicine and veterans administration medical center, minneapolis, minnesota""             
"
1,"['United States', 'Japan', 'Japan', 'Japan']","['BF', 'BF', 'BF', 'BF']",10.1016/j.mib.2015.06.004,"['Department of Genetics & Genomic Sciences, Icahn School of Medicine at Mount Sinai, New York, NY 10029, USA. Electronic address: karr@mssm.edu.', 'RIKEN Quantitative Biology Center, RIKEN, Osaka 565-0874, Japan; Institute for Advanced Biosciences, Keio University, Fujisawa 252-8520, Japan.', 'Department of Biosciences and Informatics, Keio University, Yokohama 223-8522, Japan.']",FALSE,"['Bacteria', 'Bacterial Physiological Phenomena', 'Bioengineering', 'Cell Physiological Phenomena', 'Cells', 'Computer Simulation', 'Models, Biological', 'Molecular Biology', 'Single-Cell Analysis']",26115539,"[1] ""icahn school of medicine at mount sinai, new york, ny 10029, usa""             
[2] ""riken quantitative biology center, riken, osaka 565-0874, japan""              
[3] ""institute for advanced biosciences, keio university, fujisawa 252-8520, japan""
[4] ""keio university, yokohama 223-8522, japan""                                    
"
2,"['United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States']","['BF', 'BF', 'BF', 'BF', 'BF', 'BF', 'BF']",10.1016/j.envint.2015.06.008,"['Division of the National Toxicology Program, National Institute of Environmental Health Sciences, National Institutes of Health, Department of Health and Human Services, P.O. Box 12233, Mail Drop K2-02, Research Triangle Park, NC 27709, USA. Electronic address: thayer@niehs.nih.gov.', 'Division of Biochemical Toxicology, National Center for Toxicological Research, U.S. Food & Drug Administration, NCTR-53C RM204L HFT-110, 3900 NCTR Road, Jefferson, AR 72079, USA. Electronic address: daniel.doerge@fda.hhs.gov.', 'Clinical Research Unit, National Institute of Environmental Health Sciences, National Institutes of Health, Department of Health and Human Services, P.O. Box 12233, Mail Drop CU-01, Research Triangle Park, NC 27709, USA. Electronic address: dawnhunt2233@outlook.com.', 'Clinical Research Unit, National Institute of Environmental Health Sciences, National Institutes of Health, Department of Health and Human Services, P.O. Box 12233, Mail Drop CU-01, Research Triangle Park, NC 27709, USA. Electronic address: schurmansh@niehs.nih.gov.', 'Division of Biochemical Toxicology, National Center for Toxicological Research, U.S. Food & Drug Administration, NCTR-53C RM204L HFT-110, 3900 NCTR Road, Jefferson, AR 72079, USA. Electronic address: Nathan.Twaddle@fda.hhs.gov.', 'Division of Biochemical Toxicology, National Center for Toxicological Research, U.S. Food & Drug Administration, NCTR-53C RM204L HFT-110, 3900 NCTR Road, Jefferson, AR 72079, USA. Electronic address: Mona.Churchwell@fda.hhs.gov.', 'Clinical Research Unit, National Institute of Environmental Health Sciences, National Institutes of Health, Department of Health and Human Services, P.O. Box 12233, Mail Drop CU-01, Research Triangle Park, NC 27709, USA. Electronic address: garantziotis@niehs.nih.gov.', 'Biostatistics Branch, National Institute of Environmental Health Sciences, P.O. Box 12233, Mail Drop A3-03, Research Triangle Park, NC 27709, USA. Electronic address: kissling@niehs.nih.gov.', 'Social & Scientific Systems, Inc., 1009 Slater Rd # 120, Durham, NC 27703, USA. Electronic address: MEasterling@s-3.com.', 'Division of the National Toxicology Program, National Institute of Environmental Health Sciences, National Institutes of Health, Department of Health and Human Services, P.O. Box 12233, Mail Drop K2-02, Research Triangle Park, NC 27709, USA. Electronic address: bucher@niehs.nih.gov.', 'National Cancer Institute, National Institutes of Health, Department of Health and Human Services, P.O. Box 12233, Mail Drop B2-01, Research Triangle Park, NC 27709, USA. Electronic address: birnbaumls@niehs.nih.gov.']",TRUE,"['Administration, Oral', 'Adult', 'Area Under Curve', 'Benzhydryl Compounds', 'Environmental Pollutants', 'Female', 'Glucuronides', 'Half-Life', 'Humans', 'Male', 'Middle Aged', 'North Carolina', 'Phenols', 'Sulfuric Acid Esters']",26115537,"[1] ""national institute of environmental health sciences, national institutes of health, po box 12233, mail drop k2-02, research triangle park, nc 27709, usa""                        
[2] ""national center for toxicological research, us""                                                                                                                                  
[3] ""food & drug administration, nctr-53c rm204l hft-110, 3900 nctr road, jefferson, ar 72079, usa""                                                                                   
[4] ""clinical research unit, national institute of environmental health sciences, national institutes of health, po box 12233, mail drop cu-01, research triangle park, nc 27709, usa""
[5] ""biostatistics branch, national institute of environmental health sciences, po box 12233, mail drop a3-03, research triangle park, nc 27709, usa""                                 
[6] ""social & scientific systems, inc""                                                                                                                                                
[7] "" 1009 slater rd # 120, durham, nc 27703, usa""                                                                                                                                    
[8] ""national cancer institute, national institutes of health, po box 12233, mail drop b2-01, research triangle park, nc 27709, usa""                                                  
"
3,"['United Kingdom', 'United Kingdom']","['BF', 'BF']",10.1016/j.envint.2015.06.009,"['Safety and Environmental Assurance Centre, Unilever Colworth Science Park, Bedfordshire MK44 1LQ, UK. Electronic address: matthew.dent@unilever.com.', 'Safety and Environmental Assurance Centre, Unilever Colworth Science Park, Bedfordshire MK44 1LQ, UK.', 'Lancaster Environment Centre, Lancaster University, Bailrigg, Lancaster LA1 4YQ, UK.', 'Lancaster Environment Centre, Lancaster University, Bailrigg, Lancaster LA1 4YQ, UK. Electronic address: f.martin@lancaster.ac.uk.']",FALSE,"['Androgen Antagonists', 'Animal Testing Alternatives', 'Endocrine Disruptors', 'Environmental Exposure', 'Female', 'Humans', 'Male', 'Risk Assessment']",26115536,"[1] ""safety and environmental assurance centre, unilever colworth science park, bedfordshire mk44 1lq, uk""
[2] ""lancaster environment centre, lancaster university, bailrigg, lancaster la1 4yq, uk""                 
"
4,"['Germany', 'Germany', 'Germany', 'Germany', 'Germany', 'Germany', 'Germany']","['GA', 'BF', 'BF', 'BF', 'BF', 'BF', 'BF']",10.1016/j.envint.2015.06.004,"['Institute and Outpatient Clinic of Occupational, Social and Environmental Medicine, Friedrich-Alexander Universit\xe4t Erlangen-N\xfcrnberg, Schillerstr. 25/29, D-91054 Erlangen, Germany.', 'Berlin-Brandenburg State Laboratory, Department of Environmental Health Protection, Invalidenstr. 60, D-10557 Berlin, Germany.', 'North Rhine-Westphalia State Agency for Nature, Environment and Consumer Protection, Leibnizstr. 10, D-45659 Recklinghausen, Germany.', 'Institute and Outpatient Clinic of Occupational, Social and Environmental Medicine, Friedrich-Alexander Universit\xe4t Erlangen-N\xfcrnberg, Schillerstr. 25/29, D-91054 Erlangen, Germany. Electronic address: Thomas.Goeen@ipasum.med.uni-erlangen.de.', 'Department of Chemical Safety and Toxicology, Bavarian Health and Food Safety Authority, Pfarrstr. 3, D-80538 Munich, Germany; Institute and Outpatient Clinic for Occupational, Social and Environmental Medicine, Ludwig-Maximilians-University, Ziemssenstrasse 1, D-80336 Munich, Germany.']",FALSE,"['Air Pollutants', 'Air Pollution, Indoor', 'Child', 'Child Day Care Centers', 'Child, Preschool', 'Cross-Sectional Studies', 'Environmental Exposure', 'Environmental Monitoring', 'Gas Chromatography-Mass Spectrometry', 'Germany', 'Humans', 'Pilot Projects', 'Terpenes']",26115535,"[1] ""institute and outpatient clinic of occupational, social and environmental medicine, friedrich-alexander universität erlangen-nürnberg, schillerstr""            
[2] ""/29, d-91054 erlangen, germany""                                                                                                                                
[3] ""berlin-brandenburg state laboratory, invalidenstr""                                                                                                             
[4] "", d-10557 berlin, germany""                                                                                                                                     
[5] ""north rhine-westphalia state agency for nature, environment and consumer protection, leibnizstr""                                                               
[6] "", d-45659 recklinghausen, germany""                                                                                                                             
[7] ""bavarian health and food safety authority, pfarrstr""                                                                                                           
[8] "" d-80538 munich, germany""                                                                                                                                      
[9] ""institute and outpatient clinic for occupational, social and environmental medicine, ludwig-maximilians-university, ziemssenstrasse 1, d-80336 munich, germany""
"
5,"['Singapore', 'Sweden', 'Singapore']","['BF', 'BF', 'BF']",10.1016/j.biortech.2015.05.101,"['Department of Chemical and Biomolecular Engineering, National University of Singapore, 4 Engineering Drive 4, Singapore 117585, Singapore.', 'Department of Chemical and Biomolecular Engineering, National University of Singapore, 4 Engineering Drive 4, Singapore 117585, Singapore.', 'Division of Heat and Power Technology, Department of Energy and Environment, Chalmers University of Technology, SE-412 96 Gothenburg, Sweden.', 'Department of Chemical and Biomolecular Engineering, National University of Singapore, 4 Engineering Drive 4, Singapore 117585, Singapore; Bioprocessing Technology Institute, Agency for Science, Technology and Research (A(\u2217)STAR), 20 Biopolis Way, #06-01, Centros, Singapore 138668, Singapore. Electronic address: cheld@nus.edu.sg.']",FALSE,"['Biofuels', 'Biomass', 'Biotechnology', 'Costs and Cost Analysis', 'Lipids', 'Microalgae', 'Models, Theoretical']",26115529,"[1] ""national university of singapore, 4 engineering drive 4, singapore 117585, singapore""                                                                     
[2] ""chalmers university of technology, se-412 96 gothenburg, sweden""                                                                                          
[3] ""bioprocessing technology institute, agency for science, technology and research (a(∗)star), 20 biopolis way, #06-01, centros, singapore 138668, singapore""
"
6,['United States'],['BF'],10.1016/j.biortech.2015.06.052,"['Department of Biological Engineering, Utah State University, 4105 Old Main Hill, Logan, UT 84322, United States.', 'Department of Biological Engineering, Utah State University, 4105 Old Main Hill, Logan, UT 84322, United States.', 'Department of Biological Engineering, Utah State University, 4105 Old Main Hill, Logan, UT 84322, United States. Electronic address: Ron.Sims@usu.edu.']",FALSE,"['Biofuels', 'Biomass', 'Biotechnology', 'Carbon', 'Lipids', 'Microalgae', 'Nitrogen', 'Temperature', 'Water']",26115528,"[1] ""utah state university, 4105 old main hill, logan, ut 84322, united states""
"
7,"['China', 'China', 'China', 'China']","['BF', 'BF', 'BF', 'BF']",10.1016/j.biortech.2015.06.057,"['School of Municipal and Environmental Engineering, Harbin Institute of Technology, Harbin 150090, China.', 'School of Municipal and Environmental Engineering, Harbin Institute of Technology, Harbin 150090, China.', 'School of Municipal and Environmental Engineering, Harbin Institute of Technology, Harbin 150090, China; State Key Laboratory of Urban Water Resources and Environments (SKLURE), Harbin Institute of Technology, Harbin 150090, China. Electronic address: qlzhao@hit.edu.cn.', 'School of Municipal and Environmental Engineering, Harbin Institute of Technology, Harbin 150090, China; State Key Laboratory of Urban Water Resources and Environments (SKLURE), Harbin Institute of Technology, Harbin 150090, China.', 'School of Municipal and Environmental Engineering, Harbin Institute of Technology, Harbin 150090, China.', 'School of Materials Science and Engineering, Harbin Institute of Technology, Harbin 150001, China.', 'School of Environment and Energy Engineering (The R & D Centre for Sustainable Environmental Biotechnology), Beijing University of Civil Engineering and Architecture, Beijing 100044, China.']",FALSE,"['Anaerobiosis', 'Biodegradation, Environmental', 'Electricity', 'Refuse Disposal', 'Sewage', 'Soil']",26115526,"[1] ""school of municipal and environmental engineering, harbin institute of technology, harbin 150090, china""                                                                                     
[2] ""state key laboratory of urban water resources and environments (sklure), harbin institute of technology, harbin 150090, china""                                                               
[3] ""school of materials science and engineering, harbin institute of technology, harbin 150001, china""                                                                                           
[4] ""school of environment and energy engineering (the r & d centre for sustainable environmental biotechnology), beijing university of civil engineering and architecture, beijing 100044, china""
"
8,"['United Kingdom', 'Tanzania', 'Kenya', 'Kenya', 'Kenya']","['BF', 'BF', 'BF', 'BF', 'BF']",10.1371/journal.pone.0123701,"['London School of Hygiene & Tropical Medicine, Keppel Street, London, United Kingdom; Mwanza Intervention Trials Unit, National Institute for Medical Research, Mwanza, Tanzania.', 'Kenya Medical Research Institute, Nairobi, Kenya.', 'London School of Hygiene & Tropical Medicine, Keppel Street, London, United Kingdom.', 'University of Nairobi, Nairobi, Kenya.', 'University of Nairobi, Nairobi, Kenya.', 'Division of Reproductive Health, Ministry of Health, Nairobi, Kenya.', 'London School of Hygiene & Tropical Medicine, Keppel Street, London, United Kingdom.']",TRUE,"['Adolescent', 'Child', 'Female', 'Focus Groups', 'Health Knowledge, Attitudes, Practice', 'Health Services Accessibility', 'Humans', 'Kenya', 'Papillomavirus Vaccines', 'Patient Acceptance of Health Care', 'Sexual Behavior', 'Uterine Cervical Neoplasms', 'Vaccination']",26115523,"[1] ""london school of hygiene & tropical medicine, keppel street, london, united kingdom""       
[2] ""mwanza intervention trials unit, national institute for medical research, mwanza, tanzania""
[3] ""kenya medical research institute, nairobi, kenya""                                          
[4] ""university of nairobi, nairobi, kenya""                                                     
[5] ""ministry of health, nairobi, kenya""                                                        
"
9,['United States'],['BF'],10.1001/jama.2015.7950,"['Division of Health Policy and Management, University of Minnesota, Minneapolis.']",TRUE,"['Data Collection', 'Female', 'Health Benefit Plans, Employee', 'Health Services Accessibility', 'Homosexuality', 'Humans', 'Insurance Coverage', 'Male', 'Marriage', 'Medicaid', 'New York', 'United States']",26115522,"[1] ""university of minnesota, minneapolis""
"
