,country,country_finder,doi,full_affiliations,is_oa,mesh_terms,pmid,short_affiliations
0,"['Netherlands', 'Netherlands', 'Netherlands', 'Netherlands']","['BF', 'BF', 'BF', 'BF']",10.1016/j.jash.2015.05.011,"['Diabetes Centre, Isala, Zwolle, The Netherlands.', 'Diabetes Centre, Isala, Zwolle, The Netherlands; Department of Internal Medicine, Gelre Hospital, Apeldoorn, The Netherlands.', 'Diabetes Centre, Isala, Zwolle, The Netherlands; Department of Internal Medicine, University of Groningen and University Medical Center Groningen, Groningen, The Netherlands; Langerhans Medical Research Group, Zwolle, The Netherlands.']",FALSE,"['Humans', 'Hypertension', 'Mind-Body Therapies', 'Relaxation Therapy']",26319537,"[1] ""diabetes centre, isala, zwolle, the netherlands""                                            
[2] ""gelre hospital, apeldoorn, the netherlands""                                                 
[3] ""university of groningen and university medical center groningen, groningen, the netherlands""
[4] ""langerhans medical research group, zwolle, the netherlands""                                 
"
1,[],[None],10.1016/j.jash.2015.06.018,[],FALSE,"['Adult', 'Blood Pressure', 'Female', 'Humans', 'Hypertension', 'Incidence', 'Male', 'Periodicals as Topic', 'Societies, Medical', 'United States', 'Uric Acid']",26319535,NULL
2,"['India', 'Australia', 'Australia']","['BF', 'BF', 'BF']",10.1007/s10482-015-0576-2,"['TERI-Deakin Nanobiotechnology Centre, TERI Gram, The Energy and Resources Institute, Gual Pahari, Gurgaon Faridabad Road, Gurgaon, 122 001, Haryana, India.', 'Centre for Cellular and Molecular Biology, Deakin University, 221 Burwood Highway, Burwood, Melbourne, VIC, 3125, Australia.', 'TERI-Deakin Nanobiotechnology Centre, TERI Gram, The Energy and Resources Institute, Gual Pahari, Gurgaon Faridabad Road, Gurgaon, 122 001, Haryana, India.', 'Institute for Frontier Materials, Deakin University, Geelong Waurn Ponds Campus, Geelong, VIC, 3216, Australia.', 'Institute for Frontier Materials, Deakin University, Geelong Waurn Ponds Campus, Geelong, VIC, 3216, Australia.', 'TERI-Deakin Nanobiotechnology Centre, TERI Gram, The Energy and Resources Institute, Gual Pahari, Gurgaon Faridabad Road, Gurgaon, 122 001, Haryana, India.', 'TERI-Deakin Nanobiotechnology Centre, TERI Gram, The Energy and Resources Institute, Gual Pahari, Gurgaon Faridabad Road, Gurgaon, 122 001, Haryana, India.', 'Centre for Cellular and Molecular Biology, Deakin University, 221 Burwood Highway, Burwood, Melbourne, VIC, 3125, Australia.', 'TERI-Deakin Nanobiotechnology Centre, TERI Gram, The Energy and Resources Institute, Gual Pahari, Gurgaon Faridabad Road, Gurgaon, 122 001, Haryana, India. mandira.kochar@teri.res.in.']",FALSE,"['Computational Biology', 'Fimbriae Proteins', 'Fimbriae, Bacterial', 'Microcystis', 'Microscopy, Atomic Force', 'Models, Molecular', 'Nanowires', 'Protein Conformation', 'Synechocystis']",26319534,"[1] ""teri-deakin nanobiotechnology centre, teri gram, the energy and resources institute, gual pahari, gurgaon faridabad road, gurgaon, 122 001, haryana, india""
[2] ""centre for cellular and molecular biology, deakin university, 221 burwood highway, burwood, melbourne, vic, 3125, australia""                               
[3] ""institute for frontier materials, deakin university, geelong waurn ponds campus, geelong, vic, 3216, australia""                                            
"
3,['Italy'],['BF'],10.1007/s40520-015-0439-8,"['Intensive Care Unit and Geriatric Arrhythmology Unit, Division of Geriatric Cardiology and Medicine, and Research Unit of Medicine of Aging, Department of Experimental and Clinical Medicine, University of Florence and AOU Careggi, Viale Pieraccini 6, 50139, Florence, Italy. fumadue@tin.it.', 'Intensive Care Unit and Geriatric Arrhythmology Unit, Division of Geriatric Cardiology and Medicine, and Research Unit of Medicine of Aging, Department of Experimental and Clinical Medicine, University of Florence and AOU Careggi, Viale Pieraccini 6, 50139, Florence, Italy.', 'Intensive Care Unit and Geriatric Arrhythmology Unit, Division of Geriatric Cardiology and Medicine, and Research Unit of Medicine of Aging, Department of Experimental and Clinical Medicine, University of Florence and AOU Careggi, Viale Pieraccini 6, 50139, Florence, Italy.', 'Intensive Care Unit and Geriatric Arrhythmology Unit, Division of Geriatric Cardiology and Medicine, and Research Unit of Medicine of Aging, Department of Experimental and Clinical Medicine, University of Florence and AOU Careggi, Viale Pieraccini 6, 50139, Florence, Italy.', 'Intensive Care Unit and Geriatric Arrhythmology Unit, Division of Geriatric Cardiology and Medicine, and Research Unit of Medicine of Aging, Department of Experimental and Clinical Medicine, University of Florence and AOU Careggi, Viale Pieraccini 6, 50139, Florence, Italy.', 'Intensive Care Unit and Geriatric Arrhythmology Unit, Division of Geriatric Cardiology and Medicine, and Research Unit of Medicine of Aging, Department of Experimental and Clinical Medicine, University of Florence and AOU Careggi, Viale Pieraccini 6, 50139, Florence, Italy.']",TRUE,"['Administration, Oral', 'Aged, 80 and over', 'Anticoagulants', 'Atrial Fibrillation', 'Bundle-Branch Block', 'Electrocardiography', 'Female', 'Humans', 'International Normalized Ratio', 'Mental Status and Dementia Tests']",26319529,"[1] ""intensive care unit and geriatric arrhythmology unit, and research unit of medicine of aging, university of florence and aou careggi, viale pieraccini 6, 50139, florence, italy""
"
4,['Germany'],['BF'],10.1007/s00406-015-0637-6,"['Department of Psychiatry and Psychotherapy, Ludwig-Maximilians-University Munich, Nu\xdfbaumstr. 7, 80336, Munich, Germany. Andrea.Schmitt@med.uni-muenchen.de.', 'Department of Psychiatry and Psychotherapy, Ludwig-Maximilians-University Munich, Nu\xdfbaumstr. 7, 80336, Munich, Germany.']",TRUE,"['Brain', 'Humans', 'Schizophrenia', 'Schizophrenic Psychology']",26319528,"[1] ""ludwig-maximilians-university munich, nußbaumstr. 7, 80336, munich, germany""
"
5,"['Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand']","['BF', 'BF', 'BF', 'BF', 'BF']",10.12659/AOT.893664,"['Division of Nephrology, Phramongkutklao Hospital, Bangkok, Thailand.', 'Division of Nephrology, Rajavithi Hospital, Bangkok, Thailand.', 'Division of Nephrology, Siriraj Hospital, Bangkok, Thailand.', 'Division of Nephrology, Siriraj Hospital, Bangkok, Thailand.', 'Division of Nephrology, Chulalongkorn Memorial Hospital, Bangkok, Thailand.', 'Division of Nephrology, Bhumibol Adulyadej Hospital, Bangkok, Thailand.', 'Division of Nephrology, Phramongkutklao Hospital, Bangkok, Thailand.', 'Division of Nephrology, Phramongkutklao Hospital, Bangkok, Thailand.']",FALSE,"['Adult', 'Cross-Sectional Studies', 'Female', 'Humans', 'Kidney Transplantation', 'Male', 'Metabolic Syndrome', 'Middle Aged', 'Prevalence', 'Thailand', 'Transplant Recipients']",26319527,"[1] ""phramongkutklao hospital, bangkok, thailand""       
[2] ""rajavithi hospital, bangkok, thailand""             
[3] ""siriraj hospital, bangkok, thailand""               
[4] ""chulalongkorn memorial hospital, bangkok, thailand""
[5] ""bhumibol adulyadej hospital, bangkok, thailand""    
"
6,['United Kingdom'],['BF'],10.1007/s10815-015-0551-x,"['Lister Fertility Clinic, Lister Hospital, Chelsea Bridge Rd, London, SW1W 8RH, UK. jamesn@lfclinic.com.', 'Lister Fertility Clinic, Lister Hospital, Chelsea Bridge Rd, London, SW1W 8RH, UK.', 'Lister Fertility Clinic, Lister Hospital, Chelsea Bridge Rd, London, SW1W 8RH, UK.']",TRUE,"['Breast Neoplasms', 'Cryopreservation', 'Embryo Transfer', 'Female', 'Fertility Preservation', 'Fertilization in Vitro', 'Humans', 'Maternal Age', 'Middle Aged', 'Oocyte Retrieval', 'Pregnancy']",26319526,"[1] ""lister fertility clinic, lister hospital, chelsea bridge rd, london, sw1w 8rh, uk""
"
7,['Greece'],['BF'],10.1007/s00436-015-4688-4,"['Laboratory of Microbiology and Parasitology, Faculty of Veterinary Medicine, School of Health Sciences, University of Thessaly, Karditsa, Greece, mleuka@otenet.gr.']",FALSE,"['Animals', 'Cat Diseases', 'Cats', 'Ctenocephalides', 'Female', 'Flea Infestations', 'Greece', 'Male', 'Mite Infestations', 'Mites', 'Prevalence', 'Rhipicephalus sanguineus', 'Tick Infestations']",26319525,"[1] ""laboratory of microbiology and parasitology, faculty of veterinary medicine, school of health sciences, university of thessaly, karditsa, greece""
"
8,"['France', 'France', 'France']","['BF', 'BF', 'BF']",10.1007/s00436-015-4680-z,"['EA 4688 - USC Anses \xab VECPAR \xbb, UFR de Pharmacie, Universit\xe9 de Reims Champagne-Ardenne, 51 rue Cognacq-Jay, 51096, Reims, France. cecile.patrelle@gmail.com.', 'EA 4688 - USC Anses \xab VECPAR \xbb, UFR de Pharmacie, Universit\xe9 de Reims Champagne-Ardenne, 51 rue Cognacq-Jay, 51096, Reims, France.', 'Sciences&Faunes, Le Moulin, 14470, Marsangle, France.', 'EA 4688 - USC Anses \xab VECPAR \xbb, UFR de Pharmacie, Universit\xe9 de Reims Champagne-Ardenne, 51 rue Cognacq-Jay, 51096, Reims, France.', 'Office National de la Chasse et de la Faune Sauvage, Direction nord-Est, 57160, Moulins les Metz, France.', 'EA 4688 - USC Anses \xab VECPAR \xbb, UFR de Pharmacie, Universit\xe9 de Reims Champagne-Ardenne, 51 rue Cognacq-Jay, 51096, Reims, France.']",FALSE,"['Animals', 'Europe', 'Larva', 'Meat', 'Platyhelminths', 'Prevalence', 'Ranidae', 'Trichinella']",26319522,"[1] ""ea 4688 - usc anses « vecpar », ufr de pharmacie, université de reims champagne-ardenne, 51 rue cognacq-jay, 51096, reims, france""
[2] ""sciences&faunes, le moulin, 14470, marsangle, france""                                                                             
[3] ""office national de la chasse et de la faune sauvage, direction nord-est, 57160, moulins les metz, france""                         
"
9,"['Brazil', 'Brazil', 'Brazil', 'Brazil', 'Brazil']","['BF', 'BF', 'GA', 'BF', 'GA']",10.1007/s00436-015-4669-7,"['Graduate Program in Pharmaceutical Sciences, Vila Velha University, Rua Comiss\xe1rio Jos\xe9 Dantas de Melo, n\xb021, Boa Vista, 29102-770, Vila Velha, ES, Brazil.', 'Graduate Program in Pharmaceutical Sciences, Vila Velha University, Rua Comiss\xe1rio Jos\xe9 Dantas de Melo, n\xb021, Boa Vista, 29102-770, Vila Velha, ES, Brazil.', 'Graduate Program in Pharmaceutical Sciences, Vila Velha University, Rua Comiss\xe1rio Jos\xe9 Dantas de Melo, n\xb021, Boa Vista, 29102-770, Vila Velha, ES, Brazil.', 'School of Veterinary Medicine, Vila Velha University, Rua Comiss\xe1rio Jos\xe9 Dantas de Melo 21, Boa Vista, 29102-770, Vila Velha, ES, Brazil.', 'Graduate Program in Pharmaceutical Sciences, Vila Velha University, Rua Comiss\xe1rio Jos\xe9 Dantas de Melo, n\xb021, Boa Vista, 29102-770, Vila Velha, ES, Brazil.', 'Graduate Program in Pharmaceutical Sciences, Vila Velha University, Rua Comiss\xe1rio Jos\xe9 Dantas de Melo, n\xb021, Boa Vista, 29102-770, Vila Velha, ES, Brazil. felp@ndi.ufes.br.', 'Infectious Diseases Unit, Federal University of Espirito Santo, Av. Marechal Campos 1468, 29100, Vitoria, ES, Brazil. felp@ndi.ufes.br.', 'N\xfacleo de Doen\xe7as Infecciosas, Universidade Federal do E Santo, Av. Marechal Campos 1468, 29100, Vitoria, ES, Brazil. felp@ndi.ufes.br.']",FALSE,"['Animals', 'Antibodies, Helminth', 'Brazil', 'Chickens', 'Cross Reactions', 'Enzyme-Linked Immunosorbent Assay', 'Humans', 'Poultry Diseases', 'Prevalence', 'Toxocara', 'Toxocariasis']",26319520,"[1] ""graduate program in pharmaceutical sciences, vila velha university, rua comissário josé dantas de melo, n°21, boa vista, 29102-770, vila velha, es, brazil""
[2] ""school of veterinary medicine, vila velha university, rua comissário josé dantas de melo 21, boa vista, 29102-770, vila velha, es, brazil""                 
[3] ""infectious diseases unit, federal university of espirito santo, av""                                                                                        
[4] ""marechal campos 1468, 29100, vitoria, es, brazil""                                                                                                          
[5] ""núcleo de doenças infecciosas, universidade federal do e santo, av""                                                                                        
"
10,"['United States', 'Netherlands']","['BF', 'BF']",10.1016/j.amepre.2015.06.018,"['U.S. Food and Drug Administration, Center for Food Safety and Applied Nutrition, College Park, Maryland. Electronic address: brandon.restrepo@eui.eu.', 'Institute of Social Studies of Erasmus University, The Hague, the Netherlands.']",FALSE,"['Cardiovascular Diseases', 'Denmark', 'Dietary Fats', 'Fat Substitutes', 'Female', 'Humans', 'Nutrition Policy', 'Trans Fatty Acids']",26319518,"[1] ""us. food and drug administration, center for food safety and applied nutrition, college park, maryland""
[2] ""institute of social studies of erasmus university, the hague, the netherlands""                         
"
11,"['Italy', 'Italy', 'Japan']","['BF', 'BF', 'BF']",10.1007/s11103-015-0367-1,"['Department of Science and Technologies for Agriculture, Forestry, Nature and Energy (DAFNE), University of Tuscia, Via S.C. de Lellis snc, 01100, Viterbo, Italy.', 'Department of Agricultural Sciences, University of Naples Federico II, Via Universit\xe0 100, 80055, Portici, Italy.', 'Department of Science and Technologies for Agriculture, Forestry, Nature and Energy (DAFNE), University of Tuscia, Via S.C. de Lellis snc, 01100, Viterbo, Italy.', 'NARO Institute of Vegetable and Tea Science, National Agriculture and Food Research Organization (NARO), 360 Kusawa, Ano, Tsu, Mie, 514-2392, Japan.', 'Department of Science and Technologies for Agriculture, Forestry, Nature and Energy (DAFNE), University of Tuscia, Via S.C. de Lellis snc, 01100, Viterbo, Italy. mazz@unitus.it.']",FALSE,"['Cluster Analysis', 'Flowers', 'Fruit', 'Gene Expression Regulation, Plant', 'Lycopersicon esculentum', 'Plant Proteins', 'Transcriptome']",26319515,"[1] ""forestry, nature and energy (dafne), university of tuscia, via s.c. de lellis snc, 01100, viterbo, italy""                                           
[2] ""university of naples federico ii, via università 100, 80055, portici, italy""                                                                        
[3] ""naro institute of vegetable and tea science, national agriculture and food research organization (naro), 360 kusawa, ano, tsu, mie, 514-2392, japan""
"
