,country,country_finder,doi,full_affiliations,is_oa,mesh_terms,pmid,short_affiliations
0,"['United States', 'United States']","['BF', 'BF']",10.3171/2014.12.PEDS14251,"[""Division of Pediatric Neurosurgery, University of Florida College of Medicine Jacksonville, Lucy Gooding Pediatric Neurosurgery Center at Wolfson Children's Hospital, and Baptist Health of Northeast Florida; and."", 'Division of Clinical Genetics, University of Florida College of Medicine, Jacksonville, Florida.', ""Division of Pediatric Neurosurgery, University of Florida College of Medicine Jacksonville, Lucy Gooding Pediatric Neurosurgery Center at Wolfson Children's Hospital, and Baptist Health of Northeast Florida; and."", ""Division of Pediatric Neurosurgery, University of Florida College of Medicine Jacksonville, Lucy Gooding Pediatric Neurosurgery Center at Wolfson Children's Hospital, and Baptist Health of Northeast Florida; and.""]",TRUE,"['Adolescent', 'Age Factors', 'Brain Diseases', 'Cephalometry', 'Child', 'Child, Preschool', 'Craniofacial Abnormalities', 'Growth Charts', 'Humans', 'Infant', 'Infant, Newborn', ""Practice Patterns, Physicians'""]",25932781,"[1] ""university of florida college of medicine jacksonville, lucy gooding pediatric neurosurgery center at wolfson children's hospital, and baptist health of northeast florida""
[2] ""university of florida college of medicine, jacksonville, florida""                                                                                                          
"
1,['United States'],['BF'],10.3171/2014.12.PEDS14607,"[""Department of Pediatrics, Children's Protection Program, and."", ""Department of Pediatrics, Children's Protection Program, and."", ""Department of Neurological Surgery, Seattle Children's and Harborview Medical Center, University of Washington, Seattle, Washington.""]",TRUE,"['Child Abuse', 'Child, Preschool', 'Female', 'Hematoma, Subdural', 'Hematoma, Subdural, Acute', 'Hematoma, Subdural, Chronic', 'Humans', 'Infant', 'Infant, Newborn', 'Male', 'Retrospective Studies']",25932780,"[1] ""children's protection program, and""                                                             
[2] ""seattle children's and harborview medical center, university of washington, seattle, washington""
"
2,"['United States', 'United States', 'United States']","['BF', 'BF', 'BF']",10.3171/2014.12.PEDS14487,"['Department of Neurological Surgery, Columbia University, New York, New York;', 'Department of Neurological Surgery, Columbia University, New York, New York;', 'Department of Neurological Surgery, Columbia University, New York, New York;', 'Department of Neurological Surgery, Columbia University, New York, New York;', 'Department of Neurological Surgery, Pittsburgh University, Pittsburgh, Pennsylvania; and.', 'Department of Neurological Surgery, Columbia University, New York, New York;', ""Children's Hospital of New York, Columbia University, New York, New York."", 'Department of Neurological Surgery, Columbia University, New York, New York;', ""Children's Hospital of New York, Columbia University, New York, New York.""]",TRUE,"['Adolescent', 'Arnold-Chiari Malformation', 'Child', 'Child, Preschool', 'Cranial Fossa, Posterior', 'Decompression, Surgical', 'Dura Mater', 'Female', 'Humans', 'Infant', 'Male', 'Recurrence', 'Retrospective Studies', 'Risk Factors', 'Treatment Outcome', 'Young Adult']",25932779,"[1] ""columbia university, new york, new york""                                 
[2] ""pittsburgh university, pittsburgh, pennsylvania""                         
[3] ""children's hospital of new york, columbia university, new york, new york""
"
3,"['United Kingdom', 'Canada', 'Canada']","['BF', 'BF', 'BF']",10.3171/2014.12.PEDS14372,"['Divisions of 1 Neurosurgery.', ""Division of Neurosurgery, Royal Manchester Children's Hospital, Manchester, England."", 'Arthur and Sonia Labatt Brain Tumor Research Center, The Hospital for Sick Children, Toronto, Ontario;', ""Department of Pediatric Oncology and Bone Marrow Transplantation, Alberta Children's Hospital, Calgary, Alberta, Canada; and."", 'Divisions of 1 Neurosurgery.', 'Divisions of 1 Neurosurgery.', 'Arthur and Sonia Labatt Brain Tumor Research Center, The Hospital for Sick Children, Toronto, Ontario;', 'Arthur and Sonia Labatt Brain Tumor Research Center, The Hospital for Sick Children, Toronto, Ontario;', 'Arthur and Sonia Labatt Brain Tumor Research Center, The Hospital for Sick Children, Toronto, Ontario;', 'Neurooncology, and.', 'Arthur and Sonia Labatt Brain Tumor Research Center, The Hospital for Sick Children, Toronto, Ontario;', 'Neuropathology.', 'Arthur and Sonia Labatt Brain Tumor Research Center, The Hospital for Sick Children, Toronto, Ontario;', 'Arthur and Sonia Labatt Brain Tumor Research Center, The Hospital for Sick Children, Toronto, Ontario;', 'Divisions of 1 Neurosurgery.', 'Arthur and Sonia Labatt Brain Tumor Research Center, The Hospital for Sick Children, Toronto, Ontario;']",TRUE,"['Antineoplastic Combined Chemotherapy Protocols', 'Blood Loss, Surgical', 'Carboplatin', 'Carcinoma', 'Chemotherapy, Adjuvant', 'Child, Preschool', 'Choroid Plexus Neoplasms', 'Etoposide', 'Female', 'Humans', 'Ifosfamide', 'Male', 'Neoadjuvant Therapy', 'Retrospective Studies', 'Survival Analysis']",25932777,"[1] ""divisions of 1 neurosurgery""                                                                          
[2] ""royal manchester children's hospital, manchester, england""                                            
[3] ""arthur and sonia labatt brain tumor research center, the hospital for sick children, toronto, ontario""
[4] ""alberta children's hospital, calgary, alberta, canada""                                                
[5] ""neurooncology, and""                                                                                   
[6] ""neuropathology""                                                                                       
"
4,"['United States', 'United States']","['BF', 'BF']",10.3171/2014.12.PEDS14301,"['Section of Neurosurgery, Dartmouth-Hitchcock Medical Center, Lebanon, New Hampshire; and.', 'Division of Neurosurgery, University of Vermont College of Medicine, Burlington, Vermont.', 'Section of Neurosurgery, Dartmouth-Hitchcock Medical Center, Lebanon, New Hampshire; and.', 'Division of Neurosurgery, University of Vermont College of Medicine, Burlington, Vermont.']",TRUE,"['Adolescent', 'Arnold-Chiari Malformation', 'Child', 'Child, Preschool', 'Disease Progression', 'Female', 'Follow-Up Studies', 'Humans', 'Magnetic Resonance Imaging', 'Male', 'Prospective Studies']",25932776,"[1] ""section of neurosurgery, dartmouth-hitchcock medical center, lebanon, new hampshire""
[2] ""university of vermont college of medicine, burlington, vermont""                     
"
5,['Italy'],['BF'],10.1080/21655979.2015.1045170,"['a Dipartimento di Biochimica; Biofisica e Patologia Generale ; Seconda Universit\xe0 di Napoli ; Napoli , Italy.']",TRUE,"['5-Methyltetrahydrofolate-Homocysteine S-Methyltransferase', 'ATP Synthetase Complexes', 'Archaea', 'Chemical Phenomena', 'Industrial Microbiology', 'Methionine Adenosyltransferase', 'S-Adenosylmethionine']",25932775,"[1] ""a dipartimento di biochimica""   ""biofisica e patologia generale""
[3] ""seconda università di napoli""   ""napoli , italy""                
"
6,"['United States', 'Denmark', 'Denmark', 'United States', 'Canada', 'Canada', 'Canada', 'United States', 'United States', 'United States', 'United States']","['BF', 'BF', 'BF', 'BF', 'BF', 'BF', 'BF', 'BF', 'BF', 'BF', 'BF']",10.1021/acs.est.5b00498,"['\u2020Department of Public Health Sciences, University of California, Davis, California 95616, United States.', '\u2021Quantitative Sustainability Assessment Division, Department of Management Engineering, Technical University of Denmark, Kgs. Lyngby 2800, Denmark.', '\xa7Department of Environmental Health Sciences, University of Michigan, Ann Arbor, Michigan 48109, United States.', '\u2225ARC Arnot Research and Consulting, Toronto, Ontario M4M 1W4 , Canada.', '\u22a5Department of Physical and Environmental Sciences, University of Toronto, Scarborough, Toronto, Ontario M1C 1A4, Canada.', '#Department of Pharmacology and Toxicology, University of Toronto, Toronto, Ontario M5S 1A8, Canada.', '\u2207The Hamner Institutes for Health Sciences, Research Triangle Park, North Carolina 27709, United States.', '\xa7Department of Environmental Health Sciences, University of Michigan, Ann Arbor, Michigan 48109, United States.', '\u2021Quantitative Sustainability Assessment Division, Department of Management Engineering, Technical University of Denmark, Kgs. Lyngby 2800, Denmark.', '\u25cbHarvard School of Public Health and School of Engineering and Applied Sciences, Harvard University, Cambridge, Massachusetts 02138, United States.', '\u25c6Environmental Energy Technologies Division, Lawrence Berkeley National Laboratory, Berkeley, California 94720 , United States.', '\xb6School of Public Health, University of California, Berkeley, California 94720, United States.', '\xa7Department of Environmental Health Sciences, University of Michigan, Ann Arbor, Michigan 48109, United States.', '\u2020Department of Public Health Sciences, University of California, Davis, California 95616, United States.']",TRUE,"['Biological Assay', 'Databases as Topic', 'Environmental Exposure', 'Environmental Monitoring', 'High-Throughput Screening Assays', 'Models, Theoretical', 'Risk Assessment']",25932772," [1] ""university of california, davis, california 95616, united states""                                                                                 
 [2] ""technical university of denmark, kgs""                                                                                                             
 [3] ""lyngby 2800, denmark""                                                                                                                             
 [4] ""university of michigan, ann arbor, michigan 48109, united states""                                                                                 
 [5] ""arc arnot research and consulting, toronto, ontario m4m 1w4 , canada""                                                                             
 [6] ""university of toronto, scarborough, toronto, ontario m1c 1a4, canada""                                                                             
 [7] ""university of toronto, toronto, ontario m5s 1a8, canada""                                                                                          
 [8] ""the hamner institutes for health sciences, research triangle park, north carolina 27709, united states""                                           
 [9] ""harvard school of public health and school of engineering and applied sciences, harvard university, cambridge, massachusetts 02138, united states""
[10] ""lawrence berkeley national laboratory, berkeley, california 94720 , united states""                                                                
[11] ""school of public health, university of california, berkeley, california 94720, united states""                                                     
"
7,[],[None],10.1164/rccm.1919P7,[],FALSE,"['Bronchi', 'Bronchial Diseases', 'Bronchoscopes', 'Bronchoscopy', 'Equipment Design', 'Fiber Optic Technology', 'Humans', 'Risk Factors', 'Video Recording']",25932771,NULL
8,['Spain'],['BF'],10.1164/rccm.201502-0399LE,"['1 University of Navarra Pamplona, Spain.']",FALSE,"['Continuity of Patient Care', 'Critical Care', 'Humans', 'Intermediate Care Facilities']",25932770,"[1] ""university of navarra pamplona, spain""
"
9,[],[None],10.1164/rccm.201503-0474ST,[],FALSE,"['Adolescent', 'Airway Management', 'Child', 'Child, Preschool', 'Clinical Competence', 'Endoscopy', 'Female', 'Fiber Optic Technology', 'Humans', 'Male', 'Respiratory Tract Diseases', 'Societies, Medical', 'United States']",25932763,NULL
