,country,country_finder,doi,full_affiliations,is_oa,mesh_terms,pmid,short_affiliations
0,['Greece'],['BF'],10.1007/s00268-014-2898-z,"['4th Department of Surgery, Attikon Hospital, University of Athens Medical School, 1 Rimini str, 12462, Chaidari, Greece, mkyriazi@otenet.gr.']",FALSE,"['Common Bile Duct Neoplasms', 'Drainage', 'Duodenal Neoplasms', 'Female', 'Hospital Mortality', 'Humans', 'Length of Stay', 'Male', 'Pancreatic Neoplasms', 'Pancreaticoduodenectomy', 'Preoperative Care']",25476760,"[1] ""attikon hospital, university of athens medical school, 1 rimini str, 12462, chaidari, greece""
"
1,['Austria'],['BF'],10.1007/s00268-014-2885-4,"['Department of Surgery, Salzkammergut-Klinikum Gmunden, Miller von Aichholzstrasse 49, 4810, Gmunden, Austria, Roman.Rieger@gespag.at.']",FALSE,"['Adolescent', 'Adult', 'Endoscopy', 'Female', 'Foot', 'Foot Dermatoses', 'Health Status', 'Humans', 'Hyperhidrosis', 'Lumbosacral Plexus', 'Male', 'Mental Health', 'Middle Aged', 'Neuralgia', 'Prospective Studies', 'Quality of Life', 'Recurrence', 'Surveys and Questionnaires', 'Sympathectomy', 'Treatment Outcome', 'Young Adult']",25476759,"[1] ""salzkammergut-klinikum gmunden, miller von aichholzstrasse 49, 4810, gmunden, austria""
"
2,"['Spain', 'Spain', 'Spain', 'Spain', 'Spain', 'Spain', 'Spain']","['BF', 'BF', 'BF', 'BF', 'BF', 'BF', 'BF']",10.1111/joim.12334,"['Hospital Universitario Virgen de la Arrixaca, Universidad de Murcia, Murcia, Spain.', 'Instituto Murciano de Investigaciones Biosanitarias Virgen de la Arrixaca (IMIB), Murcia, Spain.', 'Hospital Universitario Virgen de la Arrixaca, Universidad de Murcia, Murcia, Spain.', 'Instituto Murciano de Investigaciones Biosanitarias Virgen de la Arrixaca (IMIB), Murcia, Spain.', 'Hospital General Universitario de Elche, Alicante, Spain.', 'Hospital General Universitario, Alicante, Spain.', 'Hospital Universitario Virgen de la Arrixaca, Universidad de Murcia, Murcia, Spain.', 'Instituto Murciano de Investigaciones Biosanitarias Virgen de la Arrixaca (IMIB), Murcia, Spain.', 'Instituto Murciano de Investigaciones Biosanitarias Virgen de la Arrixaca (IMIB), Murcia, Spain.', 'CIBERehd, Instituto de Salud Carlos III, Madrid, Spain.', 'Departament of Molecular Biology, Centro Inmunol\xf3gico de Alicante, Alicante, Spain.', 'Hospital General Universitario, Alicante, Spain.', 'Hospital General Universitario, Alicante, Spain.', 'Hospital Universitario Virgen de la Arrixaca, Universidad de Murcia, Murcia, Spain.', 'Instituto Murciano de Investigaciones Biosanitarias Virgen de la Arrixaca (IMIB), Murcia, Spain.', 'Hospital Universitario Virgen de la Arrixaca, Universidad de Murcia, Murcia, Spain.', 'Hospital Universitario La Fe, Valencia, Spain.', 'Hospital Universitario Virgen de la Arrixaca, Universidad de Murcia, Murcia, Spain.', 'Instituto Murciano de Investigaciones Biosanitarias Virgen de la Arrixaca (IMIB), Murcia, Spain.', 'Hospital Universitario Virgen de la Arrixaca, Universidad de Murcia, Murcia, Spain.', 'Instituto Murciano de Investigaciones Biosanitarias Virgen de la Arrixaca (IMIB), Murcia, Spain.']",TRUE,"['Adult', 'Aged', 'Cardiomyopathy, Hypertrophic', 'Female', 'Fibrosis', 'Gadolinium', 'Genotype', 'Humans', 'Magnetic Resonance Imaging', 'Male', 'Middle Aged', 'Myocardium', 'Peptidyl-Dipeptidase A', 'Polymorphism, Single Nucleotide', 'Prospective Studies', 'Radioisotopes', 'Resistin', 'Severity of Illness Index']",25476756,"[1] ""hospital universitario virgen de la arrixaca, universidad de murcia, murcia, spain""             
[2] ""instituto murciano de investigaciones biosanitarias virgen de la arrixaca (imib), murcia, spain""
[3] ""hospital general universitario de elche, alicante, spain""                                       
[4] ""hospital general universitario, alicante, spain""                                                
[5] ""ciberehd, instituto de salud carlos iii, madrid, spain""                                         
[6] ""departament of molecular biology, centro inmunológico de alicante, alicante, spain""             
[7] ""hospital universitario la fe, valencia, spain""                                                  
"
3,['Japan'],['BF'],10.5551/jat.26823,"[""Diabetes Center, Tokyo Women's Medical University School of Medicine.""]",TRUE,"['Adult', 'Aged', 'Aged, 80 and over', 'Biomarkers', 'Diabetes Mellitus, Type 2', 'Female', 'Follow-Up Studies', 'Glomerular Filtration Rate', 'Humans', 'Hydroxymethylglutaryl-CoA Reductase Inhibitors', 'Kidney Function Tests', 'Longitudinal Studies', 'Male', 'Middle Aged', 'Prognosis', 'Risk Factors', 'Young Adult']",25476755,"[1] ""diabetes center, tokyo women's medical university school of medicine""
"
4,['United Kingdom'],['BF'],10.1039/c4cc08874c,"['School of Chemistry, University of Leeds, Woodhouse Lane, Leeds, LS2 9JT, UK. c.e.willans@leeds.ac.uk.']",TRUE,"['Catalysis', 'Copper', 'Electrochemistry', 'Feasibility Studies', 'Heterocyclic Compounds', 'Methane', 'Organometallic Compounds', 'Oxidation-Reduction', 'Silanes']",25476754,"[1] ""school of chemistry, university of leeds, woodhouse lane, leeds, ls2 9jt, uk""
"
5,['New Zealand'],['BF'],10.1007/s13246-014-0315-4,"['Department of Electrical and Electronic Engineering, School of Engineering, Auckland University of Technology, Private Bag 92006, Auckland, 1142, New Zealand, mirzamansoor01@gmail.com.']",FALSE,"['Computer Security', 'Humans', 'Mobile Applications', 'Monitoring, Physiologic', 'Smartphone', 'Telemedicine']",25476753,"[1] ""school of engineering, auckland university of technology, private bag 92006, auckland, 1142, new zealand""
"
6,"['Taiwan', 'Taiwan']","['BF', 'BF']",10.1002/hep.27630,"['Graduate Institute of Epidemiology and Preventive Medicine, College of Public Health, National Taiwan University, Taipei, Taiwan; Taiwan Cancer Registry, Taipei, Taiwan.']",TRUE,"['Adult', 'Aged', 'Carcinoma, Hepatocellular', 'Cost of Illness', 'End Stage Liver Disease', 'Hepatitis, Viral, Human', 'Humans', 'Incidence', 'Liver Cirrhosis', 'Liver Neoplasms', 'Middle Aged', 'National Health Programs', 'Taiwan']",25476749,"[1] ""graduate institute of epidemiology and preventive medicine, college of public health, national taiwan university, taipei, taiwan""
[2] ""taiwan cancer registry, taipei, taiwan""                                                                                          
"
7,"['United States', 'United States']","['BF', 'BF']",10.1016/j.avsg.2014.09.031,"['Department of Surgery, Johns Hopkins Hospital, Baltimore, MD.', 'Department of Surgery, Johns Hopkins Hospital, Baltimore, MD.', 'Department of Surgery, Johns Hopkins Hospital, Baltimore, MD.', 'Department of Surgery, Johns Hopkins Hospital, Baltimore, MD.', 'Department of Surgery, Johns Hopkins Bayview Medical Center, Baltimore, MD. Electronic address: treifsn1@jhmi.edu.']",FALSE,"['Blood Loss, Surgical', 'Coronary Artery Disease', 'Drug Administration Schedule', 'Drug-Eluting Stents', 'Health Care Surveys', 'Humans', 'Metals', 'Percutaneous Coronary Intervention', 'Perioperative Care', 'Platelet Aggregation Inhibitors', 'Postoperative Hemorrhage', ""Practice Patterns, Physicians'"", 'Prosthesis Design', 'Risk Factors', 'Specialization', 'Stents', 'Surgeons', 'Surgical Procedures, Operative', 'Surveys and Questionnaires']",25476748,"[1] ""johns hopkins hospital, baltimore, md""              
[2] ""johns hopkins bayview medical center, baltimore, md""
"
8,"['Sweden', 'Sweden', 'Switzerland']","['BF', 'BF', 'BF']",10.1016/j.avsg.2014.08.031,"['Division of Medical Imaging and Technology, Department of Clinical Science, Intervention and Technology at Karolinska Institutet, Stockholm, Sweden; Department of Radiology, Karolinska University Hospital in Huddinge, Stockholm, Sweden. Electronic address: anders.svensson@ki.se.', 'Division of Medical Imaging and Technology, Department of Clinical Science, Intervention and Technology at Karolinska Institutet, Stockholm, Sweden; Department of Radiology, Karolinska University Hospital in Huddinge, Stockholm, Sweden; Institute of Diagnostic and Interventional Radiology, University Hospital Zurich, Zurich, Switzerland.', 'Division of Medical Imaging and Technology, Department of Clinical Science, Intervention and Technology at Karolinska Institutet, Stockholm, Sweden; Department of Radiology, Karolinska University Hospital in Huddinge, Stockholm, Sweden.', 'Division of Medical Imaging and Technology, Department of Clinical Science, Intervention and Technology at Karolinska Institutet, Stockholm, Sweden; Department of Radiology, Karolinska University Hospital in Huddinge, Stockholm, Sweden.', 'Division of Medical Imaging and Technology, Department of Clinical Science, Intervention and Technology at Karolinska Institutet, Stockholm, Sweden; Department of Radiology, Karolinska University Hospital in Huddinge, Stockholm, Sweden.', 'Division of Medical Imaging and Technology, Department of Clinical Science, Intervention and Technology at Karolinska Institutet, Stockholm, Sweden; Department of Radiology, Karolinska University Hospital in Huddinge, Stockholm, Sweden.']",FALSE,"['Aneurysm', 'Arteriovenous Shunt, Surgical', 'Contrast Media', 'Humans', 'Imaging, Three-Dimensional', 'Infusions, Intravenous', 'Iopamidol', 'Multidetector Computed Tomography', 'Patient Positioning', 'Predictive Value of Tests', 'Radiographic Image Interpretation, Computer-Assisted', 'Renal Dialysis', 'Treatment Outcome', 'Upper Extremity']",25476747,"[1] ""intervention and technology at karolinska institutet, stockholm, sweden""                              
[2] ""karolinska university hospital in huddinge, stockholm, sweden""                                        
[3] ""institute of diagnostic and interventional radiology, university hospital zurich, zurich, switzerland""
"
9,['United Kingdom'],['BF'],10.1007/s00421-014-3063-y,"['Sobell Department of Motor Neuroscience and Movement Disorders, Institute of Neurology, University College London, 146, Queen Square, London, WC1 3BG, UK, r.hannah@ucl.ac.uk.']",FALSE,"['Adult', 'Female', 'Humans', 'Isometric Contraction', 'Leg', 'Ligaments, Articular', 'Male', 'Muscle, Skeletal', 'Sex Factors']",25476745,"[1] ""institute of neurology, university college london, 146, queen square, london, wc1 3bg, uk""
"
