,country,country_finder,doi,full_affiliations,is_oa,mesh_terms,pmid,short_affiliations
0,"['United States', 'United States', 'United States']","['BF', 'BF', 'BF']",10.1016/j.molcel.2014.12.030,"['Department of Biological Sciences and Department of Systems Biology, Columbia University, 1212 Amsterdam Avenue, New York, NY\xa010027, USA.', 'Program in Molecular Pharmacology and Chemistry, Memorial Sloan Kettering Cancer Center, New York, NY 10065, USA.', 'Department of Biological Sciences and Department of Systems Biology, Columbia University, 1212 Amsterdam Avenue, New York, NY\xa010027, USA.', 'Department of Biological Sciences and Department of Systems Biology, Columbia University, 1212 Amsterdam Avenue, New York, NY\xa010027, USA.', 'Department of Biological Sciences and Department of Systems Biology, Columbia University, 1212 Amsterdam Avenue, New York, NY\xa010027, USA.', 'Department of Biological Sciences and Department of Systems Biology, Columbia University, 1212 Amsterdam Avenue, New York, NY\xa010027, USA.', 'Department of Biological Sciences and Department of Systems Biology, Columbia University, 1212 Amsterdam Avenue, New York, NY\xa010027, USA.', 'Department of Biological Sciences and Department of Systems Biology, Columbia University, 1212 Amsterdam Avenue, New York, NY\xa010027, USA.', 'Program in Molecular Pharmacology and Chemistry, Memorial Sloan Kettering Cancer Center, New York, NY 10065, USA; Department of Pediatrics, Memorial Sloan Kettering Cancer Center, New York, NY 10065, USA.', 'Department of Biological Sciences and Department of Systems Biology, Columbia University, 1212 Amsterdam Avenue, New York, NY\xa010027, USA. Electronic address: dpeer@biology.columbia.edu.']",TRUE,"['Antineoplastic Agents', 'Benzamides', 'Cell Line, Tumor', 'Cell Survival', 'Cluster Analysis', 'Diphenylamine', 'Gene Expression Profiling', 'Gene Expression Regulation, Neoplastic', 'Humans', 'Interferon-alpha', 'Interferon-beta', 'MAP Kinase Signaling System', 'Melanoma', 'Microphthalmia-Associated Transcription Factor', 'Models, Genetic', 'Mutation', 'Oligonucleotide Array Sequence Analysis', 'STAT1 Transcription Factor']",25684207,"[1] ""columbia university, 1212 amsterdam avenue, new york, ny 10027, usa""                                             
[2] ""program in molecular pharmacology and chemistry, memorial sloan kettering cancer center, new york, ny 10065, usa""
[3] ""memorial sloan kettering cancer center, new york, ny 10065, usa""                                                 
"
1,['United States'],['BF'],10.1089/cmb.2014.0251,"['1 Departments of Computer Science and Biology, Georgia State University , Atlanta, Georgia .']",TRUE,"['Contig Mapping', 'Metagenomics', 'Sequence Analysis, DNA', 'Software']",25684202,"[1] ""georgia state university , atlanta, georgia""
"
2,"['Australia', 'Australia']","['BF', 'BF']",10.1111/ecc.12291,"['Department of Research and Evaluation and Social Policy, CanTeen Australia, Sydney, New South Wales, Australia.', 'Department of Research and Evaluation and Social Policy, CanTeen Australia, Sydney, New South Wales, Australia.', 'Cancer Nursing Research Unit, University of Sydney, Sydney, New South Wales, Australia.']",FALSE,"['Adolescent', 'Adult', 'Female', 'Humans', 'Male', 'Medical Oncology', 'Needs Assessment', 'Neoplasms', 'Research', 'Surveys and Questionnaires', 'Young Adult']",25684198,"[1] ""canteen australia, sydney, new south wales, australia""                                 
[2] ""cancer nursing research unit, university of sydney, sydney, new south wales, australia""
"
3,['Germany'],['BF'],10.1111/iji.12183,"['Department of Human Genetics, Ruhr-University Bochum, Bochum, Germany.']",FALSE,"['Adult', 'Alleles', 'Case-Control Studies', 'DNA-Binding Proteins', 'Female', 'Gene Frequency', 'Genetic Association Studies', 'Genetic Predisposition to Disease', 'Genetic Variation', 'Genotype', 'Germany', 'Haplotypes', 'Humans', 'Intracellular Signaling Peptides and Proteins', 'Male', 'Middle Aged', 'Multiple Sclerosis', 'Nuclear Proteins', 'Odds Ratio', 'Polymorphism, Single Nucleotide', 'Receptors, Tumor Necrosis Factor, Type I', 'Tumor Necrosis Factor alpha-Induced Protein 3']",25684197,"[1] ""ruhr-university bochum, bochum, germany""
"
4,['China'],['BF'],10.1111/and.12405,"['Department of Urology, Yantai Yuhuangding Hospital Affiliated to Medical College of Qingdao University, Yantai, China.', 'Department of Urology, Yantai Yuhuangding Hospital Affiliated to Medical College of Qingdao University, Yantai, China.', 'Department of Urology, Yantai Yuhuangding Hospital Affiliated to Medical College of Qingdao University, Yantai, China.', 'Department of Urology, Yantai Yuhuangding Hospital Affiliated to Medical College of Qingdao University, Yantai, China.']",FALSE,"['Erectile Dysfunction', 'Humans', 'Male', 'Organ Sparing Treatments', 'Peripheral Nerves', 'Phosphodiesterase 5 Inhibitors', 'Postoperative Complications', 'Prostatectomy', 'Pyrimidines', 'Sildenafil Citrate', 'Tadalafil', 'Treatment Outcome', 'Vardenafil Dihydrochloride']",25684196,"[1] ""yantai yuhuangding hospital affiliated to medical college of qingdao university, yantai, china""
"
5,"['United States', 'United States', 'United States', 'Switzerland', 'Switzerland', 'Germany', 'United States']","['BF', 'BF', 'BF', 'BF', 'BF', 'BF', 'BF']",10.1002/mrm.25611,"['Department of Radiology, NorthShore University HealthSystem, Evanston, Illinois, USA.', 'The University of Chicago Pritzker School of Medicine, Chicago, Illinois, USA.', 'Siemens Healthcare, Chicago, Illinois, USA.', 'Advanced Clinical Imaging Technology, Siemens Healthcare IM BM PI, Lausanne, Switzerland.', 'Department of Radiology, University Hospital (CHUV) and University of Lausanne (UNIL), Lausanne, Switzerland.', 'Healthcare Sector, Siemens AG, Erlangen, Germany.', 'Department of Radiology, NorthShore University HealthSystem, Evanston, Illinois, USA.', 'Department of Radiology, Northwestern University Feinberg School of Medicine, Chicago, Illinois, USA.', 'Department of Radiology, NorthShore University HealthSystem, Evanston, Illinois, USA.', 'Department of Radiology, Northwestern University Feinberg School of Medicine, Chicago, Illinois, USA.', 'The University of Chicago Pritzker School of Medicine, Chicago, Illinois, USA.', 'Department of Surgery, Division of Vascular Surgery, NorthShore University HealthSystem, Evanston, Illinois, USA.', 'Department of Radiology, Northwestern University Feinberg School of Medicine, Chicago, Illinois, USA.', 'Department of Radiology, NorthShore University HealthSystem, Evanston, Illinois, USA.', 'Department of Radiology, Northwestern University Feinberg School of Medicine, Chicago, Illinois, USA.']",FALSE,"['Blood Flow Velocity', 'Carotid Arteries', 'Cerebrovascular Circulation', 'Humans', 'Image Enhancement', 'Image Interpretation, Computer-Assisted', 'Magnetic Resonance Angiography', 'Phantoms, Imaging', 'Reproducibility of Results', 'Sensitivity and Specificity', 'Spin Labels']",25684192,"[1] ""northshore university healthsystem, evanston, illinois, usa""                             
[2] ""the university of chicago pritzker school of medicine, chicago, illinois, usa""           
[3] ""siemens healthcare, chicago, illinois, usa""                                              
[4] ""advanced clinical imaging technology, siemens healthcare im bm pi, lausanne, switzerland""
[5] ""university hospital (chuv) and university of lausanne (unil), lausanne, switzerland""     
[6] ""healthcare sector, siemens ag, erlangen, germany""                                        
[7] ""northwestern university feinberg school of medicine, chicago, illinois, usa""             
"
6,['China'],['BF'],10.1111/cts.12263,"['Department of First Medical Oncology, Affiliated Yantai Yuhuangding Hospital of Qingdao University Medical, Yantai, Shandong, China.', 'Department of Endocrinology, Affiliated Yantai Yuhuangding Hospital of Qingdao University Medical, Yantai, Shandong, China.', 'Department of Radiology, Affiliated Yantai Yuhuangding Hospital of Qingdao University Medical, Yantai, Shandong, China.']",TRUE,"['Adult', 'Aged', 'Aged, 80 and over', 'Eukaryotic Initiation Factor-3', 'Female', 'Humans', 'Immunohistochemistry', 'In Situ Hybridization, Fluorescence', 'Male', 'Middle Aged', 'Neoplasm Staging', 'Prognosis', 'Receptor, ErbB-2', 'Stomach Neoplasms']",25684180,"[1] ""affiliated yantai yuhuangding hospital of qingdao university medical, yantai, shandong, china""
"
7,['Sweden'],['BF'],10.1002/jlcr.3258,"['Preclinical PET Platform, Department of Medicinal Chemistry, Uppsala University, Box\xa0574, SE-751 23, Uppsala, Sweden.']",FALSE,"['Animals', 'Carbon Radioisotopes', 'Drug Discovery', 'History, 20th Century', 'History, 21st Century', 'Humans', 'Positron-Emission Tomography', 'Radioactive Tracers', 'Radiochemistry']",25684179,"[1] ""preclinical pet platform, uppsala university, box 574, se-751 23, uppsala, sweden""
"
8,"['Italy', 'Italy']","['BF', 'BF']",10.1002/ejhf.231,"[""Department of Cardiovascular, Respiratory, Nephrologic, Anesthesiologic and Geriatric Sciences, University 'La Sapienza', Viale del Policlinico 155, I-00161, Rome, Italy; Cellular and Molecular Cardiology Lab, IRCCS L. Spallanzani, Rome, Italy.""]",TRUE,"['Adult', 'Blotting, Western', 'Cardiomyopathy, Dilated', 'Catalase', 'Cocaine-Related Disorders', 'Deoxyguanosine', 'Female', 'Heart Injuries', 'Humans', 'Male', 'Middle Aged', 'Nitric Oxide Synthase Type II', 'Oxidative Stress', 'Reactive Oxygen Species', 'Retrospective Studies', 'Superoxide Dismutase', 'Tyrosine', 'Young Adult']",25684178,"[1] ""respiratory, nephrologic, anesthesiologic and geriatric sciences, university 'la sapienza', viale del policlinico 155, i-00161, rome, italy""
[2] ""cellular and molecular cardiology lab, irccs l""                                                                                             
[3] ""spallanzani, rome, italy""                                                                                                                   
"
9,"['United States', 'United States']","['BF', 'BF']",10.1111/apa.12975,"['Department of Pediatrics and Behavioral Sciences, Rush University Medical Center, Chicago, IL, USA.', 'College of Nursing, Rush University Medical Center, Chicago, IL, USA.', 'Department of Pediatrics, Rush University Medical Center, Chicago, IL, USA.', 'College of Nursing, Rush University Medical Center, Chicago, IL, USA.', 'Department of Pediatrics, Rush University Medical Center, Chicago, IL, USA.', 'College of Nursing, Rush University Medical Center, Chicago, IL, USA.', 'Department of Pediatrics, Rush University Medical Center, Chicago, IL, USA.']",TRUE,"['Adult', 'Ambulatory Care', 'Female', 'Humans', 'Infant', 'Infant, Newborn', 'Infant, Premature', 'Infant, Very Low Birth Weight', 'Intensive Care Units, Neonatal', 'Maternal Behavior', 'Mothers', 'Patient Readmission', 'Prospective Studies', 'Stress, Psychological', 'Young Adult']",25684177,"[1] ""rush university medical center, chicago, il, usa""                    
[2] ""college of nursing, rush university medical center, chicago, il, usa""
"
10,['Sweden'],['BF'],10.1111/aas.12490,"['Department of Anaesthesiology and Intensive Care Medicine, Sahlgrenska University Hospital, University of Gothenburg, Gothenburg, Sweden.']",FALSE,"['Central Venous Pressure', 'Critical Care', 'Humans', 'Medical Errors', 'Monitoring, Physiologic']",25684176,"[1] ""sahlgrenska university hospital, university of gothenburg, gothenburg, sweden""
"
11,['United States'],['BF'],10.1017/S1478951515000115,"['Department of Psychiatry,New York-Presbyterian Hospital, Columbia University Medical Center,New York,New York.', 'Division of Hematology/Oncology,Department of Medicine,New York-Presbyterian Hospital, Columbia University Medical Center,New York,New York.']",FALSE,"['Attitude to Death', 'Humans', 'Neoplasms', 'Professional-Family Relations', 'Spouses', 'Terminally Ill']",25684175,"[1] ""new york-presbyterian hospital, columbia university medical center,new york,new york""
"
12,"['United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States']","['BF', 'BF', 'BF', 'BF', 'BF', 'BF', 'BF']",10.1002/clc.22391,"['Department of Medicine, New York Medical College, Valhalla, New York.', 'Division of Cardiology, New York Medical College, Valhalla, New York.', 'Department of Medicine, Flushing Hospital Medical Center, Flushing, New York.', 'Division of Cardiology, New York Medical College, Valhalla, New York.', 'Department of Medicine, New York Medical College, Valhalla, New York.', 'Division of Cardiology, New York Medical College, Valhalla, New York.', 'Department of Medicine, Division of Cardiology, Mount Sinai Medical Center, New York, New York.', 'Division of Cardiology, New York Medical College, Valhalla, New York.', 'Division of Cardiology, New York Medical College, Valhalla, New York.', 'Department of Medicine, New York Medical College, Valhalla, New York.', 'Department of Medicine, Washington DC VA Medical Center, Washington, DC.', 'Division of Cardiology, University of Washington, Seattle, Washington.', 'Division of Cardiovascular Disease, University of Alabama at Birmingham, Birmingham, Alabama.', 'Division of Cardiology, New York Medical College, Valhalla, New York.', 'Division of Cardiology, New York Medical College, Valhalla, New York.', 'Division of Cardiology, New York Medical College, Valhalla, New York.', 'Division of Cardiology, Department of Medicine, David Geffen School of Medicine, University of California at Los Angeles, Los Angeles, California.']",TRUE,"['Adult', 'Aged', 'Blood Coagulation Disorders', 'Female', 'Heart Transplantation', 'Hospital Charges', 'Hospital Mortality', 'Humans', 'Inpatients', 'Length of Stay', 'Male', 'Middle Aged', 'Propensity Score', 'Sampling Studies']",25684174,"[1] ""new york medical college, valhalla, new york""                                                     
[2] ""flushing hospital medical center, flushing, new york""                                             
[3] ""mount sinai medical center, new york, new york""                                                   
[4] ""washington dc va medical center, washington, dc""                                                  
[5] ""university of washington, seattle, washington""                                                    
[6] ""university of alabama at birmingham, birmingham, alabama""                                         
[7] ""david geffen school of medicine, university of california at los angeles, los angeles, california""
"
13,"['United States', 'United States']","['BF', 'BF']",10.1002/pmic.201400505,"['Department of Microbiology and Molecular Genetics, University of Vermont, Burlington, VT, USA.', 'Department of Biology, University of Vermont, Burlington, VT, USA.', 'Vermont Genetics Network Proteomics Facility, University of Vermont, Burlington, VT, USA.', 'Department of Microbiology and Molecular Genetics, University of Vermont, Burlington, VT, USA.', 'Department of Biology, University of Vermont, Burlington, VT, USA.', 'Vermont Genetics Network Proteomics Facility, University of Vermont, Burlington, VT, USA.', 'Department of Biology, University of Vermont, Burlington, VT, USA.', 'Vermont Genetics Network Proteomics Facility, University of Vermont, Burlington, VT, USA.', 'Department of Microbiology and Molecular Genetics, University of Vermont, Burlington, VT, USA.']",TRUE,"['Aggregatibacter actinomycetemcomitans', 'Bacterial Proteins', 'Cell Membrane', 'Gene Deletion', 'Membrane Proteins', 'Mutation', 'Proteomics']",25684173,"[1] ""university of vermont, burlington, vt, usa""                                              
[2] ""vermont genetics network proteomics facility, university of vermont, burlington, vt, usa""
"
14,['United Kingdom'],['BF'],10.1002/uog.14822,"[""Harris Birthright Research Centre for Fetal Medicine, King's College Hospital, London, UK.""]",TRUE,"['Adult', 'Female', 'Fetal Blood', 'Fetal Distress', 'Fetus', 'Gestational Age', 'Humans', 'Middle Cerebral Artery', 'Predictive Value of Tests', 'Pregnancy', 'Pregnancy Outcome', 'Prospective Studies', 'Pulsatile Flow', 'Ultrasonography, Doppler, Color', 'Ultrasonography, Prenatal', 'Umbilical Arteries']",25684172,"[1] ""harris birthright research centre for fetal medicine, king's college hospital, london, uk""
"
