,country,country_finder,doi,full_affiliations,is_oa,mesh_terms,pmid,short_affiliations
0,['United Kingdom'],['BF'],10.1371/journal.pbio.1002164,"['Structural Genomics Consortium, Nuffield Department of Medicine, University of Oxford, Oxford, United Kingdom.']",TRUE,"['Biomedical Research', 'Diffusion of Innovation', 'Drug Discovery', 'Information Dissemination', 'Off-Label Use']",26042736,"[1] ""structural genomics consortium, university of oxford, oxford, united kingdom""
"
1,"['Iceland', 'Iceland']","['BF', 'BF']",10.1371/journal.pone.0128780,"['Department of Ophthalmology, University of Iceland, Reykjavik, Iceland; Department of Ophthalmology, Landspitali-The National University Hospital of Iceland, Reykjavik, Iceland.', 'Department of Ophthalmology, University of Iceland, Reykjavik, Iceland; Department of Ophthalmology, Landspitali-The National University Hospital of Iceland, Reykjavik, Iceland.', 'Department of Ophthalmology, University of Iceland, Reykjavik, Iceland; Department of Ophthalmology, Landspitali-The National University Hospital of Iceland, Reykjavik, Iceland.', 'Department of Ophthalmology, University of Iceland, Reykjavik, Iceland; Department of Ophthalmology, Landspitali-The National University Hospital of Iceland, Reykjavik, Iceland.', 'Department of Ophthalmology, University of Iceland, Reykjavik, Iceland; Department of Ophthalmology, Landspitali-The National University Hospital of Iceland, Reykjavik, Iceland.']",TRUE,"['Adult', 'Arterioles', 'Female', 'Fundus Oculi', 'Health', 'Humans', 'Male', 'Oxygen', 'Respiration', 'Retinal Vessels', 'Time Factors', 'Venules']",26042732,"[1] ""university of iceland, reykjavik, iceland""                                  
[2] ""landspitali-the national university hospital of iceland, reykjavik, iceland""
"
2,"['United States', 'South Africa', 'United States']","['BF', 'BF', 'BF']",10.1371/journal.pone.0128389,"['Institute for Health Metrics and Evaluation, Seattle, Washington, United States of America.', 'Institute for Health Metrics and Evaluation, Seattle, Washington, United States of America.', 'Institute for Health Metrics and Evaluation, Seattle, Washington, United States of America.', 'University of Cape Town, School of Public Health and Family Medicine, Cape Town, South Africa.', 'Joint Learning Initiative on Faith and Local Communities, Washington, DC, United States of America.', 'Institute for Health Metrics and Evaluation, Seattle, Washington, United States of America.']",TRUE,"['Culture', 'Delivery of Health Care', 'Health Expenditures', 'International Cooperation', 'Organizations', 'United States']",26042731,"[1] ""institute for health metrics and evaluation, seattle, washington, united states of america""        
[2] ""university of cape town, school of public health and family medicine, cape town, south africa""     
[3] ""joint learning initiative on faith and local communities, washington, dc, united states of america""
"
3,['China'],['BF'],10.1016/j.jad.2015.05.029,"['Department of Radiology, Second Affiliated Hospital, Zhejiang University School of Medicine, China.', 'Department of Radiology, Second Affiliated Hospital, Zhejiang University School of Medicine, China.', 'Department of Radiology, Second Affiliated Hospital, Zhejiang University School of Medicine, China.', 'Department of Radiology, Second Affiliated Hospital, Zhejiang University School of Medicine, China.', 'Department of Radiology, Second Affiliated Hospital, Zhejiang University School of Medicine, China.', 'Department of Neurology, Second Affiliated Hospital, Zhejiang University School of Medicine, China.', 'Department of Radiology, Second Affiliated Hospital, Zhejiang University School of Medicine, China. Electronic address: zhangminming@zju.edu.cn.']",FALSE,"['Aged', 'Amygdala', 'Brain', 'Case-Control Studies', 'Depression', 'Female', 'Functional Neuroimaging', 'Humans', 'Magnetic Resonance Imaging', 'Male', 'Middle Aged', 'Neuropsychological Tests', 'Parkinson Disease']",26042728,"[1] ""second affiliated hospital, zhejiang university school of medicine, china""
"
4,['Ireland'],['BF'],10.3109/09537104.2015.1049139,"[""Department of Neurology, The Adelaide and Meath Hospital, Dublin, incorporating the National Children's Hospital , Dublin , Ireland .""]",TRUE,"['Animals', 'Blood Platelets', 'Humans', 'Ischemic Attack, Transient', 'Platelet Aggregation Inhibitors', 'Platelet Function Tests', 'Prevalence', 'Stroke']",26042726,"[1] ""the adelaide and meath hospital, dublin, incorporating the national children's hospital , dublin , ireland""
"
5,['Sweden'],['BF'],10.1002/bjs.9856,"['Department of Surgery, Sk\xe5ne University Hospital at Lund, Lund, Sweden.', 'Department of Surgery, Sk\xe5ne University Hospital at Lund, Lund, Sweden.', 'Department of Surgery, Sk\xe5ne University Hospital at Lund, Lund, Sweden.', 'Department of Surgery, Sk\xe5ne University Hospital at Lund, Lund, Sweden.', 'Department of Surgery, Sk\xe5ne University Hospital at Lund, Lund, Sweden.', 'Department of Surgery, Sk\xe5ne University Hospital at Lund, Lund, Sweden.']",TRUE,"['Adolescent', 'Adult', 'Aged', 'Aged, 80 and over', 'Clinical Protocols', 'Female', 'Hospital Costs', 'Hospitals, High-Volume', 'Humans', 'Length of Stay', 'Male', 'Middle Aged', 'Outcome and Process Assessment (Health Care)', 'Pancreaticoduodenectomy', 'Patient Satisfaction', 'Postoperative Care', 'Postoperative Complications', 'Prospective Studies', 'Quality of Life', 'Surveys and Questionnaires', 'Sweden', 'Young Adult']",26042725,"[1] ""skåne university hospital at lund, lund, sweden""
"
6,['United States'],['BF'],10.1016/j.msec.2015.04.020,"['Alabama Center for Paper and Bioresource Engineering, Auburn University, AL 36849, United States. Electronic address: marko.hakovirta@storaenso.com.', 'Alabama Center for Paper and Bioresource Engineering, Auburn University, AL 36849, United States.', 'Alabama Center for Paper and Bioresource Engineering, Auburn University, AL 36849, United States.']",FALSE,"['Ammonium Hydroxide', 'Diatomaceous Earth', 'Food Contamination', 'Food Microbiology', 'Food Packaging', 'Limit of Detection', 'Paper', 'Surface Properties']",26042721,"[1] ""alabama center for paper and bioresource engineering, auburn university, al 36849, united states""
"
7,"['Portugal', 'United States', 'Spain', 'South Korea', 'South Korea']","['BF', 'BF', 'BF', 'BF', 'BF']",10.1016/j.msec.2015.04.023,"['Department of Materials and Ceramics Engineering, University of Aveiro, CICECO, 3810-193 Aveiro, Portugal.', 'Department of Materials Science and Engineering, Rutgers, The State University of New Jersey, Piscataway, NJ 08854-8065, United States.', 'Department of Materials and Ceramics Engineering, University of Aveiro, CICECO, 3810-193 Aveiro, Portugal.', 'Instituto de Cer\xe1mica y Vidrio (CSIC), Kelsen 5, Campus de Cantoblanco, 28049 Madrid, Spain.', 'Institute of Tissue Regeneration Engineering (ITREN) & College of Dentistry, Dankook University, Cheonan 330714, South Korea; Department of Nanobiomedical Science & BK21 PLUS NBM Global Research Centre for Regenerative Medicine, Dankook University, Cheonan 330714, South Korea.', 'Institute of Tissue Regeneration Engineering (ITREN) & College of Dentistry, Dankook University, Cheonan 330714, South Korea; Department of Nanobiomedical Science & BK21 PLUS NBM Global Research Centre for Regenerative Medicine, Dankook University, Cheonan 330714, South Korea.', 'Department of Materials and Ceramics Engineering, University of Aveiro, CICECO, 3810-193 Aveiro, Portugal. Electronic address: jmf@ua.pt.']",FALSE,"['Animals', 'Cell Proliferation', 'Cells, Cultured', 'Ceramics', 'Crystallization', 'Hot Temperature', 'Magnesium Oxide', 'Mesenchymal Stem Cells', 'Rats', 'Zinc Oxide']",26042713,"[1] ""university of aveiro, ciceco, 3810-193 aveiro, portugal""                                                                     
[2] ""rutgers, the state university of new jersey, piscataway, nj 08854-8065, united states""                                       
[3] ""instituto de cerámica y vidrio (csic), kelsen 5, campus de cantoblanco, 28049 madrid, spain""                                 
[4] ""institute of tissue regeneration engineering (itren) & college of dentistry, dankook university, cheonan 330714, south korea""
[5] ""dankook university, cheonan 330714, south korea""                                                                             
"
8,"['United States', 'Japan', 'Japan']","['BF', 'BF', 'BF']",10.1016/j.msec.2015.04.006,"['Mitsubishi Rayon Co., Ltd. Otake Research Laboratories, Japan.', 'Laboratory of Biomaterials Design, Division of Forest and Biomaterials Science, Graduate School of Agriculture, Kyoto University, Japan. Electronic address: tnakano@kais.kyoto-u.ac.jp.']",FALSE,"['Carbon Isotopes', 'Cellulose', 'Cold Temperature', 'Crystallization', 'Magnetic Resonance Spectroscopy', 'Sodium Hydroxide']",26042706,"[1] ""mitsubishi rayon co, ltd""                                                                  
[2] ""otake research laboratories, japan""                                                        
[3] ""laboratory of biomaterials design, graduate school of agriculture, kyoto university, japan""
"
9,"['Iran', 'Iran', 'Iran']","['BF', 'BF', 'BF']",10.1016/j.msec.2015.04.030,"['Department of Chemistry, Sharif University of Technology, Tehran 11155-3516, Iran; Institute for Nanoscience and Technology, Sharif University of Technology, Tehran, Iran. Electronic address: shahrokhian@sharif.edu.', 'Department of Chemistry, Sharif University of Technology, Tehran 11155-3516, Iran.', 'Department of Chemistry, Isfahan University, Isfahan, Iran.']",FALSE,"['1,2-Dihydroxybenzene-3,5-Disulfonic Acid Disodium Salt', 'Acyclovir', 'Antiviral Agents', 'Electrochemical Techniques', 'Electrodes', 'Glass', 'Humans', 'Limit of Detection', 'Linear Models', 'Nanotubes, Carbon', 'Polymers', 'Pyrroles', 'Reproducibility of Results']",26042700,"[1] ""sharif university of technology, tehran 11155-3516, iran""                               
[2] ""institute for nanoscience and technology, sharif university of technology, tehran, iran""
[3] ""isfahan university, isfahan, iran""                                                      
"
