,country,country_finder,doi,full_affiliations,is_oa,mesh_terms,pmid,short_affiliations
0,"['Denmark', 'Denmark', 'Denmark', 'Denmark']","['BF', 'BF', 'BF', 'BF']",10.3109/14017431.2015.1103892,"['a Department of Cardiology , Hvidovre Hospital, University of Copenhagen , Hvidovre , Denmark.', 'a Department of Cardiology , Hvidovre Hospital, University of Copenhagen , Hvidovre , Denmark.', 'b Clinical Research Centre, Hvidovre Hospital , Hvidovre , Denmark.', 'b Clinical Research Centre, Hvidovre Hospital , Hvidovre , Denmark.', 'c Department of Cardiology , Rigshospitalet, University of Copenhagen , Copenhagen , Denmark.', 'a Department of Cardiology , Hvidovre Hospital, University of Copenhagen , Hvidovre , Denmark.', 'a Department of Cardiology , Hvidovre Hospital, University of Copenhagen , Hvidovre , Denmark.', 'd Department of Cardiology , Roskilde University Hospital , Roskilde , Denmark.']",FALSE,"['Aged', 'Aged, 80 and over', 'Atrial Fibrillation', 'Biomarkers', 'Chemokine CXCL12', 'Denmark', 'Electrocardiography', 'Enzyme-Linked Immunosorbent Assay', 'Female', 'Hospitals, University', 'Humans', 'Length of Stay', 'Male', 'Middle Aged', 'Patient Readmission', 'Predictive Value of Tests', 'Prognosis', 'Proportional Hazards Models', 'Risk Factors', 'Severity of Illness Index', 'Time Factors', 'Up-Regulation']",26441035,"[1] ""hvidovre hospital, university of copenhagen , hvidovre , denmark""  
[2] ""b clinical research centre, hvidovre hospital , hvidovre , denmark""
[3] ""rigshospitalet, university of copenhagen , copenhagen , denmark""   
[4] ""roskilde university hospital , roskilde , denmark""                 
"
1,['United States'],['BF'],10.1016/j.siny.2015.09.003,"[""The Children's Hospital of Philadelphia and The University of Pennsylvania Perelman School of Medicine, Philadelphia, PA, USA."", ""The Children's Hospital of Philadelphia and The University of Pennsylvania Perelman School of Medicine, Philadelphia, PA, USA."", ""The Children's Hospital of Philadelphia and The University of Pennsylvania Perelman School of Medicine, Philadelphia, PA, USA."", ""The Children's Hospital of Philadelphia and The University of Pennsylvania Perelman School of Medicine, Philadelphia, PA, USA. Electronic address: kirpalanih@email.chop.edu.""]",FALSE,"['Evidence-Based Medicine', 'Humans', 'Neonatology', 'Randomized Controlled Trials as Topic']",26441032,"[1] ""the children's hospital of philadelphia and the university of pennsylvania perelman school of medicine, philadelphia, pa, usa""
"
2,"['United States', 'United States', 'United States', 'United States']","['BF', 'BF', 'GA', 'BF']",10.1002/cyto.a.22740,"['David H. Smith Center for Vaccine Biology and Immunology, University of Rochester Medical Center, Rochester, New York.', 'David H. Smith Center for Vaccine Biology and Immunology, University of Rochester Medical Center, Rochester, New York.', 'David H. Smith Center for Vaccine Biology and Immunology, University of Rochester Medical Center, Rochester, New York.', 'Department of Biostatistics and Computational Biology, University of Rochester, Rochester, New York.', 'Department of Biostatistics and Computational Biology, University of Rochester, Rochester, New York.', 'Department of Microbiology and Immunology, University of Rochester.', 'Department of Medicine, University of Rochester.', 'Department of Medicine, Emory University School of Medicine, Atlanta, Georgia.', 'David H. Smith Center for Vaccine Biology and Immunology, University of Rochester Medical Center, Rochester, New York.', 'Department of Biostatistics and Computational Biology, University of Rochester, Rochester, New York.', 'Department of Electrical and Computer Engineering, University of Rochester.', 'David H. Smith Center for Vaccine Biology and Immunology, University of Rochester Medical Center, Rochester, New York.', 'Department of Microbiology and Immunology, University of Rochester.']",TRUE,"['Adult', 'Aged', 'Aged, 80 and over', 'Aging', 'Algorithms', 'Biomarkers', 'Cluster Analysis', 'Computational Biology', 'Data Interpretation, Statistical', 'Female', 'Flow Cytometry', 'Humans', 'Immunophenotyping', 'Leukocytes, Mononuclear', 'Male', 'Middle Aged', 'Sex Factors', 'Young Adult']",26441030,"[1] ""david h. smith center for vaccine biology and immunology, university of rochester medical center, rochester, new york""
[2] ""university of rochester, rochester, new york""                                                                         
[3] ""university of rochester""                                                                                              
[4] ""emory university school of medicine, atlanta, georgia""                                                                
"
3,"['Greece', 'Greece', 'Greece']","['BF', 'BF', 'BF']",10.1016/j.biortech.2015.09.072,"['Institute of Chemical Engineering Sciences, 265 04 Patras, Greece; Department of Chemical Engineering, University of Patras, 265 00 Patras, Greece.', 'Institute of Chemical Engineering Sciences, 265 04 Patras, Greece. Electronic address: ntaikou@iceht.forth.gr.', 'Institute of Chemical Engineering Sciences, 265 04 Patras, Greece; School of Chemical Engineering, National Technical University of Athens, Zografou Campus, 157072 Athens, Greece.']",FALSE,"['Biofuels', 'Bioreactors', 'Glycerol', 'Hydrogen', 'Hydrogen-Ion Concentration', 'Propylene Glycols', 'Waste Disposal, Fluid']",26441027,"[1] ""institute of chemical engineering sciences, 265 04 patras, greece""                                              
[2] ""university of patras, 265 00 patras, greece""                                                                    
[3] ""school of chemical engineering, national technical university of athens, zografou campus, 157072 athens, greece""
"
4,"['Japan', 'Japan', 'Japan']","['BF', 'BF', 'BF']",10.1016/j.biortech.2015.09.073,"['Department of Civil and Environmental Engineering, Graduate School of Engineering, Tohoku University, Sendai, Miyagi 980-8579, Japan.', 'National Institute for Environmental Studies, Onogawa 16-2, Tsukuba, Ibaraki 305-0053, Japan.', 'Graduate School of Environmental Studies, Tohoku University, Sendai, Miyagi 980-8579, Japan.', 'Department of Civil and Environmental Engineering, Graduate School of Engineering, Tohoku University, Sendai, Miyagi 980-8579, Japan.', 'Department of Civil and Environmental Engineering, Graduate School of Engineering, Tohoku University, Sendai, Miyagi 980-8579, Japan; Graduate School of Environmental Studies, Tohoku University, Sendai, Miyagi 980-8579, Japan. Electronic address: yyli@epl1.civil.tohoku.ac.jp.']",FALSE,"['Anaerobiosis', 'Biocatalysis', 'Biofuels', 'Biological Oxygen Demand Analysis', 'Bioreactors', 'Equipment Design', 'Metals', 'Methane', 'Methanol', 'Sewage', 'Waste Disposal, Fluid', 'Waste Water']",26441026,"[1] ""graduate school of engineering, tohoku university, sendai, miyagi 980-8579, japan""           
[2] ""national institute for environmental studies, onogawa 16-2, tsukuba, ibaraki 305-0053, japan""
[3] ""graduate school of environmental studies, tohoku university, sendai, miyagi 980-8579, japan"" 
"
5,"['Venezuela', 'Venezuela']","['BF', 'BF']",10.1017/S0950268815002381,"[""Laboratorio de Tuberculosis,Servicio Aut\xf3nomo Instituto de Biomedicina 'Dr. Jacinto Convit',Caracas,Venezuela."", ""Laboratorio de Tuberculosis,Servicio Aut\xf3nomo Instituto de Biomedicina 'Dr. Jacinto Convit',Caracas,Venezuela."", 'Facultad de Medicina,Universidad Central de Venezuela,Caracas,Venezuela.', ""Laboratorio de Tuberculosis,Servicio Aut\xf3nomo Instituto de Biomedicina 'Dr. Jacinto Convit',Caracas,Venezuela.""]",FALSE,"['Adult', 'Disease Outbreaks', 'Female', 'Humans', 'Molecular Typing', 'Mycobacterium Infections, Nontuberculous', 'Nontuberculous Mycobacteria', 'Skin Diseases, Bacterial', 'Soft Tissue Infections', 'Venezuela', 'Young Adult']",26441024,"[1] ""laboratorio de tuberculosis,servicio autónomo instituto de biomedicina 'dr. jacinto convit',caracas,venezuela""
[2] ""facultad de medicina,universidad central de venezuela,caracas,venezuela""                                      
"
6,"['United States', 'United States']","['BF', 'BF']",10.3109/10826084.2015.1013134,"['a Department of Psychology, University of Washington , Seattle , Washington , USA.', 'b Department of Psychology, Arizona State University , Tempe , Arizona , USA.', 'a Department of Psychology, University of Washington , Seattle , Washington , USA.']",FALSE,"['Adolescent', 'Asian Americans', 'Cross-Cultural Comparison', 'European Continental Ancestry Group', 'Female', 'Humans', 'Male', 'Parenting', 'Students', 'Substance-Related Disorders', 'Young Adult']",26441023,"[1] ""university of washington , seattle , washington , usa""
[2] ""arizona state university , tempe , arizona , usa""     
"
7,"['United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States']","['BF', 'BF', 'BF', 'BF', 'BF', 'BF', 'BF']",10.1111/jvp.12267,"['Diagnostic Medicine/Pathobiology, Kansas State University College of Veterinary Medicine, Manhattan, KS, USA.', 'Clinical Sciences, Kansas State University College of Veterinary Medicine, Manhattan, KS, USA.', 'Institute of Computational Comparative Medicine, Kansas State University College of Veterinary Medicine, Manhattan, KS, USA.', 'Institute of Computational Comparative Medicine, Kansas State University College of Veterinary Medicine, Manhattan, KS, USA.', 'USDA ARS US Meat Animal Research Center, Clay Center, NE, USA.', 'Kansas State Veterinary Diagnostic Laboratory, Kansas State University College of Veterinary Medicine, Manhattan, KS, USA.', 'Clinical Sciences, Kansas State University College of Veterinary Medicine, Manhattan, KS, USA.', 'Diagnostic Medicine/Pathobiology, Kansas State University College of Veterinary Medicine, Manhattan, KS, USA.', 'Anatomy and Physiology, Kansas State University College of Veterinary Medicine, Manhattan, KS, USA.', 'Institute of Computational Comparative Medicine, Kansas State University College of Veterinary Medicine, Manhattan, KS, USA.', 'Pharmaceutical Research and Development, Merial, Duluth, GA, USA.']",FALSE,"['Animals', 'Anti-Bacterial Agents', 'Area Under Curve', 'Body Fluids', 'Bovine Respiratory Disease Complex', 'Cattle', 'Epithelium', 'Lung', 'Macrolides', 'Microbial Sensitivity Tests', 'Models, Biological']",26441021,"[1] ""diagnostic medicine/pathobiology, kansas state university college of veterinary medicine, manhattan, ks, usa""               
[2] ""clinical sciences, kansas state university college of veterinary medicine, manhattan, ks, usa""                              
[3] ""institute of computational comparative medicine, kansas state university college of veterinary medicine, manhattan, ks, usa""
[4] ""usda ars us meat animal research center, clay center, ne, usa""                                                              
[5] ""kansas state veterinary diagnostic laboratory, kansas state university college of veterinary medicine, manhattan, ks, usa""  
[6] ""anatomy and physiology, kansas state university college of veterinary medicine, manhattan, ks, usa""                         
[7] ""pharmaceutical research and development, merial, duluth, ga, usa""                                                           
"
8,"['France', 'France', 'France']","['BF', 'BF', 'BF']",10.1016/j.diii.2015.08.002,"['Department of Radiology, Gustave-Roussy, 114, rue \xc9douard-Vaillant, 94800 Villejuif, France; Universit\xe9 Paris-Sud, IR4M UMR 8081, 91405 Orsay, France. Electronic address: corinne.balleyguier@gustaveroussy.fr.', 'Department of Radiology, Gustave-Roussy, 114, rue \xc9douard-Vaillant, 94800 Villejuif, France.', 'Department of Radiology, Gustave-Roussy, 114, rue \xc9douard-Vaillant, 94800 Villejuif, France.', 'Department of Radiology, Gustave-Roussy, 114, rue \xc9douard-Vaillant, 94800 Villejuif, France.', 'Department of oncological Medicine, Gustave-Roussy, 94800 Villejuif, France.', 'Department of Radiology, Gustave-Roussy, 114, rue \xc9douard-Vaillant, 94800 Villejuif, France.']",TRUE,"['Adolescent', 'Adult', 'Breast Diseases', 'Decision Trees', 'Diagnostic Imaging', 'Female', 'Humans', 'Mastodynia', 'Middle Aged']",26441017,"[1] ""gustave-roussy, 114, rue édouard-vaillant, 94800 villejuif, france""
[2] ""université paris-sud, ir4m umr 8081, 91405 orsay, france""          
[3] ""gustave-roussy, 94800 villejuif, france""                           
"
9,"['Belgium', 'Australia', 'Belgium', 'Belgium']","['BF', 'BF', 'BF', 'BF']",10.1002/hbm.22958,"['KU Leuven, Movement Control and Neuroplasticity Research Group, Group Biomedical Sciences, Leuven, Belgium.', 'KU Leuven, Movement Control and Neuroplasticity Research Group, Group Biomedical Sciences, Leuven, Belgium.', 'School of Psychology, Faculty of Health Sciences, Australian Catholic University, Melbourne, Victoria, Australia.', 'KU Leuven, Movement Control and Neuroplasticity Research Group, Group Biomedical Sciences, Leuven, Belgium.', 'KU Leuven, Department of Radiology, University Hospital, Leuven, Belgium.', 'KU Leuven, Movement Control and Neuroplasticity Research Group, Group Biomedical Sciences, Leuven, Belgium.', 'KU Leuven, Movement Control and Neuroplasticity Research Group, Group Biomedical Sciences, Leuven, Belgium.', 'KU Leuven, Leuven Research Institute for Neuroscience & Disease (LIND), Belgium.']",FALSE,"['Adolescent', 'Animals', 'Brain Injuries', 'Brain Stem', 'Cerebellum', 'Child', 'Female', 'Humans', 'Imaging, Three-Dimensional', 'Magnetic Resonance Imaging', 'Male', 'Postural Balance', 'Sensation Disorders', 'Severity of Illness Index', 'Whales']",26441014,"[1] ""ku leuven, movement control and neuroplasticity research group, group biomedical sciences, leuven, belgium""      
[2] ""school of psychology, faculty of health sciences, australian catholic university, melbourne, victoria, australia""
[3] ""ku leuven, university hospital, leuven, belgium""                                                                 
[4] ""ku leuven, leuven research institute for neuroscience & disease (lind), belgium""                                 
"
