,country,country_finder,doi,full_affiliations,is_oa,mesh_terms,pmid,short_affiliations
0,[],[None],10.1111/hiv.12227,[],TRUE,"['Adult', 'Anti-Retroviral Agents', 'Antiretroviral Therapy, Highly Active', 'CD4 Lymphocyte Count', 'Cohort Studies', 'Female', 'HIV Infections', 'Humans', 'Male', 'Randomized Controlled Trials as Topic', 'Time Factors', 'Treatment Outcome']",25711317,NULL
1,"['Italy', 'Italy']","['GA', 'BF']",10.1007/s11739-015-1214-8,"['Internal Medicine Section, Department of Cardiothoracic Sciences, University of Naples S.U.N., Naples, Italy, emanuele.durante@unina2.it.']",FALSE,"['Adolescent', 'Adult', 'Aged', 'Aged, 80 and over', 'Case-Control Studies', 'Endocarditis', 'Factor V', 'Female', 'Genetic Association Studies', 'Humans', 'Male', 'Middle Aged', 'Mutation', 'Prevalence', 'Prothrombin', 'Thrombophilia', 'Young Adult']",25711313,"[1] ""internal medicine section, university of naples s.u""
[2] ""un., naples, italy""                                 
"
2,['Italy'],['BF'],10.1007/s11739-015-1213-9,"[""Statistics and Biometrics Unit-'L. Sacco' Department of Biomedical and Clinical Sciences, University of Milan, Via G.B. Grassi, 74, 20157, Milan, Italy, cristina.mazzali@unimi.it.""]",FALSE,"['Databases, Factual', 'Delivery of Health Care', 'Health Services Research', 'Humans']",25711312,"[1] ""university of milan, via g.b. grassi, 74, 20157, milan, italy""
"
3,['Spain'],['BF'],10.1007/s00438-015-1012-z,"['Grup de Biologia Evolutiva, Departament de Gen\xe8tica i Microbiologia, Facultat de Bioci\xe8ncies, Universitat Aut\xf2noma de Barcelona, 08193, Bellaterra (Barcelona), Spain, mariapilar.garcia.guerreiro@uab.es.']",FALSE,"['Animals', 'Drosophila', 'Female', 'Gene Expression Profiling', 'Hybridization, Genetic', 'In Situ Hybridization, Fluorescence', 'Male', 'Microscopy, Confocal', 'Ovary', 'Retroelements', 'Reverse Transcriptase Polymerase Chain Reaction', 'Sex Factors', 'Species Specificity', 'Spermatocytes', 'Testis']",25711309,"[1] ""grup de biologia evolutiva, departament de genètica i microbiologia, facultat de biociències, universitat autònoma de barcelona, 08193, bellaterra (barcelona), spain""
"
4,['Sweden'],['BF'],10.1007/s00438-015-1009-7,"['Department of Neuroscience, Unit of Functional Pharmacology, Uppsala University, BMC, Uppsala, Sweden, mathiasraskandersen@gmail.com.']",FALSE,"['Adiposity', 'Aged', 'Aged, 80 and over', 'Body Mass Index', 'Female', 'Gene Frequency', 'Genotype', 'Humans', 'Introns', 'Linkage Disequilibrium', 'Male', 'Polymorphism, Single Nucleotide', 'Prospective Studies', 'Sweden']",25711307,"[1] ""unit of functional pharmacology, uppsala university, bmc, uppsala, sweden""
"
5,['United States'],['BF'],10.1007/s00438-015-1000-3,"['Biology Department, Miami University, Oxford, OH, 45056, USA.']",FALSE,"['Alleles', 'Carica', 'Chromosome Mapping', 'Chromosomes, Plant', 'Evolution, Molecular', 'Genes, Plant', 'Genetic Linkage', 'Genetic Loci', 'Genetics, Population', 'Haplotypes', 'Polymorphism, Genetic', 'Quantitative Trait Loci']",25711306,"[1] ""miami university, oxford, oh, 45056, usa""
"
6,['Belgium'],['BF'],10.1039/c4ob02659d,"['Organic and Biomimetic Chemistry Research Group, Krijgslaan 281, S4, B-9000 Gent, Belgium. annemieke.madder@ugent.be.']",FALSE,"['Amino Acid Sequence', 'Animals', 'Base Sequence', 'Basic-Leucine Zipper Transcription Factors', 'DNA', 'Drug Design', 'Mice', 'Molecular Sequence Data', 'Peptide Fragments', 'Protein Binding', 'Protein Structure, Secondary', 'Protein Transport', 'RAW 264.7 Cells', 'Saccharomyces cerevisiae Proteins']",25711305,"[1] ""organic and biomimetic chemistry research group, krijgslaan 281, s4, b-9000 gent, belgium""
"
7,['United Kingdom'],['BF'],10.1007/s00127-015-1034-1,"[""Institute of Psychiatry, King's College London, London, UK, davidpgoldberg@yahoo.com.""]",TRUE,"['Knowledge', 'Psychiatry']",25711303,"[1] ""institute of psychiatry, king's college london, london, uk""
"
8,"['Australia', 'Australia', 'Australia', 'Australia', 'Australia', 'Australia']","['BF', 'BF', 'BF', 'BF', 'BF', 'BF']",10.1007/s10461-015-1027-9,"['Kirby Institute, University of New South Wales, Kensington, NSW, 2052, Australia. gprestage@kirby.unsw.edu.au.', 'Australian Research Centre in Sex Health and Society, La Trobe University, 215 Franklin Street, Melbourne, 3000, Australia. gprestage@kirby.unsw.edu.au.', 'Australian Research Centre in Sex Health and Society, La Trobe University, 215 Franklin Street, Melbourne, 3000, Australia. graham.brown@latrobe.edu.au.', 'Western Australian Centre for Health Promotion Research, Curtin University, Perth, Australia. graham.brown@latrobe.edu.au.', 'Centre for Social Research in Health, University of New South Wales, Kensington, NSW, 2052, Australia. j.dewit@unsw.edu.au.', 'Kirby Institute, University of New South Wales, Kensington, NSW, 2052, Australia. bbavinton@kirby.unsw.edu.au.', 'University of Melbourne, Melbourne, Australia. CFairley@mshc.org.au.', 'Western Australian Centre for Health Promotion Research, Curtin University, Perth, Australia. B.Maycock@curtin.edu.au.', ""Victorian AIDS Council/Gay Men's Health Centre, Melbourne, Australia. Colin.Batrouney@vac.org.au."", 'Kirby Institute, University of New South Wales, Kensington, NSW, 2052, Australia. pkeen@kirby.unsw.edu.au.', 'Kirby Institute, University of New South Wales, Kensington, NSW, 2052, Australia. idown@kirby.unsw.edu.au.', 'Kirby Institute, University of New South Wales, Kensington, NSW, 2052, Australia. mhammoud@kirby.unsw.edu.au.', 'Kirby Institute, University of New South Wales, Kensington, NSW, 2052, Australia. izablotska@kirby.unsw.edu.au.']",FALSE,"['Adult', 'Cross-Sectional Studies', 'HIV Infections', 'Health Knowledge, Attitudes, Practice', 'Homosexuality, Male', 'Humans', 'Male', 'Risk-Taking', 'Sexual Behavior', 'Sexual Partners', 'Sexual and Gender Minorities', 'Young Adult']",25711301,"[1] ""kirby institute, university of new south wales, kensington, nsw, 2052, australia""                                          
[2] ""australian research centre in sex health and society, la trobe university, 215 franklin street, melbourne, 3000, australia""
[3] ""western australian centre for health promotion research, curtin university, perth, australia""                              
[4] ""centre for social research in health, university of new south wales, kensington, nsw, 2052, australia""                     
[5] ""university of melbourne, melbourne, australia""                                                                             
[6] ""victorian aids council/gay men's health centre, melbourne, australia""                                                      
"
9,['United States'],['BF'],10.1007/s10461-015-1026-x,"['Center for Global Health and Division of Infectious Disease, Massachusetts General Hospital, 100 Cambridge Street, 15th Floor, Boston, MA, 02114, USA, ltmatthews@partners.org.']",TRUE,"['Adult', 'Condoms', 'Counseling', 'Female', 'Fertilization', 'HIV Infections', 'Health Knowledge, Attitudes, Practice', 'Health Personnel', 'Humans', 'Intention', 'Male', 'Motivation', 'Pregnancy', 'Pregnancy Complications, Infectious', 'Professional-Patient Relations', 'Sexual Partners', 'South Africa']",25711300,"[1] ""massachusetts general hospital, 100 cambridge street, 15th floor, boston, ma, 02114, usa""
"
