,country,country_finder,doi,full_affiliations,is_oa,mesh_terms,pmid,short_affiliations
0,"['Senegal', 'Haiti', 'Senegal', 'Senegal', 'Senegal']","['BF', 'GA', 'BF', 'BF', 'BF']",10.1007/s13149-014-0404-3,"['IRD, URMITE-IRD 198-UM 63-CNRS 7278-INSERM U, 1095-Universit\xe9 Aix-Marselle, Dakar, S\xe9n\xe9gal. philippe.brasseur@ird.fr.', 'Laboratoire National de Sant\xe9 Publique, Port-au-Prince, Ha\xefti.', ""District m\xe9dical d'Oussouye, Dakar, S\xe9n\xe9gal."", 'PNLP, Dakar, S\xe9n\xe9gal.', 'Laboratoire de Paludologie, IRD, Dakar, S\xe9n\xe9gal.', 'IRD, URMITE-IRD 198-UM 63-CNRS 7278-INSERM U, 1095-Universit\xe9 Aix-Marselle, Dakar, S\xe9n\xe9gal.']",FALSE,"['Female', 'Fever', 'Humans', 'Malaria', 'Male', 'Prevalence', 'Public Health', 'Retrospective Studies', 'Senegal']",25407334,"[1] ""ird, urmite-ird 198-um 63-cnrs 7278-inserm u, 1095-université aix-marselle, dakar, sénégal""
[2] ""laboratoire national de santé publique, port-au-prince, haïti""                             
[3] ""district médical d'oussouye, dakar, sénégal""                                               
[4] ""pnlp, dakar, sénégal""                                                                      
[5] ""laboratoire de paludologie, ird, dakar, sénégal""                                           
"
1,['France'],['BF'],10.1007/s13149-014-0402-5,"['Centre population et d\xe9veloppement (Ceped) UMR 196, Universit\xe9 Paris Descartes Sorbonne Paris Cit\xe9/Ined/IRD, Paris, France. anne.bekelynck@ceped.org.']",FALSE,"['Acquired Immunodeficiency Syndrome', ""Cote d'Ivoire"", 'Delivery of Health Care', 'HIV Infections', 'HIV-1', 'Health Facilities, Proprietary', 'Hepatitis B', 'Hepatitis B virus', 'Humans', 'International Cooperation', 'Leadership', 'Private Sector', 'Professional Role', 'Public-Private Sector Partnerships']",25407333,"[1] ""centre population et développement (ceped) umr 196, université paris descartes sorbonne paris cité/ined/ird, paris, france""
"
2,"['Brazil', 'Brazil']","['BF', 'BF']",10.1111/jsm.12750,"['Urogenital Research Unit, State University of Rio de Janeiro, Rio de Janeiro, Brazil; Institute for Humanities and Health, Federal Fluminense University, Rio das Ostras, Brazil.']",FALSE,"['Angiotensin-Converting Enzyme Inhibitors', 'Animals', 'Antihypertensive Agents', 'Blood Pressure', 'Enalapril', 'Erectile Dysfunction', 'Humans', 'Male', 'Penis', 'Piperazines', 'Purines', 'Rats', 'Rats, Inbred SHR', 'Rats, Inbred WKY', 'Sildenafil Citrate', 'Sulfonamides']",25407323,"[1] ""urogenital research unit, state university of rio de janeiro, rio de janeiro, brazil""      
[2] ""institute for humanities and health, federal fluminense university, rio das ostras, brazil""
"
3,['Taiwan'],['BF'],10.1002/ajp.22354,"['National Taiwan University, Taipei City, Taiwan.']",FALSE,"['Animals', 'Fallopian Tubes', 'Female', 'Laparoscopy', 'Macaca', 'Salpingectomy', 'Sterilization, Tubal', 'Treatment Outcome']",25407314,"[1] ""national taiwan university, taipei city, taiwan""
"
4,"['United States', 'United States', 'United States']","['BF', 'BF', 'BF']",10.1007/s11948-014-9596-y,"['Department of Medical Ethics and Health Policy, University of Pennsylvania, 3401 Market Street, Suite 320, Philadelphia, PA, 19104, USA. sankarp@upenn.edu.', 'Stanford Center for Biomedical Ethics, Stanford University, 1215 Welch Road, Modular A, Stanford, CA, 94305-5417, USA. micho@stanford.edu.', 'Department of Medical Ethics and Health Policy, University of Pennsylvania, 3401 Market Street, Suite 320, Philadelphia, PA, 19104, USA. kerimon@sas.upenn.edu.', 'Jefferson Medical College, 1025 Walnut Street, Philadelphia, PA, 19107, USA. kamila.nowak@jefferson.edu.']",FALSE,"['Continental Population Groups', 'Editorial Policies', 'Ethnic Groups', 'Genetics', 'Humans', 'Journal Impact Factor', 'Publishing', 'Research']",25407312,"[1] ""university of pennsylvania, 3401 market street, suite 320, philadelphia, pa, 19104, usa""                              
[2] ""stanford center for biomedical ethics, stanford university, 1215 welch road, modular a, stanford, ca, 94305-5417, usa""
[3] ""jefferson medical college, 1025 walnut street, philadelphia, pa, 19107, usa""                                          
"
5,['China'],['BF'],10.1111/dme.12636,"['Obstetrics Department, International Peace Maternity & Child Health Hospital, Shanghai Jiaotong University, Shanghai, China.']",FALSE,"['Adult', 'Asian Continental Ancestry Group', 'China', 'Cohort Studies', 'Diabetes, Gestational', 'Female', 'Glucose Tolerance Test', 'Humans', 'Incidence', 'International Agencies', 'Mass Screening', 'Pre-Eclampsia', 'Pregnancy', 'Pregnancy Outcome', 'Pregnancy, Twin', 'Prevalence', 'Retrospective Studies', 'Risk Factors']",25407306,"[1] ""international peace maternity & child health hospital, shanghai jiaotong university, shanghai, china""
"
6,"['Germany', 'Germany']","['GA', 'BF']",10.1111/cod.12302,"['Department of Clinical Social Medicine, University Hospital Heidelberg, Thibautstr. 3, 69115, Heidelberg, Germany.']",FALSE,"['Adult', 'Aged', 'Dermatitis, Occupational', 'Disability Evaluation', 'Female', 'Hand Dermatoses', 'Humans', 'Linguistics', 'Male', 'Middle Aged', 'Psychometrics', 'Reproducibility of Results', 'Severity of Illness Index', 'Surveys and Questionnaires', 'Young Adult']",25407305,"[1] ""university hospital heidelberg, thibautstr""
[2] "" 69115, heidelberg, germany""               
"
7,"['Brazil', 'Brazil', 'Brazil']","['BF', 'BF', 'BF']",10.1111/ggi.12409,"['Center for Clinical and Epidemiological Research, Hospital Universit\xe1rio, University of S\xe3o Paulo, S\xe3o Paulo, Brazil.', 'Center for Clinical and Epidemiological Research, Hospital Universit\xe1rio, University of S\xe3o Paulo, S\xe3o Paulo, Brazil.', 'Section of Psychiatric Epidemiology (LIM-23), Department and Institute of Psychiatry, University of S\xe3o Paulo Medical School, S\xe3o Paulo, Brazil.', 'Center for Clinical and Epidemiological Research, Hospital Universit\xe1rio, University of S\xe3o Paulo, S\xe3o Paulo, Brazil.', 'Center for Clinical and Epidemiological Research, Hospital Universit\xe1rio, University of S\xe3o Paulo, S\xe3o Paulo, Brazil.', 'Medical School, University of S\xe3o Paulo, S\xe3o Paulo, Brazil.', 'Center for Clinical and Epidemiological Research, Hospital Universit\xe1rio, University of S\xe3o Paulo, S\xe3o Paulo, Brazil.', 'Medical School, University of S\xe3o Paulo, S\xe3o Paulo, Brazil.', 'Center for Clinical and Epidemiological Research, Hospital Universit\xe1rio, University of S\xe3o Paulo, S\xe3o Paulo, Brazil.', 'Medical School, University of S\xe3o Paulo, S\xe3o Paulo, Brazil.', 'Center for Clinical and Epidemiological Research, Hospital Universit\xe1rio, University of S\xe3o Paulo, S\xe3o Paulo, Brazil.']",FALSE,"['Adult', 'Aged', 'Aged, 80 and over', 'Brazil', 'Cognition Disorders', 'Cross-Cultural Comparison', 'Female', 'Humans', 'Language', 'Male', 'Middle Aged', 'Neuropsychological Tests', 'Psychometrics', 'Reproducibility of Results', 'Sensitivity and Specificity', 'Stroke', 'Surveys and Questionnaires', 'Telephone', 'Translations', 'Young Adult']",25407304,"[1] ""center for clinical and epidemiological research, hospital universitário, university of são paulo, são paulo, brazil""
[2] ""section of psychiatric epidemiology (lim-23), university of são paulo medical school, são paulo, brazil""             
[3] ""medical school, university of são paulo, são paulo, brazil""                                                          
"
8,['United States'],['BF'],10.1002/pbc.25316,"[""Children's Cancer Center, Palmetto Health, Columbia, South Carolina.""]",TRUE,"['Adolescent', 'Adult', 'Child', 'Follow-Up Studies', 'Humans', 'Induction Chemotherapy', 'Infant', 'Obesity', 'Precursor Cell Lymphoblastic Leukemia-Lymphoma', 'Predictive Value of Tests', 'Retrospective Studies', 'Weight Gain']",25407299,"[1] ""children's cancer center, palmetto health, columbia, south carolina""
"
9,['Netherlands'],['BF'],10.3109/10253890.2014.989205,"['Institute of Biology, Leiden University , Leiden , The Netherlands.']",TRUE,"['Adaptation, Psychological', 'Animals', 'Behavior, Animal', 'Biomechanical Phenomena', 'Disease Models, Animal', 'Hydrocortisone', 'Larva', 'Light', 'Motor Activity', 'Phenotype', 'Photic Stimulation', 'Stress, Psychological', 'Swimming', 'Time Factors', 'Zebrafish']",25407298,"[1] ""institute of biology, leiden university , leiden , the netherlands""
"
