,country,country_finder,doi,full_affiliations,is_oa,mesh_terms,pmid,short_affiliations
0,"['Canada', 'Kenya', 'Kenya', 'Kenya']","['BF', 'BF', 'BF', 'BF']",10.1371/journal.pone.0137007,"['Centre for Global Public Health, Department of Community Health Sciences, University of Manitoba, Winnipeg, Manitoba, Canada.', 'Centre for Global Public Health, Department of Community Health Sciences, University of Manitoba, Winnipeg, Manitoba, Canada.', 'National AIDS and STI Control Programme, Ministry of Health, Government of Kenya, Nairobi, Kenya.', 'Centre for Global Public Health, Department of Community Health Sciences, University of Manitoba, Winnipeg, Manitoba, Canada.', 'National AIDS and STI Control Programme, Ministry of Health, Government of Kenya, Nairobi, Kenya; Partners for Health and Development in Africa, Nairobi, Kenya.', 'National AIDS and STI Control Programme, Ministry of Health, Government of Kenya, Nairobi, Kenya; Partners for Health and Development in Africa, Nairobi, Kenya.', 'National AIDS and STI Control Programme, Ministry of Health, Government of Kenya, Nairobi, Kenya; Partners for Health and Development in Africa, Nairobi, Kenya.', 'National AIDS and STI Control Programme, Ministry of Health, Government of Kenya, Nairobi, Kenya.', 'National AIDS and STI Control Programme, Ministry of Health, Government of Kenya, Nairobi, Kenya.', 'National AIDS and STI Control Programme, Ministry of Health, Government of Kenya, Nairobi, Kenya.', 'Centre for Global Public Health, Department of Community Health Sciences, University of Manitoba, Winnipeg, Manitoba, Canada.', 'Ministry of Health, Government of Kenya, Nairobi, Kenya.', 'Centre for Global Public Health, Department of Community Health Sciences, University of Manitoba, Winnipeg, Manitoba, Canada.', 'Centre for Global Public Health, Department of Community Health Sciences, University of Manitoba, Winnipeg, Manitoba, Canada.']",TRUE,"['Adolescent', 'Adult', 'Condoms', 'Female', 'HIV Infections', 'Health Knowledge, Attitudes, Practice', 'Health Services', 'Humans', 'Kenya', 'Lubricants', 'Male', 'Needle Sharing', 'Outcome Assessment (Health Care)', 'Risk-Taking', 'Socioeconomic Factors', 'Surveys and Questionnaires', 'Young Adult']",26313642,"[1] ""centre for global public health, university of manitoba, winnipeg, manitoba, canada""             
[2] ""national aids and sti control programme, ministry of health, government of kenya, nairobi, kenya""
[3] ""partners for health and development in africa, nairobi, kenya""                                   
[4] ""ministry of health, government of kenya, nairobi, kenya""                                         
"
1,"['United States', 'United States', 'China', 'United States', 'China', 'United States']","['BF', 'BF', 'BF', 'BF', 'BF', 'BF']",10.1111/gcb.13074,"['Center for Ecosystem Science and Society, Northern Arizona University, Flagstaff, AZ, 86011, USA.', 'Department of Botany and Microbiology, University of Oklahoma, Norman, OK, 73019-0245, USA.', 'Tiantong National Forest Ecosystem Observation and Research Station, School of Ecological and Environmental Sciences, East China Normal University, Shanghai, 200241, China.', 'Odum School of Ecology, University of Georgia, Athens, GA, 30602, USA.', 'Department of Botany and Microbiology, University of Oklahoma, Norman, OK, 73019-0245, USA.', 'Center for Earth System Sciences, Tsinghua University, Beijing, 100084, China.', 'Center for Ecosystem Science and Society, Northern Arizona University, Flagstaff, AZ, 86011, USA.', 'Department of Biological Sciences, Northern Arizona University, Flagstaff, AZ, 86011, USA.']",FALSE,"['Atmosphere', 'Carbon Cycle', 'Carbon Dioxide', 'Climate Change', 'Models, Theoretical', 'Soil']",26313640,"[1] ""center for ecosystem science and society, northern arizona university, flagstaff, az, 86011, usa""                                                                           
[2] ""university of oklahoma, norman, ok, 73019-0245, usa""                                                                                                                        
[3] ""tiantong national forest ecosystem observation and research station, school of ecological and environmental sciences, east china normal university, shanghai, 200241, china""
[4] ""odum school of ecology, university of georgia, athens, ga, 30602, usa""                                                                                                      
[5] ""center for earth system sciences, tsinghua university, beijing, 100084, china""                                                                                              
[6] ""northern arizona university, flagstaff, az, 86011, usa""                                                                                                                     
"
2,"['United Kingdom', 'United Kingdom', 'United Kingdom', 'United Kingdom']","['BF', 'BF', 'BF', 'BF']",10.1002/nbm.3370,"['Clinical Research Imaging Centre, University of Edinburgh, Edinburgh, UK.', 'Clinical Research Imaging Centre, University of Edinburgh, Edinburgh, UK.', 'Simpson Centre for Reproductive Health, Royal Infirmary, Edinburgh, UK.', 'MRC Centre for Reproductive Health, University of Edinburgh, Edinburgh, UK.', 'MRC Centre for Reproductive Health, University of Edinburgh, Edinburgh, UK.', 'Centre for Cardiovascular Science, University of Edinburgh, Edinburgh, UK.', 'MRC Centre for Reproductive Health, University of Edinburgh, Edinburgh, UK.']",TRUE,"['Adult', 'Algorithms', 'Amino Acids', 'Body Mass Index', 'Choline', 'Female', 'Fetal Growth Retardation', 'Gastroschisis', 'Gestational Age', 'Humans', 'Infant, Newborn', 'Infant, Small for Gestational Age', 'Lipids', 'Monte Carlo Method', 'Pilot Projects', 'Placenta', 'Pregnancy', 'Pregnancy Outcome', 'Prenatal Care', 'Prospective Studies', 'Proton Magnetic Resonance Spectroscopy', 'Socioeconomic Factors', 'Stillbirth', 'Ultrasonography', 'Young Adult']",26313636,"[1] ""clinical research imaging centre, university of edinburgh, edinburgh, uk""  
[2] ""simpson centre for reproductive health, royal infirmary, edinburgh, uk""    
[3] ""mrc centre for reproductive health, university of edinburgh, edinburgh, uk""
[4] ""centre for cardiovascular science, university of edinburgh, edinburgh, uk"" 
"
3,"['United Kingdom', 'France']","['BF', 'BF']",10.1080/17461391.2015.1051133,"['a School of Sport, Exercise & Rehabilitation Sciences , University of Birmingham , Edgbaston , Birmingham , B15 2TT , UK.', ""b Centre de Recherche et d'Innovation sur le Sport , Universit\xe9 Claude Bernard - Lyon 1 , Lyon , France."", ""b Centre de Recherche et d'Innovation sur le Sport , Universit\xe9 Claude Bernard - Lyon 1 , Lyon , France."", 'a School of Sport, Exercise & Rehabilitation Sciences , University of Birmingham , Edgbaston , Birmingham , B15 2TT , UK.']",FALSE,"['Analysis of Variance', 'Athletes', 'Female', 'Humans', 'Imagination', 'Male', 'Motor Skills', 'Movement', 'Self Report', 'Surveys and Questionnaires', 'Time Perception', 'Young Adult']",26313631,"[1] ""a school of sport, exercise & rehabilitation sciences , university of birmingham , edgbaston , birmingham , b15 2tt , uk""
[2] ""b centre de recherche et d'innovation sur le sport , université claude bernard - lyon 1 , lyon , france""                 
"
4,"['China', 'China']","['BF', 'BF']",10.1016/j.biortech.2015.08.053,"['College of Environmental Science and Engineering, Nankai University, Tianjin 300071, PR China.', 'College of Environmental Science and Engineering, Nankai University, Tianjin 300071, PR China. Electronic address: jumeit@nankai.edu.cn.', 'College of Environmental Science and Engineering, Nankai University, Tianjin 300071, PR China.', 'Tianjin Baili Sun Environmental Protection Equipment Co., Ltd, Tianjin 300071, PR China.', 'College of Environmental Science and Engineering, Nankai University, Tianjin 300071, PR China.', 'College of Environmental Science and Engineering, Nankai University, Tianjin 300071, PR China.', 'College of Environmental Science and Engineering, Nankai University, Tianjin 300071, PR China.', 'College of Environmental Science and Engineering, Nankai University, Tianjin 300071, PR China.', 'College of Environmental Science and Engineering, Nankai University, Tianjin 300071, PR China.']",FALSE,"['Aerobiosis', 'Bioreactors', 'Fermentation', 'Fertilizers', 'Food', 'Refuse Disposal', 'Solid Waste', 'Temperature']",26313630,"[1] ""college of environmental science and engineering, nankai university, tianjin 300071, pr china""
[2] ""tianjin baili sun environmental protection equipment co, ltd, tianjin 300071, pr china""       
"
5,"['New Zealand', 'New Zealand']","['BF', 'BF']",10.1016/j.envres.2015.08.016,"['Department of Psychological Medicine, University of Auckland, New Zealand.', 'Acoustic Research Centre, University of Auckland, New Zealand.', 'Acoustic Research Centre, University of Auckland, New Zealand.', 'Department of Psychological Medicine, University of Auckland, New Zealand. Electronic address: kj.petrie@auckland.ac.nz.']",FALSE,"['Affect', 'Environmental Pollution', 'Humans', 'Noise', 'Random Allocation']",26313626,"[1] ""university of auckland, new zealand""                          
[2] ""acoustic research centre, university of auckland, new zealand""
"
6,"['Spain', 'Spain', 'Spain']","['GA', 'BF', 'BF']",10.1016/j.jcomdis.2015.08.001,"[""Departament de Pedagogia Aplicada I Psicologia de l'Educaci\xf3, University of the Balearic Islands, Cra. de Valldemossa km. 7,5, 07122 Palma, Illes Balears, Spain. Electronic address: lucia.buil@uib.es."", ""Departament de Pedagogia Aplicada I Psicologia de l'Educaci\xf3, University of the Balearic Islands, Cra. de Valldemossa km. 7,5, 07122 Palma, Illes Balears, Spain. Electronic address: eva.aguilar@uib.es."", ""Departament de Psicologia B\xe0sica & IR3C, University of Barcelona, Passeig de la Vall d'Hebron, 171, 0035, Barcelona, Catalunya, Spain. Electronic address: rodriguezferreiro@ub.edu.""]",FALSE,"['Child', 'Comprehension', 'Female', 'Humans', 'Language Development Disorders', 'Language Tests', 'Male', 'Reading']",26313625,"[1] ""departament de pedagogia aplicada i psicologia de l'educació, university of the balearic islands, cra""                                
[2] ""de valldemossa km. 7,5, 07122 palma, illes balears, spain""                                                                            
[3] ""departament de psicologia bàsica & ir3c, university of barcelona, passeig de la vall d'hebron, 171, 0035, barcelona, catalunya, spain""
"
7,"['Taiwan', 'Taiwan', 'Taiwan', 'Taiwan', 'Taiwan', 'Taiwan', 'Taiwan']","['BF', 'BF', 'BF', 'BF', 'BF', 'BF', 'BF']",10.1016/j.brat.2015.07.016,"['Taipei City Psychiatric Center, Taipei City Hospital, Taipei, Taiwan.', 'School of Gerontology Health Management, College of Nursing, Taipei Medical University, Taipei, Taiwan; Psychiatric Research Center, Taipei Medical University Hospital, Taipei, Taiwan; Department of Nursing, Taipei Medical University-Shuang Ho Hospital, Taipei, Taiwan; Graduate Institutes of Nursing, College of Nursing, Taipei Medical University, Taipei, Taiwan.', 'Department of Health Care Management, National Taipei University of Nursing and Health Sciences, Taipei, Taiwan.', 'Taipei City Psychiatric Center, Taipei City Hospital, Taipei, Taiwan.', 'Taipei City Psychiatric Center, Taipei City Hospital, Taipei, Taiwan; Institution of Nursing and Health Science, National Taipei University, Taipei, Taiwan.', 'Graduate Institutes of Nursing, College of Nursing, Taipei Medical University, Taipei, Taiwan. Electronic address: minhuey300@tmu.edu.tw.']",FALSE,"['Adult', 'Case-Control Studies', 'Cognitive Behavioral Therapy', 'Comorbidity', 'Depressive Disorder', 'Female', 'Humans', 'Male', 'Middle Aged', 'Prospective Studies', 'Sleep Initiation and Maintenance Disorders', 'Treatment Outcome']",26313621,"[1] ""taipei city psychiatric center, taipei city hospital, taipei, taiwan""                                  
[2] ""school of gerontology health management, college of nursing, taipei medical university, taipei, taiwan""
[3] ""psychiatric research center, taipei medical university hospital, taipei, taiwan""                       
[4] ""taipei medical university-shuang ho hospital, taipei, taiwan""                                          
[5] ""graduate institutes of nursing, college of nursing, taipei medical university, taipei, taiwan""         
[6] ""national taipei university of nursing and health sciences, taipei, taiwan""                             
[7] ""institution of nursing and health science, national taipei university, taipei, taiwan""                 
"
8,"['Australia', 'Australia', 'United States']","['BF', 'BF', 'BF']",10.1016/j.brat.2015.08.002,"['School of Applied Psychology and Menzies Health Institute QLD, Griffith University, Gold Coast Campus, Southport, QLD 4222, Australia. Electronic address: e.oar@griffith.edu.au.', 'School of Applied Psychology and Menzies Health Institute QLD, Griffith University, Gold Coast Campus, Southport, QLD 4222, Australia.', 'School of Applied Psychology, and Menzies Health Institute QLD, Griffith University, Mount Gravatt Campus, Mount Gravatt, QLD 4122, Australia.', 'School of Applied Psychology and Menzies Health Institute QLD, Griffith University, Gold Coast Campus, Southport, QLD 4222, Australia.', 'Child Study Centre, Department of Psychology, Virginia Polytechnic Institute and State University, Blacksburg, VA 24060, USA.']",FALSE,"['Adolescent', 'Avoidance Learning', 'Child', 'Cognitive Behavioral Therapy', 'Fear', 'Female', 'Follow-Up Studies', 'Humans', 'Male', 'Phobic Disorders', 'Treatment Outcome']",26313620,"[1] ""school of applied psychology and menzies health institute qld, griffith university, gold coast campus, southport, qld 4222, australia""        
[2] ""school of applied psychology, and menzies health institute qld, griffith university, mount gravatt campus, mount gravatt, qld 4122, australia""
[3] ""child study centre, virginia polytechnic institute and state university, blacksburg, va 24060, usa""                                           
"
9,"['Germany', 'Switzerland', 'Germany']","['BF', 'BF', 'BF']",10.1148/radiol.2015142899,"['From the Department of Experimental Molecular Imaging, Helmholtz Institute for Biomedical Engineering, RWTH Aachen University, Pauwelsstrasse 30, 52074 Aachen, Germany (S.C.B., A.R., T.L., F.K., W.L.); Bracco Suisse SA, Geneva, Switzerland (F.T.); and Merck Serono, Darmstadt, Germany (R.S.).', 'From the Department of Experimental Molecular Imaging, Helmholtz Institute for Biomedical Engineering, RWTH Aachen University, Pauwelsstrasse 30, 52074 Aachen, Germany (S.C.B., A.R., T.L., F.K., W.L.); Bracco Suisse SA, Geneva, Switzerland (F.T.); and Merck Serono, Darmstadt, Germany (R.S.).', 'From the Department of Experimental Molecular Imaging, Helmholtz Institute for Biomedical Engineering, RWTH Aachen University, Pauwelsstrasse 30, 52074 Aachen, Germany (S.C.B., A.R., T.L., F.K., W.L.); Bracco Suisse SA, Geneva, Switzerland (F.T.); and Merck Serono, Darmstadt, Germany (R.S.).', 'From the Department of Experimental Molecular Imaging, Helmholtz Institute for Biomedical Engineering, RWTH Aachen University, Pauwelsstrasse 30, 52074 Aachen, Germany (S.C.B., A.R., T.L., F.K., W.L.); Bracco Suisse SA, Geneva, Switzerland (F.T.); and Merck Serono, Darmstadt, Germany (R.S.).', 'From the Department of Experimental Molecular Imaging, Helmholtz Institute for Biomedical Engineering, RWTH Aachen University, Pauwelsstrasse 30, 52074 Aachen, Germany (S.C.B., A.R., T.L., F.K., W.L.); Bracco Suisse SA, Geneva, Switzerland (F.T.); and Merck Serono, Darmstadt, Germany (R.S.).', 'From the Department of Experimental Molecular Imaging, Helmholtz Institute for Biomedical Engineering, RWTH Aachen University, Pauwelsstrasse 30, 52074 Aachen, Germany (S.C.B., A.R., T.L., F.K., W.L.); Bracco Suisse SA, Geneva, Switzerland (F.T.); and Merck Serono, Darmstadt, Germany (R.S.).', 'From the Department of Experimental Molecular Imaging, Helmholtz Institute for Biomedical Engineering, RWTH Aachen University, Pauwelsstrasse 30, 52074 Aachen, Germany (S.C.B., A.R., T.L., F.K., W.L.); Bracco Suisse SA, Geneva, Switzerland (F.T.); and Merck Serono, Darmstadt, Germany (R.S.).']",TRUE,"['Angiogenesis Inhibitors', 'Animals', 'Carcinoma, Squamous Cell', 'Contrast Media', 'Female', 'Heterografts', 'Image Processing, Computer-Assisted', 'Immunohistochemistry', 'Mice', 'Mice, Nude', 'Microbubbles', 'Molecular Imaging', 'Neovascularization, Pathologic', 'Random Allocation', 'Skin Neoplasms', 'Tumor Cells, Cultured', 'Ultrasonography', 'Vascular Endothelial Growth Factor Receptor-2']",26313618,"[1] ""helmholtz institute for biomedical engineering, rwth aachen university, pauwelsstrasse 30, 52074 aachen, germany (s.c.b., a.r., t.l., f.k., w.l""
[2] ""bracco suisse sa, geneva, switzerland (f.t""                                                                                                     
[3] ""and merck serono, darmstadt, germany (r.s""                                                                                                      
"
