,country,country_finder,doi,full_affiliations,is_oa,mesh_terms,pmid,short_affiliations
0,['India'],['BF'],10.1517/14728222.2014.986095,"['Loboratory of Tumor Biology, Angiogenesis and Nanomedicine Research, National Center for Cell Science (NCCS) , Pune 411007 , India kundu@nccs.res.in.']",FALSE,"['Animals', 'Antineoplastic Agents', 'Cell Transformation, Neoplastic', 'Disease Progression', 'Drug Design', 'Humans', 'Molecular Targeted Therapy', 'Neoplasms', 'Neovascularization, Pathologic', 'Semaphorins', 'Signal Transduction']",25434284,"[1] ""loboratory of tumor biology, angiogenesis and nanomedicine research, national center for cell science (nccs) , pune 411007 , india""
"
1,"['Sweden', 'Sweden', 'Sweden', 'Sweden']","['BF', 'BF', 'BF', 'BF']",10.1016/j.ctrv.2014.11.002,"['Division of Pathology, Department of Laboratory Medicine, Karolinska Institute, H\xe4lsov\xe4gen, 141 86 Stockholm, Sweden; Department of Pathology & Cytology, Karolinska University Hospital, H\xe4lsov\xe4gen, 141 86 Stockholm, Sweden. Electronic address: caroline.verbeke@ki.se.', 'Gastrocentrum, Karolinska Institute, H\xe4lsov\xe4gen, 141 86 Stockholm, Sweden. Electronic address: matthias.lohr@ki.se.', 'Department of Pathology & Cytology, Karolinska University Hospital, H\xe4lsov\xe4gen, 141 86 Stockholm, Sweden. Electronic address: josefin.severin-karlsson@karolinska.se.', 'Division of Surgery, Department of Clinical Science, Intervention and Technology (CLINTEC), Karolinska Institute, H\xe4lsov\xe4gen, 141 86 Stockholm, Sweden. Electronic address: marco.del-chiaro@karolinska.se.']",FALSE,"['Carcinoma, Pancreatic Ductal', 'Humans', 'Neoadjuvant Therapy', 'Neoplasm Grading', 'Neoplasm, Residual', 'Pancreatic Neoplasms', 'Treatment Outcome']",25434282,"[1] ""karolinska institute, hälsovägen, 141 86 stockholm, sweden""                                       
[2] ""karolinska university hospital, hälsovägen, 141 86 stockholm, sweden""                             
[3] ""gastrocentrum, karolinska institute, hälsovägen, 141 86 stockholm, sweden""                        
[4] ""intervention and technology (clintec), karolinska institute, hälsovägen, 141 86 stockholm, sweden""
"
2,['United States'],['BF'],10.1016/j.jelekin.2014.11.002,"['Department of Physical Therapy, University of Illinois at Chicago, IL, USA.', 'Department of Physical Therapy, University of Illinois at Chicago, IL, USA. Electronic address: aaruin@uic.edu.']",TRUE,"['Adult', 'Anticipation, Psychological', 'Electromyography', 'Exercise Therapy', 'Female', 'Humans', 'Male', 'Muscle Contraction', 'Muscle, Skeletal', 'Postural Balance', 'Posture', 'Young Adult']",25434280,"[1] ""university of illinois at chicago, il, usa""
"
3,"['France', 'Germany', 'Czech', 'Germany', 'Switzerland', 'Sweden']","['BF', 'BF', 'BF', 'BF', 'BF', 'BF']",10.1017/S0007485314000741,"[""National Research Institute of Science and Technology for Environment and Agriculture. (IRSTEA),'Forest ecosystems' Research Unit, Domaine des Barres, F-45290 Nogent-sur-Vernisson,France."", ""National Research Institute of Science and Technology for Environment and Agriculture. (IRSTEA),'Forest ecosystems' Research Unit, Domaine des Barres, F-45290 Nogent-sur-Vernisson,France."", 'Nationalparkverwaltung Bayerischer Wald Stellvertretender Leiter Sachgebietsleiter Naturschutz und ForschungFreyunger Str. 2, 94481 Grafenau,Germany.', 'Faculty of Forestry and Wood Sciences,Czech University of Life Sciences Prague,Kamycka 1176, CZ-165 21 Prague,Czech Republic.', 'Terrestrial Ecology Research Group, Department of Ecology and Ecosystem Management, Center for Food and Life Sciences Weihenstephan,Technische Universit\xe4t M\xfcnchen,Hans-Carl-von-Carlowitz-Platz 2, 85354 Freising-Weihenstephan,Germany.', 'Swiss Federal Institute for Forest,Snow and Landscape Research WSL, Z\xfcrcherstrasse 111, 8903 Birmensdorf,Switzerland.', 'Swedish Forest Agency,P.O. Box 63, SE-281 21 H\xe4ssleholm,Sweden.']",FALSE,"['Animals', 'Biodiversity', 'Coleoptera', 'Conservation of Natural Resources', 'Diet', 'Environment', 'Europe', 'Fagus', 'Food Chain', 'Forestry', 'Forests']",25434278,"[1] ""national research institute of science and technology for environment and agriculture. (irstea),'forest ecosystems' research unit, domaine des barres, f-45290 nogent-sur-vernisson,france""
[2] ""nationalparkverwaltung bayerischer wald stellvertretender leiter sachgebietsleiter naturschutz und forschungfreyunger str. 2, 94481 grafenau,germany""                                      
[3] ""faculty of forestry and wood sciences,czech university of life sciences prague,kamycka 1176, cz-165 21 prague,czech republic""                                                              
[4] ""terrestrial ecology research group, center for food and life sciences weihenstephan,technische universität münchen,hans-carl-von-carlowitz-platz 2, 85354 freising-weihenstephan,germany""  
[5] ""swiss federal institute for forest,snow and landscape research wsl, zürcherstrasse 111, 8903 birmensdorf,switzerland""                                                                      
[6] ""swedish forest agency,po box 63, se-281 21 hässleholm,sweden""                                                                                                                              
"
4,"['Spain', 'Spain', 'Spain', 'Spain', 'Spain']","['BF', 'BF', 'BF', 'BF', 'BF']",10.1016/j.chemosphere.2014.11.016,"['Department of Legal Medicine and Toxicology, School of Medicine, University of Granada, Spain.', 'Andalusian School of Public Health (EASP), Granada, Spain; CIBER of Epidemiology and Public Health (CIBERESP), Madrid, Spain; Instituto de Investigaci\xf3n Biosanitaria de Granada (IBS. GRANADA), Granada, Spain.', 'Andalusian School of Public Health (EASP), Granada, Spain.', 'Department of Legal Medicine and Toxicology, School of Medicine, University of Granada, Spain.', 'Andalusian School of Public Health (EASP), Granada, Spain.', 'Center for Public Health Research (CSISP-FISABIO), Valencia, Spain.', 'Department of Legal Medicine and Toxicology, School of Medicine, University of Granada, Spain. Electronic address: fgil@ugr.es.']",FALSE,"['Age Factors', 'Arsenic', 'Child', 'Environmental Exposure', 'Environmental Monitoring', 'Environmental Pollutants', 'Female', 'Hair', 'Humans', 'Industry', 'Male', 'Metals, Heavy', 'Mining', 'Sex Factors', 'Socioeconomic Factors', 'Spain']",25434277,"[1] ""school of medicine, university of granada, spain""                                 
[2] ""andalusian school of public health (easp), granada, spain""                        
[3] ""ciber of epidemiology and public health (ciberesp), madrid, spain""                
[4] ""instituto de investigación biosanitaria de granada (ibs. granada), granada, spain""
[5] ""center for public health research (csisp-fisabio), valencia, spain""               
"
5,"['Mexico', 'Mexico', 'Mexico', 'Mexico']","['GA', 'BF', 'GA', 'BF']",10.1016/j.chemosphere.2014.11.012,"['Universidad Aut\xf3noma de Nuevo Le\xf3n, UANL, Facultad de Ciencias Qu\xedmicas, Cd. Universitaria, San Nicol\xe1s de los Garza, Nuevo Le\xf3n C.P. 66451, Mexico.', 'Universidad Aut\xf3noma de Nuevo Le\xf3n, UANL, Facultad de Ciencias Qu\xedmicas, Cd. Universitaria, San Nicol\xe1s de los Garza, Nuevo Le\xf3n C.P. 66451, Mexico.', 'Laboratorio de Qu\xedmica Forense, Criminal\xedstica y Servicios Periciales, Procuradur\xeda General de Justicia del Estado de Nuevo Le\xf3n, Av. Gonzalitos 452, Col. Residencial Galer\xedas, Monterrey, Nuevo Le\xf3n C.P. 66451, Mexico.', 'Universidad Aut\xf3noma de Nuevo Le\xf3n, UANL, Facultad de Ciencias Qu\xedmicas, Cd. Universitaria, San Nicol\xe1s de los Garza, Nuevo Le\xf3n C.P. 66451, Mexico.', 'Universidad Aut\xf3noma de Nuevo Le\xf3n, UANL, Facultad de Ciencias Qu\xedmicas, Cd. Universitaria, San Nicol\xe1s de los Garza, Nuevo Le\xf3n C.P. 66451, Mexico.', 'Universidad Aut\xf3noma de Nuevo Le\xf3n, UANL, Facultad de Ciencias Qu\xedmicas, Cd. Universitaria, San Nicol\xe1s de los Garza, Nuevo Le\xf3n C.P. 66451, Mexico. Electronic address: jorge.guzmanmr@uanl.edu.mx.']",FALSE,"['Antitubercular Agents', 'Catalysis', 'Chromatography, High Pressure Liquid', 'Environmental Monitoring', 'Equipment Design', 'Isoniazid', 'Oxidation-Reduction', 'Photochemical Processes', 'Pyrazinamide', 'Spectrometry, Mass, Electrospray Ionization', 'Tandem Mass Spectrometry', 'Titanium', 'Ultraviolet Rays', 'Water Pollutants, Chemical', 'Water Purification', 'Zinc Oxide']",25434276,"[1] ""universidad autónoma de nuevo león, uanl, facultad de ciencias químicas, cd""                                                         
[2] ""universitaria, san nicolás de los garza, nuevo león c.p. 66451, mexico""                                                              
[3] ""laboratorio de química forense, criminalística y servicios periciales, procuraduría general de justicia del estado de nuevo león, av""
[4] ""gonzalitos 452, col""                                                                                                                 
[5] ""residencial galerías, monterrey, nuevo león c.p. 66451, mexico""                                                                      
"
6,['Syria'],['BF'],10.1016/j.chemosphere.2014.11.011,"['Department of Molecular Biology and Biotechnology, Atomic Energy Commission of Syria (AECS), B.P. Box 6091, Damascus, Syria. Electronic address: ashanano@aec.org.sy.', 'Department of Molecular Biology and Biotechnology, Atomic Energy Commission of Syria (AECS), B.P. Box 6091, Damascus, Syria.', 'Department of Molecular Biology and Biotechnology, Atomic Energy Commission of Syria (AECS), B.P. Box 6091, Damascus, Syria.', 'Department of Chemistry, Atomic Energy Commission of Syria (AECS), B.P. Box 6091, Damascus, Syria.']",FALSE,"['Alkanes', 'Biodegradation, Environmental', 'Cytochrome P-450 Enzyme System', 'Environmental Pollutants', 'Fatty Acids', 'Hydrocarbons', 'Hydrophobic and Hydrophilic Interactions', 'Hydroxylation', 'Inactivation, Metabolic', 'Petroleum', 'Saccharomyces cerevisiae']",25434275,"[1] ""atomic energy commission of syria (aecs), b.p. box 6091, damascus, syria""
"
7,"['Netherlands', 'Netherlands', 'Netherlands']","['BF', 'BF', 'BF']",10.1016/j.chemosphere.2014.10.055,"['RIKILT Wageningen UR, Akkermaalsbos 2, 6708 WB Wageningen, The Netherlands. Electronic address: ron.hoogenboom@wur.nl.', 'IMARES Wageningen UR, Haringkade 1, IJmuiden, The Netherlands.', 'IMARES Wageningen UR, Haringkade 1, IJmuiden, The Netherlands.', 'RIKILT Wageningen UR, Akkermaalsbos 2, 6708 WB Wageningen, The Netherlands.', 'National Institute for Public Health and the Environment (RIVM), Centre for Nutrition, Prevention and Health Services, Antonie van Leeuwenhoeklaan 9, 3721 MA Bilthoven, The Netherlands.', 'National Institute for Public Health and the Environment (RIVM), Centre for Nutrition, Prevention and Health Services, Antonie van Leeuwenhoeklaan 9, 3721 MA Bilthoven, The Netherlands.', 'RIKILT Wageningen UR, Akkermaalsbos 2, 6708 WB Wageningen, The Netherlands.']",FALSE,"['Animals', 'Brachyura', 'Dioxins', 'Environmental Monitoring', 'Female', 'Food Contamination', 'Humans', 'Introduced Species', 'Lakes', 'Male', 'Metals, Heavy', 'Netherlands', 'Organ Specificity', 'Polychlorinated Biphenyls', 'Rivers', 'Water Pollutants, Chemical']",25434274,"[1] ""rikilt wageningen ur, akkermaalsbos 2, 6708 wb wageningen, the netherlands""                                                                                                              
[2] ""imares wageningen ur, haringkade 1, ijmuiden, the netherlands""                                                                                                                           
[3] ""national institute for public health and the environment (rivm), centre for nutrition, prevention and health services, antonie van leeuwenhoeklaan 9, 3721 ma bilthoven, the netherlands""
"
8,"['Taiwan', 'Taiwan']","['BF', 'BF']",10.1016/j.chemosphere.2014.11.013,"[""Department of Nursing, St. Mary's Junior College of Medicine, Nursing and Management, Yilan, Taiwan, ROC."", 'Department of Safety, Health and Environmental Engineering, Ming Chi University of Technology, New Taipei City 24301, Taiwan, ROC. Electronic address: zsliu@mail.mcut.edu.tw.', 'Department of Safety, Health and Environmental Engineering, Ming Chi University of Technology, New Taipei City 24301, Taiwan, ROC.', ""Department of Nursing, St. Mary's Junior College of Medicine, Nursing and Management, Yilan, Taiwan, ROC.""]",FALSE,"['Coal Ash', 'Environmental Pollutants', 'Incineration', 'Metals, Heavy', 'Mutagenicity Tests', 'Mutagens', 'Salmonella', 'Solid Waste', 'Spectrophotometry, Atomic']",25434273,"[1] ""st mary's junior college of medicine, nursing and management, yilan, taiwan, roc""                           
[2] ""health and environmental engineering, ming chi university of technology, new taipei city 24301, taiwan, roc""
"
9,"['United States', 'United States']","['BF', 'BF']",10.1016/j.chemosphere.2014.10.065,"['Utah Department of Air Quality, Salt Lake City, UT 84116, USA. Electronic address: twetzel@utah.gov.', 'Utah Water Research Laboratory, Utah State University, 8200 Old Main Hill, Logan, UT 84322, USA. Electronic address: william.doucette@usu.edu.']",FALSE,"['Air Pollutants', 'Air Pollution, Indoor', 'Environmental Monitoring', 'Linear Models', 'Magnoliopsida', 'Plant Leaves', 'Volatile Organic Compounds']",25434272,"[1] ""salt lake city, ut 84116, usa""                                                                  
[2] ""utah water research laboratory, utah state university, 8200 old main hill, logan, ut 84322, usa""
"
