,country,country_finder,doi,full_affiliations,is_oa,mesh_terms,pmid,short_affiliations
0,"['United States', 'United States']","['BF', 'BF']",10.1002/sim.6747,"['Department of Biostatistics, University of Pittsburgh, Pittsburgh, PA, 15260, U.S.A.', 'Western Psychiatric Institute and Clinic, School of Medicine, University of Pittsburgh, Pittsburgh, PA, 15213, U.S.A.', 'Department of Biostatistics, University of Pittsburgh, Pittsburgh, PA, 15260, U.S.A.']",TRUE,"['Algorithms', 'Computer Simulation', 'Humans', 'Randomized Controlled Trials as Topic', 'Research Design', 'Sample Size']",26412033,"[1] ""university of pittsburgh, pittsburgh, pa, 15260, us.a""                                                              
[2] ""western psychiatric institute and clinic, school of medicine, university of pittsburgh, pittsburgh, pa, 15213, us.a""
"
1,"['Belgium', 'United States']","['BF', 'BF']",10.1002/jcph.648,"['Janssen Research & Development, Division of Janssen Pharmaceutica NV, Beerse, Belgium.', 'Janssen Research & Development, Division of Janssen Pharmaceutica NV, Beerse, Belgium.', 'Janssen Research & Development, Division of Janssen Pharmaceutica NV, Beerse, Belgium.', 'Janssen Research & Development, LLC, Raritan, NJ, USA.', 'Janssen Research & Development, LLC, Raritan, NJ, USA.']",FALSE,"['Adult', 'Antimanic Agents', 'Antipsychotic Agents', 'Delayed-Action Preparations', 'Drug Interactions', 'Drug Therapy, Combination', 'Female', 'Follow-Up Studies', 'Healthy Volunteers', 'Humans', 'Male', 'Mental Disorders', 'Middle Aged', 'Paliperidone Palmitate', 'Tablets', 'Valproic Acid']",26412032,"[1] ""janssen research & development, beerse, belgium""      
[2] ""janssen research & development, llc, raritan, nj, usa""
"
2,"['United States', 'United States']","['BF', 'BF']",10.1016/j.jdiacomp.2015.08.024,"['Kidney Research Institute and Division of Nephrology, Department of Medicine, University of Washington, Seattle, WA. Electronic address: afkarian@u.washington.ed.', 'Kidney Research Institute and Division of Nephrology, Department of Medicine, University of Washington, Seattle, WA; Department of Biostatistics, University of Washington.', 'Kidney Research Institute and Division of Nephrology, Department of Medicine, University of Washington, Seattle, WA.', 'Kidney Research Institute and Division of Nephrology, Department of Medicine, University of Washington, Seattle, WA.', 'Kidney Research Institute and Division of Nephrology, Department of Medicine, University of Washington, Seattle, WA.', 'Kidney Research Institute and Division of Nephrology, Department of Medicine, University of Washington, Seattle, WA.', 'Kidney Research Institute and Division of Nephrology, Department of Medicine, University of Washington, Seattle, WA.']",TRUE,"['Aged', 'Cohort Studies', 'Diabetes Mellitus, Type 2', 'Diabetic Nephropathies', 'Disease Progression', 'Female', 'Follow-Up Studies', 'Glomerular Filtration Rate', 'Hospitals, Public', 'Hospitals, Urban', 'Humans', 'Kidney', 'Kidney Failure, Chronic', 'Los Angeles', 'Male', 'Matrix Metalloproteinase 7', 'Mexican Americans', 'Middle Aged', 'Prospective Studies', 'Renal Insufficiency', 'Risk', 'Up-Regulation']",26412030,"[1] ""university of washington, seattle, wa""
[2] ""university of washington""             
"
3,"['Tunisia', 'France', 'Tunisia']","['BF', 'BF', 'BF']",10.1016/j.jdiacomp.2015.08.003,"[""UR11ES33'Integrated Physiology', Faculty of Sciences of Bizerte, Carthage University, Tunisia."", 'Biochemistry Department, Biology and Pathology Pole HUEP, Saint-Antoine Hospital, Paris and UMR INSERM S1193, Faculty of Pharmacy - Paris Sud University, Ch\xe2tenay-Malabry, France.', 'Internal Medicine Department, Regional Hospital of Bizerte, Tunisia.', ""UR11ES33'Integrated Physiology', Faculty of Sciences of Bizerte, Carthage University, Tunisia."", ""UR11ES33'Integrated Physiology', Faculty of Sciences of Bizerte, Carthage University, Tunisia. Electronic address: nebilatt@yahoo.fr.""]",FALSE,"['Adult', 'Aged', 'Biomarkers', 'Cohort Studies', 'Diabetes Mellitus, Type 2', 'Diabetic Angiopathies', 'Dyslipidemias', 'Enzyme-Linked Immunosorbent Assay', 'Female', 'Humans', 'Linear Models', 'Lipids', 'Lipoprotein(a)', 'Male', 'Middle Aged', 'Proprotein Convertase 9', 'Proprotein Convertases', 'Receptors, LDL', 'Risk Factors', 'Serine Endopeptidases', 'Tunisia', 'Up-Regulation']",26412029,"[1] ""ur11es33'integrated physiology', faculty of sciences of bizerte, carthage university, tunisia""                                                            
[2] ""biology and pathology pole huep, saint-antoine hospital, paris and umr inserm s1193, faculty of pharmacy - paris sud university, châtenay-malabry, france""
[3] ""regional hospital of bizerte, tunisia""                                                                                                                    
"
4,"['Slovakia', 'Czech', 'Spain', 'Japan']","['BF', 'BF', 'BF', 'BF']",10.1016/j.jdiacomp.2015.08.020,"['2(nd) Department of Internal Medicine, Comenius University and University Hospital, Bratislava, Slovak Republic. Electronic address: ludovitgaspar@gmail.com.', ""2(nd) Department of Internal Medicine, St. Anne's University Hospital and Masaryk University, Brno, Czech Republic. Electronic address: peter.kruzliak@savba.sk."", '2(nd) Department of Internal Medicine, Comenius University and University Hospital, Bratislava, Slovak Republic.', '2(nd) Department of Internal Medicine, Comenius University and University Hospital, Bratislava, Slovak Republic.', '2(nd) Department of Internal Medicine, Comenius University and University Hospital, Bratislava, Slovak Republic.', '2(nd) Department of Internal Medicine, Comenius University and University Hospital, Bratislava, Slovak Republic.', '2(nd) Department of Internal Medicine, Comenius University and University Hospital, Bratislava, Slovak Republic.', '2(nd) Department of Internal Medicine, Comenius University and University Hospital, Bratislava, Slovak Republic.', '2(nd) Department of Internal Medicine, Comenius University and University Hospital, Bratislava, Slovak Republic.', 'Department of Gastroenterology, Central University Hospital of Asturias (HUCA), Oviedo, Spain.', ""Division of Clinical Nutrition, Faculty of Home Economics, Kyoritsu Women's University, Tokyo, Japan."", '2(nd) Department of Internal Medicine, Comenius University and University Hospital, Bratislava, Slovak Republic.']",FALSE,"['Adult', 'Cardiovascular Diseases', 'Cohort Studies', 'Diabetes Mellitus, Type 1', 'Diabetes Mellitus, Type 2', 'Diabetic Angiopathies', 'Diabetic Cardiomyopathies', 'Diabetic Nephropathies', 'Diabetic Neuropathies', 'Follow-Up Studies', 'Hospitals, University', 'Humans', 'Hypotension, Orthostatic', 'Middle Aged', 'Mortality', 'Outpatient Clinics, Hospital', 'Prevalence', 'Renal Insufficiency', 'Retrospective Studies', 'Risk Factors', 'Severity of Illness Index', 'Slovakia']",26412028,"[1] ""comenius university and university hospital, bratislava, slovak republic""  
[2] ""st anne's university hospital and masaryk university, brno, czech republic""
[3] ""central university hospital of asturias (huca), oviedo, spain""             
[4] ""faculty of home economics, kyoritsu women's university, tokyo, japan""      
"
5,"['Israel', 'Israel', 'Israel', 'Israel', 'Israel', 'Israel', 'Israel', 'Israel', 'Israel', 'Israel', 'Israel']","['BF', 'BF', 'BF', 'BF', 'BF', 'BF', 'BF', 'BF', 'BF', 'BF', 'BF']",10.1111/echo.13079,"['Analyze IT Research Institute, Tuval, Israel.', 'Department of Physiology, Technion, Haifa, Israel.', 'Rappaport Faculty of Medicine, Technion, Haifa, Israel.', 'Department of Cardiothoracic Surgery, Rabin Medical Center, Petah Tikva, Israel.', 'Department of Cardiology, Shaare Zedek Medical Center, Jerusalem, Israel.', 'Eliachar Research Laboratory, Medical Center of the Galilee, Nahariya, Israel.', 'Faculty of Medicine, Bar-Ilan University, Tzfat, Israel.', 'Poriya Medical Center, Lower Galilee, Israel.', 'Rappaport Faculty of Medicine, Technion, Haifa, Israel.', 'Department of Cardiology, Assaf Harofeh Medical Center, Zerifin, Israel.', 'Sackler School of Medicine, Tel Aviv University, Tel Aviv, Israel.', 'Department of Cardiology, Assaf Harofeh Medical Center, Zerifin, Israel.', 'Sackler School of Medicine, Tel Aviv University, Tel Aviv, Israel.', 'Faculty of Biomedical Engineering, Technion, Haifa, Israel.', 'Department of Physiology, Technion, Haifa, Israel.', 'Rappaport Faculty of Medicine, Technion, Haifa, Israel.']",FALSE,"['Acute Disease', 'Animals', 'Chronic Disease', 'Disease Progression', 'Echocardiography', 'Elasticity Imaging Techniques', 'Image Enhancement', 'Image Interpretation, Computer-Assisted', 'Male', 'Myocardial Infarction', 'Reproducibility of Results', 'Sensitivity and Specificity', 'Swine']",26412026," [1] ""analyze it research institute, tuval, israel""                                 
 [2] ""technion, haifa, israel""                                                      
 [3] ""rappaport faculty of medicine, technion, haifa, israel""                       
 [4] ""rabin medical center, petah tikva, israel""                                    
 [5] ""shaare zedek medical center, jerusalem, israel""                               
 [6] ""eliachar research laboratory, medical center of the galilee, nahariya, israel""
 [7] ""faculty of medicine, bar-ilan university, tzfat, israel""                      
 [8] ""poriya medical center, lower galilee, israel""                                 
 [9] ""assaf harofeh medical center, zerifin, israel""                                
[10] ""sackler school of medicine, tel aviv university, tel aviv, israel""            
[11] ""faculty of biomedical engineering, technion, haifa, israel""                   
"
6,"['Spain', 'Spain', 'Spain', 'Spain', 'Spain', 'Spain', 'Spain', 'Spain']","['BF', 'BF', 'BF', 'BF', 'BF', 'BF', 'BF', 'BF']",10.1111/ecc.12384,"['Canary Islands Foundation for Health Research (FUNCANIS), Tenerife, Spain.', 'National Institute of Health Carlos III, Health Services Research on Chronic Patients Network (REDISSEC), Madrid, Spain.', 'Evaluation Unit of the Canary Islands Health Service (SESCS), Tenerife, Spain.', 'Health Services Research on Chronic Patients Network (REDISSEC), Madrid, Spain.', 'Faculty of Occupational Therapy, Speech Therapy and Nursing, University of Castilla-La Mancha, Talavera de la Reina (Toledo), Spain.', 'Canary Islands Foundation for Health Research (FUNCANIS), Tenerife, Spain.', ""Radiation Oncology, L'Esperan\xe7a Hospital, Municipal Healthcare Institute (IMAS), Barcelona, Spain."", 'Research Unit / Health Services Research on Chronic Patients Network (REDISSEC), Galdakao-Usansolo Hospital, Barrio Labeaga, s/n, 48960 Usansolo, Bilbao, Spain.', 'National Institute of Health Carlos III, Health Services Research on Chronic Patients Network (REDISSEC), Madrid, Spain.', 'Evaluation Unit of the Canary Islands Health Service (SESCS), Tenerife, Spain.', 'Centre for Biomedical Research of the Canary Islands (CIBICAN), Tenerife, Spain.']",FALSE,"['Adult', 'Aged', 'Antineoplastic Agents', 'Breast Neoplasms', 'Breast Neoplasms, Male', 'Communication', 'Female', 'Humans', 'Male', 'Middle Aged', 'Narration', 'Patient Education as Topic', 'Patient Participation', 'Patient Satisfaction', 'Physician-Patient Relations', 'Qualitative Research', 'Social Support']",26412025,"[1] ""canary islands foundation for health research (funcanis), tenerife, spain""                                                                                      
[2] ""national institute of health carlos iii, health services research on chronic patients network (redissec), madrid, spain""                                        
[3] ""evaluation unit of the canary islands health service (sescs), tenerife, spain""                                                                                  
[4] ""health services research on chronic patients network (redissec), madrid, spain""                                                                                 
[5] ""faculty of occupational therapy, speech therapy and nursing, university of castilla-la mancha, talavera de la reina (toledo), spain""                            
[6] ""radiation oncology, l'esperança hospital, municipal healthcare institute (imas), barcelona, spain""                                                              
[7] ""research unit / health services research on chronic patients network (redissec), galdakao-usansolo hospital, barrio labeaga, s/n, 48960 usansolo, bilbao, spain""
[8] ""centre for biomedical research of the canary islands (cibican), tenerife, spain""                                                                                
"
7,['United States'],['BF'],10.1111/tbj.12495,"['Department of Radiation Oncology, Medical College of Wisconsin, Milwaukee, Wisconsin.', 'Department of Radiation Oncology, Medical College of Wisconsin, Milwaukee, Wisconsin.', 'Department of Radiation Oncology, Medical College of Wisconsin, Milwaukee, Wisconsin.', 'Department of Radiation Oncology, Medical College of Wisconsin, Milwaukee, Wisconsin.']",FALSE,"['Breast Neoplasms', 'Dose Fractionation, Radiation', 'Female', 'Heart', 'Humans', 'Radiation Injuries', 'Radiotherapy', 'Radiotherapy Planning, Computer-Assisted', 'Treatment Outcome']",26412023,"[1] ""medical college of wisconsin, milwaukee, wisconsin""
"
8,"['United Kingdom', 'United Kingdom', 'United Kingdom', 'United Kingdom']","['BF', 'BF', 'BF', 'BF']",10.1017/S1463423615000432,"['1Professor of Sexual and Reproductive Health, Faculty of Health and Social Care,University of Hull,Hull,UK.', '2Senior Research Fellow, Faculty of Health and Social Care,University of Hull,Hull,UK.', '3Honorary Senior Lecturer in Social Science and Health,ScHARR,University of Sheffield,UK.', '4Assistant Director for Children, Young People & Families,Rotherham Doncaster and South Humber NHS Foundation Trust,UK.']",FALSE,"['Adolescent', 'Adult', 'Contraceptive Agents', 'Europe', 'Female', 'Home Care Services', 'Humans', 'Mothers', 'Patient Education as Topic', 'Patient Satisfaction', 'Pregnancy', 'Pregnancy in Adolescence', 'Reproductive Health', 'United Kingdom', 'Young Adult']",26412021,"[1] ""professor of sexual and reproductive health, faculty of health and social care,university of hull,hull,uk""            
[2] ""senior research fellow, faculty of health and social care,university of hull,hull,uk""                                 
[3] ""honorary senior lecturer in social science and health,scharr,university of sheffield,uk""                              
[4] ""assistant director for children, young people & families,rotherham doncaster and south humber nhs foundation trust,uk""
"
9,"['Netherlands', 'Netherlands', 'Belgium', 'Netherlands']","['BF', 'BF', 'BF', 'BF']",10.1111/jan.12818,"['VU University Medical Center, Amsterdam, the Netherlands.', 'VU University Medical Center, Amsterdam, the Netherlands.', 'Radboud University, Nijmegen Medical Centre, Nijmegen, the Netherlands.', 'End-of-Life Care Research Group, Vrije Universiteit Brussel and Ghent University, Belgium.', 'VU University Medical Center, Amsterdam, the Netherlands.', 'VU University Medical Center, Amsterdam, the Netherlands.', 'NIVEL, Netherlands Institute for Health Services Research, Utrecht, the Netherlands.']",FALSE,"['Community Health Nursing', 'Cooperative Behavior', 'Cross-Sectional Studies', 'Female', 'General Practitioners', 'Humans', 'Interprofessional Relations', 'Male', 'Netherlands', 'Nurse Administrators', 'Palliative Care', 'Primary Health Care', 'Surveys and Questionnaires']",26412020,"[1] ""vu university medical center, amsterdam, the netherlands""                                 
[2] ""radboud university, nijmegen medical centre, nijmegen, the netherlands""                   
[3] ""end-of-life care research group, vrije universiteit brussel and ghent university, belgium""
[4] ""nivel, netherlands institute for health services research, utrecht, the netherlands""      
"
