,country,country_finder,doi,full_affiliations,is_oa,mesh_terms,pmid,short_affiliations
0,['Spain'],['BF'],10.1016/j.jchemneu.2015.09.005,"[""Instituto de Neurociencias de Alicante, Universidad Miguel Hernandez-Consejo Superior de Investigaciones Cient\xedficas (UMH-CSIC), Av Ramon y Cajal s/n, San Joan d'Alacant 03550, Alicante, Spain. Electronic address: cecilia.mezzera@neuro.fchampalimaud.org."", ""Instituto de Neurociencias de Alicante, Universidad Miguel Hernandez-Consejo Superior de Investigaciones Cient\xedficas (UMH-CSIC), Av Ramon y Cajal s/n, San Joan d'Alacant 03550, Alicante, Spain. Electronic address: g.lbendito@umh.es.""]",FALSE,"['Animals', 'Cerebral Cortex', 'Models, Animal', 'Neural Pathways', 'Neuronal Plasticity', 'Sensory Deprivation', 'Thalamus']",26459021,"[1] ""instituto de neurociencias de alicante, universidad miguel hernandez-consejo superior de investigaciones científicas (umh-csic), av ramon y cajal s/n, san joan d'alacant 03550, alicante, spain""
"
1,"['Germany', 'Germany']","['BF', 'BF']",10.1007/s00406-015-0645-6,"['Institute of Psychiatric Phenomics and Genomics, Ludwig-Maximilians-University Munich, Nu\xdfbaumstr. 7, 80336, Munich, Germany.', 'Department of Psychiatry and Psychotherapy, Ludwig-Maximilians-University Munich, Nu\xdfbaumstr. 7, 80336, Munich, Germany. Andrea.Schmitt@med.uni-muenchen.de.', 'Department of Psychiatry and Psychotherapy, Ludwig-Maximilians-University Munich, Nu\xdfbaumstr. 7, 80336, Munich, Germany.']",TRUE,"['Behavior, Addictive', 'Humans', 'Mental Disorders']",26459020,"[1] ""institute of psychiatric phenomics and genomics, ludwig-maximilians-university munich, nußbaumstr. 7, 80336, munich, germany""
[2] ""ludwig-maximilians-university munich, nußbaumstr. 7, 80336, munich, germany""                                                 
"
2,"['Czech', 'Hungary', 'Austria', 'Czech', 'Oman']","['BF', 'BF', 'BF', 'BF', 'BF']",10.1186/s13071-015-1139-0,"['Institute of Vertebrate Biology, v.v.i., Academy of Sciences, Kv\u011btn\xe1 8, 60365, Brno, Czech Republic. rudolf@ivb.cz.', 'Department of Microbiology and Infectious Diseases, Faculty of Veterinary Science, Szent Istv\xe1n University, Budapest, Hungary. Bakonyi.Tamas@aotk.szie.hu.', 'Viral Zoonoses, Emerging and Vector-Borne Infections Group, Institute of Virology, University of Veterinary Medicine, Vienna, Austria. Bakonyi.Tamas@aotk.szie.hu.', 'Institute of Vertebrate Biology, v.v.i., Academy of Sciences, Kv\u011btn\xe1 8, 60365, Brno, Czech Republic. oldrich.sebesta@khsbrno.cz.', 'Institute of Vertebrate Biology, v.v.i., Academy of Sciences, Kv\u011btn\xe1 8, 60365, Brno, Czech Republic. mendel@ivb.cz.', 'Institute of Vertebrate Biology, v.v.i., Academy of Sciences, Kv\u011btn\xe1 8, 60365, Brno, Czech Republic. pesko@ivb.cz.', 'Institute of Vertebrate Biology, v.v.i., Academy of Sciences, Kv\u011btn\xe1 8, 60365, Brno, Czech Republic. betasova@ivb.cz.', 'Institute of Vertebrate Biology, v.v.i., Academy of Sciences, Kv\u011btn\xe1 8, 60365, Brno, Czech Republic. blazejova@ivb.cz.', 'Department of Experimental Biology, Faculty of Science, Masaryk University, Brno, Czech Republic. venclikova.k@seznam.cz.', 'Department of Experimental Biology, Faculty of Science, Masaryk University, Brno, Czech Republic. strakova.p@centrum.cz.', 'Viral Zoonoses, Emerging and Vector-Borne Infections Group, Institute of Virology, University of Veterinary Medicine, Vienna, Austria. Norbert.Nowotny@vetmeduni.ac.at.', 'Department of Microbiology and Immunology, College of Medicine and Health Sciences, Sultan Qaboos University, Muscat, Oman. Norbert.Nowotny@vetmeduni.ac.at.', 'Institute of Vertebrate Biology, v.v.i., Academy of Sciences, Kv\u011btn\xe1 8, 60365, Brno, Czech Republic. zhubalek@brno.cas.cz.']",TRUE,"['Animals', 'Arboviruses', 'Base Sequence', 'Birds', 'Culex', 'Culicidae', 'Ecosystem', 'Encephalitis Viruses, Japanese', 'Encephalitis, Arbovirus', 'Epidemiological Monitoring', 'Europe', 'Female', 'Flavivirus Infections', 'Humans', 'Insect Vectors', 'Molecular Sequence Data', 'Phylogeny', 'Sequence Analysis, DNA', 'West Nile Fever', 'West Nile virus']",26459018,"[1] ""institute of vertebrate biology, v.v""                                                                                                 
[2] ""v.i., academy of sciences, květná 8, 60365, brno, czech republic""                                                                     
[3] ""faculty of veterinary science, szent istván university, budapest, hungary""                                                            
[4] ""viral zoonoses, emerging and vector-borne infections group, institute of virology, university of veterinary medicine, vienna, austria""
[5] ""faculty of science, masaryk university, brno, czech republic""                                                                         
[6] ""college of medicine and health sciences, sultan qaboos university, muscat, oman""                                                      
"
3,"['Canada', 'Canada']","['BF', 'BF']",10.1007/s00247-015-3460-3,"['Department of Medical Imaging, Sainte-Justine University Hospital Medical Center, 3175 Cote-Sainte-Catherine, Montreal, Quebec, H3T 1C5, Canada. marie-claude_miron@ssss.gouv.qc.ca.', 'Department of Surgery, Orthopedic Division, Sainte-Justine - Mother and Child University Hospital Medical Center, 3175 Cote-Sainte-Catherine, Montreal, Quebec, H3T 1C5, Canada.']",FALSE,"['Diagnosis, Differential', 'Female', 'Foot', 'Foot Deformities, Congenital', 'Humans', 'Image Enhancement', 'Infant', 'Infant, Newborn', 'Male', 'Patient Positioning', 'Ultrasonography']",26459012,"[1] ""sainte-justine university hospital medical center, 3175 cote-sainte-catherine, montreal, quebec, h3t 1c5, canada""                   
[2] ""sainte-justine - mother and child university hospital medical center, 3175 cote-sainte-catherine, montreal, quebec, h3t 1c5, canada""
"
4,"['Canada', 'Canada', 'Canada', 'Canada', 'United States', 'United States']","['BF', 'BF', 'BF', 'BF', 'BF', 'BF']",10.1007/s00247-015-3454-1,"['Department of Diagnostic Imaging, The Hospital For Sick Children and University of Toronto, 555 University Ave., Toronto, ON, M5G 1X8, Canada. drgovindchavhan@yahoo.com.', 'Department of Medical Imaging, Royal University Hospital, Saskatoon, SK, Canada.', 'Division of Hematology/Oncology, Department of Pediatrics, The Hospital For Sick Children and University of Toronto, Toronto, ON, Canada.', ""Department of Diagnostic Imaging and Department of Oncology, St. Jude Children's Research Hospital, Memphis, TN, USA."", 'Department of Radiology, University of Tennessee School of Health Sciences Memphis, Memphis, TN, USA.']",FALSE,"['Acute Disease', 'Antineoplastic Agents', 'Child', 'Child, Preschool', 'Diagnostic Imaging', 'Drug-Related Side Effects and Adverse Reactions', 'Female', 'Humans', 'Infant', 'Infant, Newborn', 'Male', 'Neoplasms', 'Postoperative Complications', 'Radiation Injuries', 'Radiotherapy', 'Treatment Outcome']",26459011,"[1] ""the hospital for sick children and university of toronto, 555 university ave"" 
[2] "" toronto, on, m5g 1x8, canada""                                                
[3] ""royal university hospital, saskatoon, sk, canada""                             
[4] ""the hospital for sick children and university of toronto, toronto, on, canada""
[5] ""st jude children's research hospital, memphis, tn, usa""                       
[6] ""university of tennessee school of health sciences memphis, memphis, tn, usa""  
"
5,"['Turkey', 'Turkey']","['BF', 'BF']",10.1016/j.pmn.2015.08.005,"['Bilecik \u015eeyh Edebali University Nursing School, Bilecik, Turkey.', 'Istanbul University, Florence Nightingale Faculty of Nursing, Pediatric Nursing Department, Istanbul, Turkey. Electronic address: duygugozen@gmail.com.']",FALSE,"['Adolescent', 'Age Factors', 'Child', 'Female', 'Humans', 'Male', 'Pain', 'Pain Measurement', 'Phlebotomy', 'Play and Playthings', 'Relaxation Therapy', 'Sex Factors', 'Socioeconomic Factors', 'Turkey']",26459008,"[1] ""bilecik şeyh edebali university nursing school, bilecik, turkey""               
[2] ""istanbul university, florence nightingale faculty of nursing, istanbul, turkey""
"
6,"['South Korea', 'United States', 'United States', 'United States', 'South Korea', 'South Korea']","['BF', 'GA', 'BF', 'BF', 'BF', 'BF']",10.1186/s13063-015-0993-6,"['Jaseng Spine and Joint Research Institute, Jaseng Medical Foundation, 858 Eonju-ro, Gangnam-gu, Seoul, 135-896, Republic of Korea. jasengjsr@gmail.com.', 'Jaseng Spine and Joint Research Institute, Jaseng Medical Foundation, 858 Eonju-ro, Gangnam-gu, Seoul, 135-896, Republic of Korea. Jasengmaster@gmail.com.', 'Jaseng Spine and Joint Research Institute, Jaseng Medical Foundation, 858 Eonju-ro, Gangnam-gu, Seoul, 135-896, Republic of Korea. goodsmile8119@gmail.com.', 'Jaseng Spine and Joint Research Institute, Jaseng Medical Foundation, 858 Eonju-ro, Gangnam-gu, Seoul, 135-896, Republic of Korea. krmkmr@naver.com.', 'Jaseng Spine and Joint Research Institute, Jaseng Medical Foundation, 858 Eonju-ro, Gangnam-gu, Seoul, 135-896, Republic of Korea. ahnyj322@gmail.com.', 'Jaseng Spine and Joint Research Institute, Jaseng Medical Foundation, 858 Eonju-ro, Gangnam-gu, Seoul, 135-896, Republic of Korea. kbpark@jaseng.co.kr.', 'Spine Center, Cedars-Sinai Medical Center, 444 S. San Vicente Blvd, Suites 800/901, Los Angeles, CA, USA. MKropfMD@gmail.com.', 'LA Spine, Inc., 444\xa0S. San Vicente Blvd, Suite 901, Los Angeles, CA, USA. MKropfMD@gmail.com.', 'Busan National University, Yangsan campus, 49 Busandaehak-ro, Mulgeum-eup, Yangsan-si, Gyeongsangnam-do, Republic of Korea. drshinbc@pusan.ac.kr.', 'Division of Medical Research, Korea Institute of Oriental Medicine, 1672 Yuseongdae-ro, Yuseong-gu, Daejeon, Republic of Korea. drmslee@gmail.com.', 'Jaseng Spine and Joint Research Institute, Jaseng Medical Foundation, 858 Eonju-ro, Gangnam-gu, Seoul, 135-896, Republic of Korea. hanihata@gmail.com.']",TRUE,"['Acupuncture Therapy', 'Adult', 'Analgesics', 'Clinical Protocols', 'Combined Modality Therapy', 'Female', 'Humans', 'Injections', 'Intervertebral Disc', 'Intervertebral Disc Displacement', 'Lumbar Vertebrae', 'Male', 'Middle Aged', 'Pain Measurement', 'Plant Extracts', 'Republic of Korea', 'Research Design', 'Sciatica', 'Time Factors', 'Treatment Outcome']",26459006,"[1] ""jaseng spine and joint research institute, jaseng medical foundation, 858 eonju-ro, gangnam-gu, seoul, 135-896, republic of korea""
[2] ""spine center, cedars-sinai medical center, 444 s""                                                                                 
[3] ""san vicente blvd, suites 800/901, los angeles, ca, usa""                                                                           
[4] ""la spine, inc""                                                                                                                    
[5] "" 444 s. san vicente blvd, suite 901, los angeles, ca, usa""                                                                        
[6] ""busan national university, yangsan campus, 49 busandaehak-ro, mulgeum-eup, yangsan-si, gyeongsangnam-do, republic of korea""       
[7] ""korea institute of oriental medicine, 1672 yuseongdae-ro, yuseong-gu, daejeon, republic of korea""                                 
"
7,"['United States', 'United States']","['BF', 'BF']",10.1016/j.bbagen.2015.10.004,"['James Graham Brown Cancer Center, Department of Medicine, University of Louisville, Louisville, KY, USA. Electronic address: nichola.garbett@louisville.edu.', 'Department of Bioinformatics and Biostatistics, School of Public Health and Information Sciences, University of Louisville, Louisville, KY, USA. Electronic address: guy.brock@louisville.edu.']",TRUE,"['Algorithms', 'Blood Proteins', 'Calorimetry, Differential Scanning', 'Case-Control Studies', 'Humans', 'Logistic Models', 'Lupus Erythematosus, Systemic', 'Principal Component Analysis', 'Proteome', 'Registries', 'Thermodynamics']",26459005,"[1] ""james graham brown cancer center, university of louisville, louisville, ky, usa""                
[2] ""school of public health and information sciences, university of louisville, louisville, ky, usa""
"
8,"['Brazil', 'Canada']","['BF', 'BF']",10.1016/j.bbagen.2015.10.003,"['Institute of Chemistry, University of Campinas (UNICAMP), CP 6154, CEP 13083-970, Campinas, SP, Brazil. Electronic address: wloh@iqm.unicamp.br.', 'Institute of Chemistry, University of Campinas (UNICAMP), CP 6154, CEP 13083-970, Campinas, SP, Brazil.', 'Department of Chemical Engineering and Waterloo Institute for Nanotechnology, University of Waterloo, 200 University Avenue West, Waterloo, ON N2L 3G1, Canada.']",FALSE,"['Calorimetry', 'Colloids', 'DNA', 'Hydrophobic and Hydrophilic Interactions', 'Micelles', 'Nanoparticles', 'Proteins', 'Static Electricity', 'Surface-Active Agents', 'Temperature', 'Thermodynamics']",26459003,"[1] ""institute of chemistry, university of campinas (unicamp), cp 6154, cep 13083-970, campinas, sp, brazil""
[2] ""university of waterloo, 200 university avenue west, waterloo, on n2l 3g1, canada""                      
"
9,"['Hungary', 'Romania', 'Germany', 'Hungary', 'Hungary', 'Hungary', 'Hungary', 'Hungary', 'Romania', 'United States', 'Canada']","['BF', 'BF', 'BF', 'BF', 'BF', 'BF', 'BF', 'BF', 'BF', 'BF', 'BF']",10.1038/srep14518,"['3rd Dept. of Internal Medicine and Nephrology, Uzsoki Hospital, Uzsoki u. 29-41, H-1145 Budapest, Hungary.', 'Dialysis and Transplantation Centre, ""Dr. C.I. Parhon"" University Hospital, 50 Carol 1st Blvd, Iasi 6600, Romania.', 'Institute of Epidemiology and Social Medicine, University of Muenster, Albert-Schweitzer-Campus 1, Gebaude D3, D-48149 Muenster, Germany.', '3rd Dept. of Internal Medicine and Nephrology, Uzsoki Hospital, Uzsoki u. 29-41, H-1145 Budapest, Hungary.', 'Dept. of Nephrology-Hypertension, Szent Imre Teaching Hospital, T\xe9t\xe9nyi \xfat 12-16, H-1115 Budapest, Hungary.', 'Division of Geriatrics, Semmelweis University Budapest, Hungary.', '1st Dialysis Centre, B.Braun Avitum Hungary Dialysis Network, Budapest, Hungary.', 'Dept. of Transplantation and Surgery, Semmelweis University, Baross u. 23-26, H-1082 Budapest, Hungary.', 'Dept. of Transplantation and Surgery, Semmelweis University, Baross u. 23-26, H-1082 Budapest, Hungary.', 'Institute of Pathophysiology, Semmelweis University, Nagyv\xe1rad t\xe9r 4., H-1089 Budapest, Hungary.', 'Nephrology Department, University of Medicine and Pharmacy ""Gr. T. Popa"", 50 Carol 1st Blvd, Iasi 6600, Romania.', 'Division of Nephrology, Department of Medicine, University of Tennessee Health Science Center, 956 Court Ave, Suite B216B, Memphis, TN, 38163, USA.', 'Department of Medicine, Division of Nephrology, University Health Network, University of Toronto, 585 University Avenue, Toronto, ON, M5G 2N2, Canada.']",TRUE,"['Adult', 'Aged', 'Biomarkers', 'Blood Pressure', 'Comorbidity', 'Cross-Sectional Studies', 'Female', 'Humans', 'Immunosuppression', 'Kidney Transplantation', 'Male', 'Middle Aged', 'Osteoprotegerin', 'Risk Factors', 'Transplant Recipients']",26459001," [1] ""rd dept. of internal medicine and nephrology, uzsoki hospital, uzsoki u 29-41, h-1145 budapest, hungary""                                 
 [2] ""dialysis and transplantation centre, \""dr. c.i. parhon\"" university hospital, 50 carol 1st blvd, iasi 6600, romania""                     
 [3] ""institute of epidemiology and social medicine, university of muenster, albert-schweitzer-campus 1, gebaude d3, d-48149 muenster, germany""
 [4] ""dept. of nephrology-hypertension, szent imre teaching hospital, tétényi út 12-16, h-1115 budapest, hungary""                              
 [5] ""semmelweis university budapest, hungary""                                                                                                 
 [6] ""st dialysis centre, b.b""                                                                                                                 
 [7] ""braun avitum hungary dialysis network, budapest, hungary""                                                                                
 [8] ""dept. of transplantation and surgery, semmelweis university, baross u 23-26, h-1082 budapest, hungary""                                   
 [9] ""institute of pathophysiology, semmelweis university, nagyvárad tér 4., h-1089 budapest, hungary""                                         
[10] ""university of medicine and pharmacy \""gr. t. popa\"", 50 carol 1st blvd, iasi 6600, romania""                                              
[11] ""university of tennessee health science center, 956 court ave, suite b216b, memphis, tn, 38163, usa""                                      
[12] ""university health network, university of toronto, 585 university avenue, toronto, on, m5g 2n2, canada""                                   
"
