,country,country_finder,doi,full_affiliations,is_oa,mesh_terms,pmid,short_affiliations
0,"['China', 'China', 'China', 'China', 'China', 'China']","['BF', 'BF', 'BF', 'BF', 'BF', 'BF']",10.3390/ijms160612035,"['Cancer Research Centre, Shantou University Medical College, Shantou 515063, China. gjf88900406@126.com.', 'Department of Information, Affiliated Cancer Hospital of Shantou University Medical College, Shantou 515031, China. zyl88900406@126.com.', 'Cancer Research Centre, Shantou University Medical College, Shantou 515063, China. kxr_2014_88900406@126.com.', 'Department of Biotherapy, Affiliated Cancer Hospital of Shantou University Medical College, Shantou 515031, China. kxr_2014_88900406@126.com.', 'Department of General Surgery, the Fifth Affiliated Hospital of Sun Yat-sen University, Zhuhai 519000, China. cht_22003@126.com.', 'Department of Pathology, Central Hospital of Kaifeng, Kaifeng 475000, China. hongzh_ren@126.com.', 'Cancer Research Centre, Shantou University Medical College, Shantou 515063, China. dhm88900406@126.com.', 'Cancer Research Centre, Shantou University Medical College, Shantou 515063, China. jjl_2014_88900406@126.com.', 'Department of Biotherapy, Affiliated Cancer Hospital of Shantou University Medical College, Shantou 515031, China. jjl_2014_88900406@126.com.', 'Thoracic Surgery, Affiliated Cancer Hospital of Shantou University Medical College, Shantou 515031, China. shbin2442_c@126.com.', 'Tumor Tissue Bank, Affiliated Cancer Hospital of Shantou University Medical College, Shantou 515031, China. zyx88900406@126.com.', 'Cancer Research Centre, Shantou University Medical College, Shantou 515063, China. haozhang@stu.edu.cn.', 'Department of Biotherapy, Affiliated Cancer Hospital of Shantou University Medical College, Shantou 515031, China. haozhang@stu.edu.cn.', 'Tumor Tissue Bank, Affiliated Cancer Hospital of Shantou University Medical College, Shantou 515031, China. haozhang@stu.edu.cn.']",TRUE,"['Adult', 'Aged', 'Carcinoma, Small Cell', 'DNA Damage', 'Esophageal Neoplasms', 'Female', 'Gene Expression Regulation, Neoplastic', 'Histones', 'Humans', 'Male', 'Middle Aged', 'Neoplasm Metastasis', 'Prognosis', 'Survival Analysis', 'Up-Regulation', 'p21-Activated Kinases']",26023713,"[1] ""cancer research centre, shantou university medical college, shantou 515063, china""                         
[2] ""affiliated cancer hospital of shantou university medical college, shantou 515031, china""                   
[3] ""the fifth affiliated hospital of sun yat-sen university, zhuhai 519000, china""                             
[4] ""central hospital of kaifeng, kaifeng 475000, china""                                                        
[5] ""thoracic surgery, affiliated cancer hospital of shantou university medical college, shantou 515031, china"" 
[6] ""tumor tissue bank, affiliated cancer hospital of shantou university medical college, shantou 515031, china""
"
1,"['Finland', 'Finland']","['BF', 'BF']",10.1021/acs.jpca.5b01818,"['\u2020Department of Chemistry, University of Helsinki, P.O. Box 55, Helsinki FI-00014, Finland.', '\u2021Department of Physics, University of Helsinki, P.O. Box 64, Helsinki FI-00014, Finland.', '\u2021Department of Physics, University of Helsinki, P.O. Box 64, Helsinki FI-00014, Finland.', '\u2020Department of Chemistry, University of Helsinki, P.O. Box 55, Helsinki FI-00014, Finland.', '\u2021Department of Physics, University of Helsinki, P.O. Box 64, Helsinki FI-00014, Finland.', '\u2020Department of Chemistry, University of Helsinki, P.O. Box 55, Helsinki FI-00014, Finland.']",FALSE,"['Atmospheric Pressure', 'Cyclohexenes', 'Hydrogen Bonding', 'Models, Chemical', 'Nitrates', 'Nitric Acid', 'Ozone']",26023711,"[1] ""university of helsinki, po box 55, helsinki fi-00014, finland""
[2] ""university of helsinki, po box 64, helsinki fi-00014, finland""
"
2,['Norway'],['BF'],10.3109/09638288.2015.1052577,"['School of Business and Faculty of Social Sciences, Department of Strategy and Finance, Buskerud and Vestfold University College , H\xf8nefoss , Norway and.']",FALSE,"['Autism Spectrum Disorder', 'Communication', 'Humans', 'Male', 'Social Isolation', 'Social Media']",26023707,"[1] ""school of business and faculty of social sciences, buskerud and vestfold university college , hønefoss , norway and""
"
3,[],[None],,[],,"['Analgesics, Opioid', 'Animals', 'Chronic Pain', 'Humans', 'Pain Management']",26023699,NULL
4,[],[None],,[],,"['Alopecia Areata', 'Animals', 'Bias', 'Biomedical Research', 'Cardiomyopathy, Hypertrophic', 'Fatigue Syndrome, Chronic', 'Female', 'Hope', 'Humans', 'Male', 'Mice', 'Motivation', 'Patients', 'Precursor Cell Lymphoblastic Leukemia-Lymphoma', 'Research Personnel', 'Social Support', 'Workforce']",26023698,NULL
5,[],[None],,[],,"['Ankle Brachial Index', 'Female', 'Humans', 'Male', 'Peripheral Arterial Disease', 'Pulmonary Disease, Chronic Obstructive', 'Severity of Illness Index', 'Vascular Stiffness']",26023697,NULL
6,['Germany'],['BF'],,"['Institut f\xfcr Funktionelle und Angewandte Anatomie, Medizinische Hochschule Hannover, Germany.']",,"['Animals', 'Biological Evolution', 'Fresh Water', 'Gills', 'Lampreys', 'Metamorphosis, Biological', 'Osmoregulation']",26023689,"[1] ""institut für funktionelle und angewandte anatomie, medizinische hochschule hannover, germany""
"
7,"['Japan', 'Japan', 'Japan', 'Japan', 'Japan']","['BF', 'BF', 'BF', 'BF', 'BF']",10.1074/jbc.M115.660498,"['From the Division of Translational Research, Exploratory Oncology Research and Clinical Trial Center, National Cancer Center, Kashiwa, Chiba 277-8577, Japan, hmakinos@east.ncc.go.jp.', 'From the Division of Translational Research, Exploratory Oncology Research and Clinical Trial Center, National Cancer Center, Kashiwa, Chiba 277-8577, Japan, the Department of Integrated Biosciences, Graduate School of Frontier Sciences, The University of Tokyo, Kashiwa, Chiba 277-8561.', 'the Thoracic Oncology and.', 'the Thoracic Oncology and.', 'the Divisions of Immunobiology and.', 'Pathology Divisions, Research Center for Innovative Oncology, National Cancer Center Hospital East, Kashiwa, Chiba 277-8577, Japan, and.', 'From the Division of Translational Research, Exploratory Oncology Research and Clinical Trial Center, National Cancer Center, Kashiwa, Chiba 277-8577, Japan, the Thoracic Oncology and.', 'the Thoracic Oncology and.', 'Pathology Divisions, Research Center for Innovative Oncology, National Cancer Center Hospital East, Kashiwa, Chiba 277-8577, Japan, and.', 'the Divisions of Immunobiology and.', 'the Thoracic Oncology and.', 'Clinical Research, Research Institute for Biomedical Sciences, Tokyo University of Science, Noda, Chiba 278-0022, Japan.', 'From the Division of Translational Research, Exploratory Oncology Research and Clinical Trial Center, National Cancer Center, Kashiwa, Chiba 277-8577, Japan, the Department of Integrated Biosciences, Graduate School of Frontier Sciences, The University of Tokyo, Kashiwa, Chiba 277-8561.']",TRUE,"['Adenocarcinoma', 'Adenocarcinoma of Lung', 'Aerobiosis', 'Cell Line, Tumor', 'Cell Proliferation', 'ErbB Receptors', 'Genes, erbB-1', 'Glucose Transporter Type 1', 'Glycolysis', 'Humans', 'Lactic Acid', 'Lung Neoplasms', 'Metabolomics', 'Mutation', 'Pentose Phosphate Pathway', 'Phosphatidylinositol 3-Kinase', 'Phosphorylation', 'Proto-Oncogene Proteins c-akt', 'RNA Interference', 'Signal Transduction', 'TOR Serine-Threonine Kinases']",26023239,"[1] ""exploratory oncology research and clinical trial center, national cancer center, kashiwa, chiba 277-8577, japan""                                                                               
[2] ""exploratory oncology research and clinical trial center, national cancer center, kashiwa, chiba 277-8577, japan, graduate school of frontier sciences, the university of tokyo, kashiwa, chiba""
[3] ""the thoracic oncology and""                                                                                                                                                                     
[4] ""the divisions of immunobiology and""                                                                                                                                                            
[5] ""research center for innovative oncology, national cancer center hospital east, kashiwa, chiba 277-8577, japan, and""                                                                            
[6] ""exploratory oncology research and clinical trial center, national cancer center, kashiwa, chiba 277-8577, japan, the thoracic oncology and""                                                    
[7] ""clinical research, research institute for biomedical sciences, tokyo university of science, noda, chiba 278-0022, japan""                                                                       
"
8,"['Japan', 'Japan']","['BF', 'BF']",10.1074/jbc.M114.594937,"['From the Graduate School of Humanities and Sciences and.', 'the Graduate School of Natural Science and Technology, Okayama University, 3-1-1 Tsushima-naka, Kita-ku, Okayama 700-8530, Japan.', 'From the Graduate School of Humanities and Sciences and.', 'From the Graduate School of Humanities and Sciences and Glycoscience Institute, Ochanomizu University, 2-1-1 Otsuka, Bunkyo-ku, Tokyo 112-8610, Japan and ogawa.haruko@ocha.ac.jp.']",TRUE,"['Animals', 'Caco-2 Cells', 'Duodenum', 'Endocytosis', 'Fasting', 'Glucose', 'Humans', 'Intestinal Absorption', 'Intestinal Mucosa', 'Lysosomes', 'Microvilli', 'Pancreatic alpha-Amylases', 'Polysaccharides', 'Proteolysis', 'Sodium-Glucose Transporter 1', 'Swine']",26023238,"[1] ""from the graduate school of humanities and sciences and""                                                                                                  
[2] ""the graduate school of natural science and technology, okayama university, 3-1-1 tsushima-naka, kita-ku, okayama 700-8530, japan""                         
[3] ""from the graduate school of humanities and sciences and glycoscience institute, ochanomizu university, 2-1-1 otsuka, bunkyo-ku, tokyo 112-8610, japan and""
"
9,['United States'],['BF'],10.1152/japplphysiol.00256.2015,"['Human Cardiovascular Physiology Laboratory, Department of Health and Exercise Science, Center for Cardiovascular Research, Colorado State University, Fort Collins, Colorado frank.dinenno@colostate.edu.']",TRUE,"['Animals', 'Exercise', 'Follow-Up Studies', 'Humans', 'Hypoxia', 'Muscle, Skeletal', 'Nitric Oxide', 'Prostaglandins', 'Vasodilation']",26023228,"[1] ""human cardiovascular physiology laboratory, center for cardiovascular research, colorado state university, fort collins, colorado""
"
