,country,country_finder,doi,full_affiliations,is_oa,mesh_terms,pmid,short_affiliations
0,"['Italy', 'Italy']","['BF', 'BF']",10.1177/1933719115578929,"['Department of Woman and Child Health, University of Padua, Padua, Italy.', 'Department of Woman and Child Health, University of Padua, Padua, Italy.', 'Department of Obstetrics and Gynaecology, University of Verona, Verona, Italy.', 'Department of Obstetrics and Gynaecology, University of Verona, Verona, Italy.', 'Department of Woman and Child Health, University of Padua, Padua, Italy.', 'Department of Woman and Child Health, University of Padua, Padua, Italy.', 'Department of Woman and Child Health, University of Padua, Padua, Italy ginecologia_padova@libero.it.']",FALSE,"['Ambulatory Surgical Procedures', 'Clinical Competence', 'Contraindications', 'Diffusion of Innovation', 'Equipment Design', 'Female', 'Forecasting', 'Humans', 'Hysteroscopes', 'Hysteroscopy', 'Learning Curve', 'Marketing of Health Services', 'Morcellation', 'Operative Time', 'Postoperative Complications', 'Risk Assessment', 'Risk Factors', 'Treatment Outcome', 'Uterine Diseases']",25878200,"[1] ""university of padua, padua, italy""   ""university of verona, verona, italy""
"
1,"['China', 'China', 'United States', 'China', 'China', 'United States']","['BF', 'BF', 'BF', 'BF', 'BF', 'BF']",10.1177/1933719115580995,"[""Diabetes Center & Institute of Transplantation, Sichuan Provincial People's Hospital, School of Medicine, University of Electronic Science and Technology of China, Chengdu, China shunyaol@yahoo.com sdeng10@yahoo.com."", 'Department of Medical Genetics, Division of Morbid Genomics, State Key Laboratory of Biotherapy, West China Hospital, Sichuan University, Chengdu, China.', 'Columbia Center for Translational Immunology, College of Physicians and Surgeons, Columbia University, New York, NY, USA.', 'College of Life Science, Hunan Normal University, Changsha, Hunan, China.', ""Department of Obstetrics and Gynecology, Sichuan Provincial People's Hospital, School of Medicine, University of Electronic Science and Technology of China, Chengdu, China."", ""Department of Nuclear Medicine, Sichuan Provincial People's Hospital, School of Medicine, University of Electronic Science and Technology of China, Chengdu, China."", ""Diabetes Center & Institute of Transplantation, Sichuan Provincial People's Hospital, School of Medicine, University of Electronic Science and Technology of China, Chengdu, China."", ""Diabetes Center & Institute of Transplantation, Sichuan Provincial People's Hospital, School of Medicine, University of Electronic Science and Technology of China, Chengdu, China."", ""Diabetes Center & Institute of Transplantation, Sichuan Provincial People's Hospital, School of Medicine, University of Electronic Science and Technology of China, Chengdu, China."", ""Diabetes Center & Institute of Transplantation, Sichuan Provincial People's Hospital, School of Medicine, University of Electronic Science and Technology of China, Chengdu, China."", ""Department of Nuclear Medicine, Sichuan Provincial People's Hospital, School of Medicine, University of Electronic Science and Technology of China, Chengdu, China."", ""Diabetes Center & Institute of Transplantation, Sichuan Provincial People's Hospital, School of Medicine, University of Electronic Science and Technology of China, Chengdu, China Human Islet Laboratory, Massachusetts General Hospital, Harvard Medical School, Boston, MA, USA shunyaol@yahoo.com sdeng10@yahoo.com.""]",FALSE,"['Adult', 'Asian Continental Ancestry Group', 'Blood Glucose', 'Body Mass Index', 'China', 'Diabetes Mellitus, Type 2', 'Diabetes, Gestational', 'Female', 'Gene-Environment Interaction', 'Genetic Loci', 'Genetic Markers', 'Genetic Predisposition to Disease', 'Genetic Variation', 'Glucose Tolerance Test', 'Humans', 'Insulin', 'Insulin Resistance', 'Insulin-Secreting Cells', 'Logistic Models', 'Maternal Age', 'Phenotype', 'Pregnancy', 'Signal Transduction', 'Young Adult']",25878199,"[1] ""diabetes center & institute of transplantation, sichuan provincial people's hospital, school of medicine, university of electronic science and technology of china, chengdu, china""                                                                                                
[2] ""state key laboratory of biotherapy, west china hospital, sichuan university, chengdu, china""                                                                                                                                                                                       
[3] ""columbia center for translational immunology, college of physicians and surgeons, columbia university, new york, ny, usa""                                                                                                                                                          
[4] ""college of life science, hunan normal university, changsha, hunan, china""                                                                                                                                                                                                          
[5] ""sichuan provincial people's hospital, school of medicine, university of electronic science and technology of china, chengdu, china""                                                                                                                                                
[6] ""diabetes center & institute of transplantation, sichuan provincial people's hospital, school of medicine, university of electronic science and technology of china, chengdu, china human islet laboratory, massachusetts general hospital, harvard medical school, boston, ma, usa""
"
2,"['Australia', 'Canada', 'Australia']","['BF', 'BF', 'BF']",10.1136/annrheumdis-2015-207620,"['Menzies Research Institute Tasmania, University of Tasmania, Hobart, Tasmania, Australia.', 'Menzies Research Institute Tasmania, University of Tasmania, Hobart, Tasmania, Australia.', 'Menzies Research Institute Tasmania, University of Tasmania, Hobart, Tasmania, Australia.', 'Menzies Research Institute Tasmania, University of Tasmania, Hobart, Tasmania, Australia.', 'Osteoarthritis Research Unit, University of Montreal Hospital Research Centre (CRCHUM), Montreal, Quebec, Canada.', 'Osteoarthritis Research Unit, University of Montreal Hospital Research Centre (CRCHUM), Montreal, Quebec, Canada.', 'Department of Epidemiology and Preventive Medicine, Monash University Medical School, Melbourne, Australia.', 'Menzies Research Institute Tasmania, University of Tasmania, Hobart, Tasmania, Australia.']",TRUE,"['Arthroplasty, Replacement, Knee', 'Humans', 'Knee Joint', 'Osteoarthritis, Knee', 'Pain']",25878198,"[1] ""menzies research institute tasmania, university of tasmania, hobart, tasmania, australia""                        
[2] ""osteoarthritis research unit, university of montreal hospital research centre (crchum), montreal, quebec, canada""
[3] ""monash university medical school, melbourne, australia""                                                          
"
3,[],[],10.1177/0272989X15581615,"['Department of Quantitative Health Sciences, Cleveland Clinic, Cleveland, OH (MWK, COR, CY, KC).', 'Department of Quantitative Health Sciences, Cleveland Clinic, Cleveland, OH (MWK, COR, CY, KC).', 'Department of Quantitative Health Sciences, Cleveland Clinic, Cleveland, OH (MWK, COR, CY, KC).', 'Department of Quantitative Health Sciences, Cleveland Clinic, Cleveland, OH (MWK, COR, CY, KC).']",FALSE,"['Bone Neoplasms', 'Humans', 'Models, Statistical', 'Physicians', 'Probability', 'Prognosis', 'Sensitivity and Specificity']",25878196,"[1] ""cleveland clinic, cleveland, oh (mwk, cor, cy, kc""
"
4,"['United States', 'United States', 'United States', 'United States']","['BF', 'BF', 'BF', 'BF']",10.1177/0272989X15581800,"['Department of Emergency Medicine (CDM), Vanderbilt University, Nashville, TN, USA', 'Department of Internal Medicine (KLC, SK, RLR), Vanderbilt University, Nashville, TN, USA', 'Vanderbilt Center for Kidney Disease (KLC), Vanderbilt University, Nashville, TN, USA', 'Department of Internal Medicine (KLC, SK, RLR), Vanderbilt University, Nashville, TN, USA', 'Department of Internal Medicine (KLC, SK, RLR), Vanderbilt University, Nashville, TN, USA', 'School of Nursing (KAW), Vanderbilt University, Nashville, TN, USA.']",TRUE,"['Academic Medical Centers', 'Acute Coronary Syndrome', 'Cross-Sectional Studies', 'Diabetes Mellitus', 'Educational Measurement', 'Emergency Service, Hospital', 'Health Literacy', 'Hospitals', 'Humans', 'Hypertension', 'Mathematics', 'Psychometrics', 'Renal Dialysis', 'Renal Insufficiency, Chronic', 'Reproducibility of Results']",25878195,"[1] ""vanderbilt university, nashville, tn, usa""                                            
[2] ""sk, rlr), vanderbilt university, nashville, tn, usa""                                  
[3] ""vanderbilt center for kidney disease (klc), vanderbilt university, nashville, tn, usa""
[4] ""school of nursing (kaw), vanderbilt university, nashville, tn, usa""                   
"
5,"['Spain', 'United Kingdom']","['BF', 'BF']",10.1177/0272989X15579173,"['Institute for Prospective Technological Studies, Joint Research Centre-European Commission, Seville, Spain (CEHB)', 'Health Economics Research Group, Brunel University, Uxbridge, UK (JL).']",TRUE,"['Cardiovascular Diseases', 'Cost-Benefit Analysis', 'Humans', 'Hydroxymethylglutaryl-CoA Reductase Inhibitors', 'Internationality', 'Models, Econometric', 'Multilevel Analysis']",25878194,"[1] ""institute for prospective technological studies, joint research centre-european commission, seville, spain (cehb""
[2] ""health economics research group, brunel university, uxbridge, uk (jl""                                            
"
6,"['United States', 'United States', 'United States', 'United States', 'United States']","['BF', 'BF', 'BF', 'BF', 'BF']",10.1177/1524839915582174,"['Tufts University School of Medicine, Boston, MA, USA jennifer_allen@dfci.harvard.edu.', 'Dana-Farber Cancer Institute, Boston, MA, USA.', 'National Cancer Institute at the National Institutes of Health, Bethesda, MD, USA.', 'University of Massachusetts Boston, Boston, MA, USA.', 'Boston College School of Theology and Ministry, Boston, MA, USA.', 'University of Massachusetts Boston, Boston, MA, USA.', 'University of Massachusetts Boston, Boston, MA, USA.', 'Dana-Farber Cancer Institute, Boston, MA, USA.']",TRUE,"['Catholicism', 'Community-Based Participatory Research', 'Community-Institutional Relations', 'Health Promotion', 'Health Surveys', 'Hispanic Americans', 'Humans', 'Interinstitutional Relations', 'Massachusetts', 'Neoplasms']",25878192,"[1] ""tufts university school of medicine, boston, ma, usa""                             
[2] ""dana-farber cancer institute, boston, ma, usa""                                    
[3] ""national cancer institute at the national institutes of health, bethesda, md, usa""
[4] ""university of massachusetts boston, boston, ma, usa""                              
[5] ""boston college school of theology and ministry, boston, ma, usa""                  
"
7,"['Israel', 'Israel']","['BF', 'BF']",10.1177/0164027515581422,"['Israel Gerontological Data Center, The Hebrew University of Jerusalem, Jerusalem, Israel Paul Baerwald School of Social Work and Social Welfare, The Hebrew University of Jerusalem, Jerusalem, Israel howie.litwin@mail.huji.ac.il.', 'Israel Gerontological Data Center, The Hebrew University of Jerusalem, Jerusalem, Israel.']",FALSE,"['Aged', 'Aged, 80 and over', 'Aging', 'Cognition', 'Cross-Sectional Studies', 'Female', 'Health Surveys', 'Humans', 'Male', 'Middle Aged', 'Social Support']",25878191,"[1] ""israel gerontological data center, the hebrew university of jerusalem, jerusalem, israel paul baerwald school of social work and social welfare, the hebrew university of jerusalem, jerusalem, israel""
[2] ""israel gerontological data center, the hebrew university of jerusalem, jerusalem, israel""                                                                                                              
"
8,"['United States', 'United States', 'United States']","['BF', 'BF', 'BF']",10.1093/annonc/mdv163,"['Department of Investigational Cancer Therapeutics (Phase I), The University of Texas, M.D. Anderson Cancer Center, Houston Department of Breast Medical Oncology, The University of Texas, M.D. Anderson Cancer Center, Houston smoulder@mdanderson.org.', 'Department of Investigational Cancer Therapeutics (Phase I), The University of Texas, M.D. Anderson Cancer Center, Houston.', 'Department of Investigational Cancer Therapeutics (Phase I), The University of Texas, M.D. Anderson Cancer Center, Houston.', 'Department of Investigational Cancer Therapeutics (Phase I), The University of Texas, M.D. Anderson Cancer Center, Houston.', 'Department of Investigational Cancer Therapeutics (Phase I), The University of Texas, M.D. Anderson Cancer Center, Houston.', 'Department of Breast Medical Oncology, The University of Texas, M.D. Anderson Cancer Center, Houston.', 'Department of Pathology, The University of Texas, M.D. Anderson Cancer Center, Houston.', 'Department of Breast Medical Oncology, The University of Texas, M.D. Anderson Cancer Center, Houston.', 'Department of Investigational Cancer Therapeutics (Phase I), The University of Texas, M.D. Anderson Cancer Center, Houston.', 'Department of Breast Medical Oncology, The University of Texas, M.D. Anderson Cancer Center, Houston.', 'Department of Pathology, The University of Texas, M.D. Anderson Cancer Center, Houston.', 'Department of Hematology and Oncology, UCSD Moores Cancer Center, San Diego, USA.']",TRUE,"['Adult', 'Aged', 'Aged, 80 and over', 'Antineoplastic Combined Chemotherapy Protocols', 'Bevacizumab', 'Breast Neoplasms', 'Carboplatin', 'Class I Phosphatidylinositol 3-Kinases', 'Doxorubicin', 'Female', 'Follow-Up Studies', 'Humans', 'Mesoderm', 'Metaplasia', 'Middle Aged', 'Neoplasm Metastasis', 'Neoplasm Staging', 'PTEN Phosphohydrolase', 'Paclitaxel', 'Phosphatidylinositol 3-Kinases', 'Polyethylene Glycols', 'Polymerase Chain Reaction', 'Prognosis', 'Sirolimus', 'Survival Rate', 'Young Adult']",25878190,"[1] ""the university of texas, m.d. anderson cancer center, the university of texas, m.d. anderson cancer center, houston""
[2] ""the university of texas, m.d. anderson cancer center, houston""                                                      
[3] ""ucsd moores cancer center, san diego, usa""                                                                          
"
9,"['United States', 'United States']","['BF', 'BF']",10.1177/1049732315580557,"['Medical University of South Carolina, Charleston, South Carolina, USA zapka@musc.edu.', 'Medical University of South Carolina, Charleston, South Carolina, USA.', 'University of Massachusetts Medical School, Worcester, Massachusetts, USA.', 'Medical University of South Carolina, Charleston, South Carolina, USA.', 'Medical University of South Carolina, Charleston, South Carolina, USA.', 'Medical University of South Carolina, Charleston, South Carolina, USA.']",FALSE,"['Attitude of Health Personnel', 'Colorectal Neoplasms', 'Evaluation Studies as Topic', 'Guideline Adherence', 'Health Knowledge, Attitudes, Practice', 'Health Services Research', 'Health Surveys', 'Humans', 'Medicine', 'Patient Compliance', 'Physicians', 'Population Surveillance', 'Psychometrics', 'Qualitative Research', 'Reproducibility of Results', 'Research Design', 'South Carolina']",25878188,"[1] ""medical university of south carolina, charleston, south carolina, usa""    
[2] ""university of massachusetts medical school, worcester, massachusetts, usa""
"
