,country,country_finder,doi,full_affiliations,is_oa,mesh_terms,pmid,short_affiliations
0,"['United States', 'United States']","['BF', 'BF']",10.1177/1071100714556759,"['Department of Orthopaedic Surgery, University of Virginia Health System, Charlottesville, VA, USA.', 'Department of Orthopaedic Surgery, University of Virginia Health System, Charlottesville, VA, USA.', 'Department of Orthopaedic Surgery, University of Virginia Health System, Charlottesville, VA, USA.', 'Department of Orthopaedic Surgery, University of Virginia Health System, Charlottesville, VA, USA.', 'Department of Orthopaedic Surgery, University of Virginia Health System, Charlottesville, VA, USA.', 'Foot and Ankle Service, Department of Orthopaedic Surgery, University of Virginia Health System, Charlottesville, VA, USA JSP3X@virginia.edu.']",FALSE,"['Adult', 'Ankle Injuries', 'Female', 'Humans', 'Joint Instability', 'Lateral Ligament, Ankle', 'Male', 'Middle Aged', 'Reconstructive Surgical Procedures', 'Retrospective Studies', 'Sex Factors', 'Talus', 'Tendons', 'Young Adult']",25331420,"[1] ""university of virginia health system, charlottesville, va, usa""                        
[2] ""foot and ankle service, university of virginia health system, charlottesville, va, usa""
"
1,['United Kingdom'],['BF'],10.1177/1071100714557154,"['Department of Trauma and Orthopaedics, Harrogate and District NHS Foundation Trust, Harrogate, UK.', 'Department of Trauma and Orthopaedics, Harrogate and District NHS Foundation Trust, Harrogate, UK.', 'Department of Musculoskeletal Radiology, Harrogate and District NHS Foundation Trust, Harrogate, UK.', 'Department of Trauma and Orthopaedics, Harrogate and District NHS Foundation Trust, Harrogate, UK.', 'Department of Trauma and Orthopaedics, Harrogate and District NHS Foundation Trust, Harrogate, UK mark.farndon@hdft.nhs.uk.']",FALSE,"['Adult', 'Aged', 'Calcaneus', 'Female', 'Humans', 'Male', 'Middle Aged', 'Minimally Invasive Surgical Procedures', 'Osteotomy', 'Retrospective Studies']",25331419,"[1] ""harrogate and district nhs foundation trust, harrogate, uk""
"
2,['United States'],['BF'],10.1002/etc.2786,"['Center for Fisheries, Aquaculture, and Aquatic Sciences and Department of Zoology, Southern Illinois University, Carbondale, Illinois, USA.']",FALSE,"['Crops, Agricultural', 'Illinois', 'Insecticides', 'Nitriles', 'Organothiophosphates', 'Pyrethrins', 'Risk Assessment', 'Soil', 'Soil Pollutants', 'Zea mays']",25331413,"[1] ""center for fisheries, aquaculture, southern illinois university, carbondale, illinois, usa""
"
3,"['China', 'China']","['BF', 'BF']",10.1002/smll.201402484,"['State Key Laboratory of Solid Lubrication, Lanzhou Institute of Chemical Physics, Chinese Academy of Sciences, Lanzhou, 730000, China; University of the Chinese Academy of Sciences, Beijing, 100049, China.']",FALSE,"['Adhesiveness', 'Animals', 'Biomimetic Materials', 'Electrolytes', 'Friction', 'Humidity', 'Hydrogen-Ion Concentration', 'Lizards', 'Metal Nanoparticles', 'Microscopy, Atomic Force', 'Nanofibers', 'Nanotechnology', 'Nanowires', 'Polymers', 'Silicon', 'Surface Properties']",25331382,"[1] ""state key laboratory of solid lubrication, lanzhou institute of chemical physics, chinese academy of sciences, lanzhou, 730000, china""
[2] ""university of the chinese academy of sciences, beijing, 100049, china""                                                                
"
4,"['Belgium', 'Thailand', 'Belgium', 'Belgium', 'Belgium']","['BF', 'BF', 'BF', 'BF', 'BF']",10.1002/uog.14701,"['Cluster Organ Systems, Department of Development and Regeneration, Faculty of Medicine, Katholieke Universiteit Leuven, Leuven, Belgium.', 'Division of Maternal Fetal Medicine, Department of Obstetrics and Gynaecology Siriraj Hospital, Faculty of Medicine, Mahidol University, Bangkok, Thailand.', 'Cluster Organ Systems, Department of Development and Regeneration, Faculty of Medicine, Katholieke Universiteit Leuven, Leuven, Belgium.', 'Cluster Organ Systems, Department of Development and Regeneration, Faculty of Medicine, Katholieke Universiteit Leuven, Leuven, Belgium.', 'Division of Medical Imaging, Department of Radiology, University Hospitals Leuven, Leuven, Belgium.', 'Cluster Organ Systems, Department of Development and Regeneration, Faculty of Medicine, Katholieke Universiteit Leuven, Leuven, Belgium.', 'Fetal Medicine Unit, Department of Obstetrics and Gynaecology, University Hospitals Leuven, Leuven, Belgium.', 'Division of Medical Imaging, Department of Radiology, University Hospitals Leuven, Leuven, Belgium.', 'Department of Radiology, Onze Lieve Vrouw Hospital Aalst, Aalst, Belgium.', 'Cluster Organ Systems, Department of Development and Regeneration, Faculty of Medicine, Katholieke Universiteit Leuven, Leuven, Belgium.', 'Fetal Medicine Unit, Department of Obstetrics and Gynaecology, University Hospitals Leuven, Leuven, Belgium.', 'Department of Neonatology, University Hospitals Leuven, Leuven, Belgium.', 'Cluster Organ Systems, Department of Development and Regeneration, Faculty of Medicine, Katholieke Universiteit Leuven, Leuven, Belgium.', 'Fetal Medicine Unit, Department of Obstetrics and Gynaecology, University Hospitals Leuven, Leuven, Belgium.']",TRUE,"['Abnormalities, Multiple', 'Female', 'Fetal Diseases', 'Hernias, Diaphragmatic, Congenital', 'Humans', 'Liver', 'Liver Diseases', 'Lung', 'Lung Diseases', 'Magnetic Resonance Imaging', 'Pregnancy', 'Prenatal Diagnosis', 'Reproducibility of Results', 'Retrospective Studies', 'Stomach']",25331381,"[1] ""cluster organ systems, faculty of medicine, katholieke universiteit leuven, leuven, belgium""
[2] ""faculty of medicine, mahidol university, bangkok, thailand""                                 
[3] ""university hospitals leuven, leuven, belgium""                                               
[4] ""fetal medicine unit, university hospitals leuven, leuven, belgium""                          
[5] ""onze lieve vrouw hospital aalst, aalst, belgium""                                            
"
5,"['United Kingdom', 'United Kingdom']","['BF', 'BF']",10.1136/tobaccocontrol-2014-051635,"['Respiratory Group, Division of Applied Health Sciences, Scottish Centre for Indoor Air, University of Aberdeen, Aberdeen, UK Centre for Human Exposure Science, Institute of Occupational Medicine, Edinburgh, UK.', 'Respiratory Group, Division of Applied Health Sciences, Scottish Centre for Indoor Air, University of Aberdeen, Aberdeen, UK Centre for Human Exposure Science, Institute of Occupational Medicine, Edinburgh, UK.', 'Respiratory Group, Division of Applied Health Sciences, Scottish Centre for Indoor Air, University of Aberdeen, Aberdeen, UK.', 'Respiratory Group, Division of Applied Health Sciences, Scottish Centre for Indoor Air, University of Aberdeen, Aberdeen, UK.', 'Respiratory Group, Division of Applied Health Sciences, Scottish Centre for Indoor Air, University of Aberdeen, Aberdeen, UK Centre for Human Exposure Science, Institute of Occupational Medicine, Edinburgh, UK.']",FALSE,"['Adult', 'Age Factors', 'Aged', 'Air Pollutants', 'Air Pollution, Indoor', 'Beijing', 'Child', 'Child, Preschool', 'Environment', 'Family Characteristics', 'Female', 'Housing', 'Humans', 'Inhalation Exposure', 'Male', 'Particulate Matter', 'Respiration', 'Scotland', 'Smoking', 'Tobacco', 'Tobacco Smoke Pollution']",25331379,"[1] ""respiratory group, scottish centre for indoor air, university of aberdeen, aberdeen, uk centre for human exposure science, institute of occupational medicine, edinburgh, uk""
[2] ""respiratory group, scottish centre for indoor air, university of aberdeen, aberdeen, uk""                                                                                     
"
6,"['United States', 'Brazil']","['GA', 'BF']",10.1007/s12010-014-1297-0,"['Department of Chemical Engineering, Federal University of Santa Maria, Av. Roraima, 1000, Santa Maria, 97105-900, Brazil.']",FALSE,"['Biomass', 'Bioreactors', 'Cellulose', 'Fermentation', 'Hydrolysis', 'Lignin', 'Saccharum', 'Soybeans', 'Trichoderma', 'Water']",25331378,"[1] ""federal university of santa maria, av""        
[2] ""roraima, 1000, santa maria, 97105-900, brazil""
"
7,['India'],['BF'],10.1007/s12010-014-1274-7,"['Lovely Professional University, Ludhiana-Jalandhar G.T. Road, Phagwara (Punjab), 144401, India, kcbiochem@gmail.com.']",FALSE,"['Biofuels', 'Crops, Agricultural', 'Fatty Acids, Nonesterified', 'Fossil Fuels', 'Humans', 'Jatropha', 'Plant Oils', 'Seeds']",25331376,"[1] ""lovely professional university, ludhiana-jalandhar g.t. road, phagwara (punjab), 144401, india""
"
8,['Hong Kong'],['BF'],10.1177/0886260514553628,"['University of Hong Kong, Pokfulam, Hong Kong elsieyan@hku.hk.']",FALSE,"['Aged', 'Aged, 80 and over', 'Attitude to Health', 'China', 'Crime Victims', 'Cultural Characteristics', 'Elder Abuse', 'Female', 'Help-Seeking Behavior', 'Humans', 'Intergenerational Relations', 'Male', 'Patient Acceptance of Health Care', 'Socioeconomic Factors']",25331371,"[1] ""university of hong kong, pokfulam, hong kong""
"
9,"['United Kingdom', 'Australia']","['BF', 'BF']",10.1177/0886260514552449,"['University of Chester, UK j.keeling@chester.ac.uk.', 'The University of Western Australia, Crawley, Australia.']",TRUE,"['Adult', 'Disclosure', 'Domestic Violence', 'Female', 'Health Knowledge, Attitudes, Practice', 'Health Personnel', 'Humans', 'Middle Aged', 'Professional-Patient Relations', 'Young Adult']",25331370,"[1] ""university of chester, uk""                              
[2] ""the university of western australia, crawley, australia""
"
