,country,country_finder,doi,full_affiliations,is_oa,mesh_terms,pmid,short_affiliations
0,[],[None],,[],,"['Ascites', 'Body Mass Index', 'Female', 'Fertilization in Vitro', 'Hematocrit', 'Humans', 'Ovarian Hyperstimulation Syndrome', 'Ovulation Induction', 'Pregnancy', 'Pregnancy Outcome']",26867335,NULL
1,[],[None],,[],,"['Carcinoma in Situ', 'China', 'Female', 'Humans', 'Neoplasm Recurrence, Local', 'Neoplasm Staging', 'Ovarian Neoplasms', 'Pregnancy', 'Pregnancy Rate', 'Prognosis', 'Retrospective Studies']",26867334,NULL
2,[],[None],,[],,"['Defecation', 'Female', 'Foeniculum', 'Genital Neoplasms, Female', 'Gynecologic Surgical Procedures', 'Humans', 'Ileus', 'Length of Stay', 'Postoperative Complications', 'Postoperative Period', 'Teas, Herbal']",26867333,NULL
3,[],[None],,[],,"['Graphite', 'Hydrogen-Ion Concentration', 'Limit of Detection', 'Liquid Phase Microextraction', 'Solvents', 'Spectrophotometry, Atomic', 'Thallium', 'Water', 'Water Pollutants, Chemical']",26867332,NULL
4,[],[None],,[],,"['Adenocarcinoma', 'Aged', 'Carcinoma', 'China', 'Esophageal Neoplasms', 'Esophagogastric Junction', 'Female', 'Humans', 'Lymphatic Metastasis', 'Male', 'Middle Aged', 'Multivariate Analysis', 'Neoplasm Invasiveness', 'Risk Factors']",26867331,NULL
5,[],[None],,[],,"['Carcinoma, Squamous Cell', 'China', 'Esophageal Neoplasms', 'Esophageal Squamous Cell Carcinoma', 'Humans', 'Lymph Nodes', 'Lymphatic Metastasis', 'Multivariate Analysis', 'Retrospective Studies', 'Risk Factors']",26867329,NULL
6,[],[None],,[],,"['China', 'Endoscopy, Gastrointestinal', 'Gastric Mucosa', 'Humans', 'Muscle, Smooth', 'Retrospective Studies', 'Stomach Neoplasms']",26867328,NULL
7,[],[None],,[],,"['Constriction, Pathologic', 'Dissection', 'Esophageal Neoplasms', 'Esophageal Stenosis', 'Humans', 'Operative Time', 'Postoperative Complications', 'Retrospective Studies', 'Risk Factors']",26867327,NULL
8,[],[None],,[],,"['Activities of Daily Living', 'Body Mass Index', 'Humans', 'Knee Joint', 'Muscle Strength', 'Muscle, Skeletal', 'Osteoarthritis, Knee', 'Proprioception', 'Range of Motion, Articular', 'Surveys and Questionnaires']",26867325,NULL
9,[],[None],,[],,"['Cerebral Palsy', 'Child', 'Child, Preschool', 'Cognition Disorders', 'Disability Evaluation', 'Hand', 'Humans']",26867324,NULL
10,[],[None],,[],,"['Catheterization, Peripheral', 'China', 'Comorbidity', 'Cross-Sectional Studies', 'Educational Status', 'Female', 'Health Knowledge, Attitudes, Practice', 'Humans', 'Male', 'Neoplasms']",26867323,NULL
11,[],[None],,[],,"['Adolescent', 'Adult', 'China', 'Condoms', 'HIV Infections', 'Humans', 'Male', 'Marital Status', 'Risk-Taking', 'Sex Work', 'Sexual Partners', 'Surveys and Questionnaires', 'Unsafe Sex', 'Young Adult']",26867322,NULL
12,[],[None],,[],,"['Brain', 'Brain Ischemia', 'Humans', 'Magnetic Resonance Imaging', 'Quality of Life', 'Stroke', 'Survivors', 'Tomography, X-Ray Computed']",26867321,NULL
13,[],[None],,[],,"['Antioxidants', 'Humans', 'Malondialdehyde', 'Nitric Oxide Synthase Type II', 'Occupational Exposure', 'Oxidation-Reduction', 'Oxidative Stress', 'Superoxide Dismutase', 'Vanadium']",26867320,NULL
14,[],[None],,[],,"['Adenoma', 'Case-Control Studies', 'Colorectal Neoplasms', 'Gene Expression Regulation, Neoplastic', 'Humans', 'MicroRNAs', 'Real-Time Polymerase Chain Reaction']",26867319,NULL
15,[],[None],,[],,"['Benzhydryl Compounds', 'Cell Line', 'Diethylstilbestrol', 'Estradiol', 'Estrogen Antagonists', 'Genes, Reporter', 'Genistein', 'Humans', 'Luciferases, Firefly', 'Phenols', 'Plasmids', 'Receptors, Estrogen', 'Reproducibility of Results', 'Transfection']",26867312,NULL
16,[],[None],,[],,"['Belgium', 'Commitment of Mentally Ill', 'Dangerous Behavior', 'Forensic Psychiatry', 'Humans', 'Mentally Ill Persons']",26867310,NULL
17,[],[None],,[],,"['Health Promotion', 'Holistic Health', 'Humans', 'Interdisciplinary Communication', 'Patient-Centered Care', 'Societies, Nursing', 'Societies, Scientific', 'United States']",26867265,NULL
18,[],[None],,[],,"['Holistic Health', 'Holistic Nursing', 'Humans', 'Philosophy, Nursing', 'Self Care', 'Therapeutic Touch']",26867264,NULL
19,[],[None],,[],,"['Architecture', 'Conservation of Natural Resources', 'Environmental Health', 'Facility Design and Construction', 'Health Behavior', 'Holistic Health', 'Holistic Nursing', 'Humans', 'Tennessee']",26867263,NULL
20,[],[None],,[],,"['Environmental Exposure', 'Environmental Health', 'Environmental Pollution', 'Health Behavior', 'Health Promotion', 'Humans', 'Public Health']",26867262,NULL
21,[],[None],,[],,"['Conservation of Natural Resources', 'Food Supply', 'Health Promotion', 'Holistic Health', 'Holistic Nursing', 'Humans', ""Nurse's Role"", 'Nutritive Value', 'United States']",26867261,NULL
