,country,country_finder,doi,full_affiliations,is_oa,mesh_terms,pmid,short_affiliations
0,['Ireland'],['BF'],10.1002/14651858.CD007399.pub2,"[""Emergency Care Research Unit (ECRU), Division of Population Health Sciences (PHS), Royal College of Surgeons in Ireland, 123 St. Stephen's Green, Dublin 2, Ireland.""]",TRUE,"['Adolescent', 'Adult', 'Anesthesia', 'Anesthetics, Intravenous', 'Emergency Service, Hospital', 'Etomidate', 'Fentanyl', 'Humans', 'Ketamine', 'Midazolam', 'Middle Aged', 'Propofol', 'Randomized Controlled Trials as Topic']",26222247,"[1] ""emergency care research unit (ecru), royal college of surgeons in ireland, 123 st stephen's green, dublin 2, ireland""
"
1,['United States'],['BF'],10.1002/14651858.CD007373.pub3,"['Clinical and Epidemiological Sciences, FHI 360, 359 Blackwell St, Suite 200, Durham, North Carolina, USA, 27701.']",TRUE,"['Anti-Inflammatory Agents, Non-Steroidal', 'Female', 'Humans', 'Ibuprofen', 'Intrauterine Devices', 'Lidocaine', 'Misoprostol', 'Naproxen', 'Oxytocics', 'Pain', 'Prilocaine', 'Randomized Controlled Trials as Topic']",26222246,"[1] ""clinical and epidemiological sciences, fhi 360, 359 blackwell st, suite 200, durham, north carolina, usa""
"
2,['Canada'],['BF'],10.1002/14651858.CD000084.pub3,"['Department of Obstetrics and Gynecology, McMaster University, 1200 Main Street West, MDCL 2215, Hamilton, ON, Canada, L8N 3Z5.']",TRUE,"['Breech Presentation', 'Female', 'Humans', 'Pregnancy', 'Pregnancy Trimester, Third', 'Premature Birth', 'Randomized Controlled Trials as Topic', 'Version, Fetal']",26222245,"[1] ""mcmaster university, 1200 main street west, mdcl 2215, hamilton, on, canada, l8n 3z""
"
3,['Turkey'],['BF'],10.1111/1756-185X.12575,"['Division of Rheumatology, Department of Internal Medicine, Eski\u015fehir Osmangazi University, Eski\u015fehir, Turkey.', 'Department of Microbiology, Eski\u015fehir Osmangazi University, Eski\u015fehir, Turkey.', 'Division of Rheumatology, Department of Internal Medicine, Eski\u015fehir Osmangazi University, Eski\u015fehir, Turkey.', 'Department of Biostatistics, Eski\u015fehir Osmangazi University, Eski\u015fehir, Turkey.', 'Division of Rheumatology, Department of Internal Medicine, Eski\u015fehir Osmangazi University, Eski\u015fehir, Turkey.', 'Division of Rheumatology, Department of Internal Medicine, Eski\u015fehir Osmangazi University, Eski\u015fehir, Turkey.']",FALSE,"['Adiponectin', 'Adult', 'Aged', 'Antirheumatic Agents', 'Arthritis, Rheumatoid', 'Biomarkers', 'Blood Glucose', 'Drug Therapy, Combination', 'Female', 'Humans', 'Insulin', 'Insulin Resistance', 'Male', 'Methotrexate', 'Middle Aged', 'Prednisolone', 'Time Factors', 'Treatment Outcome', 'Up-Regulation']",26222244,"[1] ""eskişehir osmangazi university, eskişehir, turkey""
"
4,"['Argentina', 'Argentina', 'Argentina', 'Argentina', 'Argentina', 'Argentina', 'Argentina', 'Argentina', 'Argentina', 'Argentina', 'Argentina']","['BF', 'BF', 'BF', 'BF', 'BF', 'BF', 'BF', 'BF', 'BF', 'BF', 'BF']",10.1590/2359-3997000000075,"['Complejo M\xe9dico Churruca-Visca, Buenos Aires, Argentina.', 'Hospital de Cl\xednicas Jos\xe9 de San Mart\xedn, Buenos Aires, Argentina.', 'Hospital JM. Ramos Mej\xeda, Buenos Aires, Argentina.', 'Hospital C. Durand, Buenos Aires, Argentina.', 'Laboratorio Bioanal\xedtica, Buenos Aires, Argentina.', 'Hospital C. Milstein, Buenos Aires, Argentina.', 'Hospital T. Alvarez, Buenos Aires, Argentina.', 'Hospital de Cl\xednicas Jos\xe9 de San Mart\xedn, Buenos Aires, Argentina.', 'Hospital de Cl\xednicas Jos\xe9 de San Mart\xedn, Buenos Aires, Argentina.', 'Hospital B. Rivadavia, Buenos Aires, Argentina.', 'Instituto de Investigaciones M\xe9dicas Dr. A. Lanari, Buenos Aires, Argentina.', 'Hospital A. Posadas, Buenos Aires, Argentina.', 'Cl\xednica Bazterrica, Buenos Aires, Argentina.', 'Laboratorio Bioanal\xedtica, Buenos Aires, Argentina.', 'Hospital JM. Ramos Mej\xeda, Buenos Aires, Argentina.']",TRUE,"['Adolescent', 'Adult', 'Aged', 'Aldosterone', 'Argentina', 'Female', 'Humans', 'Hyperaldosteronism', 'Hypertension', 'Male', 'Mass Screening', 'Middle Aged', 'Potassium', 'Prevalence', 'Prospective Studies', 'Radioimmunoassay', 'Reference Standards', 'Renin', 'Sensitivity and Specificity', 'Young Adult']",26222233," [1] ""complejo médico churruca-visca, buenos aires, argentina""                    
 [2] ""hospital de clínicas josé de san martín, buenos aires, argentina""           
 [3] ""hospital jm. ramos mejía, buenos aires, argentina""                          
 [4] ""hospital c. durand, buenos aires, argentina""                                
 [5] ""laboratorio bioanalítica, buenos aires, argentina""                          
 [6] ""hospital c. milstein, buenos aires, argentina""                              
 [7] ""hospital t. alvarez, buenos aires, argentina""                               
 [8] ""hospital b. rivadavia, buenos aires, argentina""                             
 [9] ""instituto de investigaciones médicas dr. a. lanari, buenos aires, argentina""
[10] ""hospital a. posadas, buenos aires, argentina""                               
[11] ""clínica bazterrica, buenos aires, argentina""                                
"
5,"['Brazil', 'Brazil']","['BF', 'BF']",10.1590/2359-3997000000071,"['Nossa Senhora da Concei\xe7\xe3o Hospital, Brazil.', 'Nossa Senhora da Concei\xe7\xe3o Hospital, Brazil.', 'M\xe3e de Deus Hospital, Porto Alegre, RS, Brazil.', 'Nossa Senhora da Concei\xe7\xe3o Hospital, Brazil.', 'M\xe3e de Deus Hospital, Porto Alegre, RS, Brazil.', 'Nossa Senhora da Concei\xe7\xe3o Hospital, Brazil.', 'Nossa Senhora da Concei\xe7\xe3o Hospital, Brazil.']",TRUE,"['Adolescent', 'Adult', 'Aged', 'Aged, 80 and over', 'Child', 'Drainage', 'Female', 'Goiter, Nodular', 'Humans', 'Length of Stay', 'Male', 'Middle Aged', 'Postoperative Hemorrhage', 'Postoperative Period', 'Recovery Room', 'Retrospective Studies', 'Thyroid Gland', 'Thyroidectomy', 'Time Factors', 'Young Adult']",26222232,"[1] ""nossa senhora da conceição hospital, brazil""   
[2] ""mãe de deus hospital, porto alegre, rs, brazil""
"
6,"['Brazil', 'Brazil', 'Brazil', 'Brazil', 'Brazil']","['BF', 'BF', 'BF', 'BF', 'BF']",10.1590/2359-3997000000079,"['Endocrine Clinic, University Hospital Clementino Fraga Filho (HUCFF), Rio de Janeiro, RJ, Brazil.', 'Est\xe1cio de S\xe1 University, Rio de Janeiro, RJ, Brazil.', 'Amil Clinical Research, Rio de Janeiro, RJ, Brazil.', 'Ergospirometry and Kinanthropometry Laboratory, Physical Education and Sports School, Federal University of Rio de Janeiro(UFRJ)Rio de Janeiro, RJ, Brazil.', 'Postgraduate Program of Rehabilitation Sciences, Augusto Motta University Center (Unisuam), Rio de Janeiro, RJ, Brazil.', 'Ergospirometry and Kinanthropometry Laboratory, Physical Education and Sports School, Federal University of Rio de Janeiro(UFRJ)Rio de Janeiro, RJ, Brazil.', 'Ergospirometry and Kinanthropometry Laboratory, Physical Education and Sports School, Federal University of Rio de Janeiro(UFRJ)Rio de Janeiro, RJ, Brazil.', 'Est\xe1cio de S\xe1 University, Rio de Janeiro, RJ, Brazil.', 'Est\xe1cio de S\xe1 University, Rio de Janeiro, RJ, Brazil.', 'Est\xe1cio de S\xe1 University, Rio de Janeiro, RJ, Brazil.', 'Est\xe1cio de S\xe1 University, Rio de Janeiro, RJ, Brazil.', 'Ergospirometry and Kinanthropometry Laboratory, Physical Education and Sports School, Federal University of Rio de Janeiro(UFRJ)Rio de Janeiro, RJ, Brazil.', 'Postgraduate Program of Rehabilitation Sciences, Augusto Motta University Center (Unisuam), Rio de Janeiro, RJ, Brazil.', 'Endocrine Clinic, University Hospital Clementino Fraga Filho (HUCFF), Rio de Janeiro, RJ, Brazil.', 'Endocrine Clinic, University Hospital Clementino Fraga Filho (HUCFF), Rio de Janeiro, RJ, Brazil.']",TRUE,"['Age Factors', 'Aged', 'Aging', 'Antithyroid Agents', 'Cross-Sectional Studies', 'Exercise Tolerance', 'Female', 'Heart Rate', 'Humans', 'Hyperthyroidism', 'Male', 'Methimazole', 'Oxygen Consumption', 'Prospective Studies', 'Quality of Life', 'Reference Values', 'Statistics, Nonparametric', 'Surveys and Questionnaires', 'Thyrotropin', 'Thyroxine']",26222231,"[1] ""endocrine clinic, university hospital clementino fraga filho (hucff), rio de janeiro, rj, brazil""                                                          
[2] ""estácio de sá university, rio de janeiro, rj, brazil""                                                                                                      
[3] ""amil clinical research, rio de janeiro, rj, brazil""                                                                                                        
[4] ""ergospirometry and kinanthropometry laboratory, physical education and sports school, federal university of rio de janeiro(ufrj)rio de janeiro, rj, brazil""
[5] ""postgraduate program of rehabilitation sciences, augusto motta university center (unisuam), rio de janeiro, rj, brazil""                                    
"
7,"['Brazil', 'Brazil']","['BF', 'BF']",10.1590/2359-3997000000078,"['Universidade Federal do Rio de Janeiro, Rio de Janeiro, RJ, Brazil.', 'Universidade Federal do Rio de Janeiro, Rio de Janeiro, RJ, Brazil.', 'Universidade Federal do Rio de Janeiro, Rio de Janeiro, RJ, Brazil.', 'Universidade Federal do Rio de Janeiro, Rio de Janeiro, RJ, Brazil.', 'Research Divison, Hospital Universit\xe1rio Clementino Fraga Filho, Rio de Janeiro, RJ, Brazil.', 'Universidade Federal do Rio de Janeiro, Rio de Janeiro, RJ, Brazil.', 'Universidade Federal do Rio de Janeiro, Rio de Janeiro, RJ, Brazil.']",TRUE,"['Adult', 'Age Factors', 'Aged', 'Disease-Free Survival', 'Endpoint Determination', 'Female', 'Follow-Up Studies', 'Humans', 'Incidence', 'Iodine Radioisotopes', 'Male', 'Middle Aged', 'Multivariate Analysis', 'Neoplasm Grading', 'Neoplasms, Radiation-Induced', 'Neoplasms, Second Primary', 'Retrospective Studies', 'Risk Factors', 'Thyroid Neoplasms', 'Thyroidectomy']",26222230,"[1] ""universidade federal do rio de janeiro, rio de janeiro, rj, brazil""                         
[2] ""research divison, hospital universitário clementino fraga filho, rio de janeiro, rj, brazil""
"
8,['Brazil'],['BF'],10.1590/2359-3997000000062,"['Pediatrics Department, Irmandade da Santa Casa de Miseric\xf3rdia de S\xe3o Paulo, Santa Casa de S\xe3o Paulo School of Medical Sciences, S\xe3o Paulo, SP, Brazil.', 'Pediatrics Department, Irmandade da Santa Casa de Miseric\xf3rdia de S\xe3o Paulo, Santa Casa de S\xe3o Paulo School of Medical Sciences, S\xe3o Paulo, SP, Brazil.', 'Pediatrics Department, Irmandade da Santa Casa de Miseric\xf3rdia de S\xe3o Paulo, Santa Casa de S\xe3o Paulo School of Medical Sciences, S\xe3o Paulo, SP, Brazil.', 'Pediatrics Department, Irmandade da Santa Casa de Miseric\xf3rdia de S\xe3o Paulo, Santa Casa de S\xe3o Paulo School of Medical Sciences, S\xe3o Paulo, SP, Brazil.']",TRUE,"['Adolescent', 'Adult', 'Body Height', 'Child', 'Child, Preschool', 'Cross-Sectional Studies', 'Female', 'Foot', 'Growth Disorders', 'Human Growth Hormone', 'Humans', 'Male', 'Organ Size', 'Reference Values', 'Shoes', 'Young Adult']",26222229,"[1] ""irmandade da santa casa de misericórdia de são paulo, santa casa de são paulo school of medical sciences, são paulo, sp, brazil""
"
9,"['Netherlands', 'New Zealand']","['BF', 'BF']",10.1017/S1368980015002177,"['1Department of Health Sciences and the EMGO Institute for Health and Care Research, Faculty of Earth and Life Sciences,VU University Amsterdam,Amsterdam,The Netherlands.', '1Department of Health Sciences and the EMGO Institute for Health and Care Research, Faculty of Earth and Life Sciences,VU University Amsterdam,Amsterdam,The Netherlands.', '2National Institute for Health Innovation,School of Population Health,Tamaki Campus,The University of Auckland,Private Bag 92019,Auckland Mail Centre,Auckland 1142,New Zealand.', '2National Institute for Health Innovation,School of Population Health,Tamaki Campus,The University of Auckland,Private Bag 92019,Auckland Mail Centre,Auckland 1142,New Zealand.', '2National Institute for Health Innovation,School of Population Health,Tamaki Campus,The University of Auckland,Private Bag 92019,Auckland Mail Centre,Auckland 1142,New Zealand.']",TRUE,"['Commerce', 'Costs and Cost Analysis', 'Cross-Sectional Studies', 'Databases, Factual', 'Energy Intake', 'Fast Foods', 'Food Handling', 'Food Packaging', 'Linear Models', 'New Zealand', 'Nutritive Value']",26222226,"[1] ""faculty of earth and life sciences,vu university amsterdam,amsterdam,the netherlands""                                                                                          
[2] ""national institute for health innovation,school of population health,tamaki campus,the university of auckland,private bag 92019,auckland mail centre,auckland 1142,new zealand""
"
