,country,country_finder,doi,full_affiliations,is_oa,mesh_terms,pmid,short_affiliations
0,"['China', 'China', 'China']","['BF', 'BF', 'BF']",,"['Department of General Surgery, Capital Medical University Affiliated Beijing Youan Hospital Beijing 100069, China.', 'The Fifth Hospital of Shijiazhuang Shijiazhuang, China.', 'Institute & Hospital of Hepatobiliary Surgery of Chinese PLA, Chinese PLA Medical School, Chinese PLA General Hospital Beijing 100853, China.', 'Department of General Surgery, Capital Medical University Affiliated Beijing Youan Hospital Beijing 100069, China.', 'Department of General Surgery, Capital Medical University Affiliated Beijing Youan Hospital Beijing 100069, China.', 'Department of General Surgery, Capital Medical University Affiliated Beijing Youan Hospital Beijing 100069, China.', 'Department of General Surgery, Capital Medical University Affiliated Beijing Youan Hospital Beijing 100069, China.', 'Department of General Surgery, Capital Medical University Affiliated Beijing Youan Hospital Beijing 100069, China.', 'Department of General Surgery, Capital Medical University Affiliated Beijing Youan Hospital Beijing 100069, China.', 'Department of General Surgery, Capital Medical University Affiliated Beijing Youan Hospital Beijing 100069, China.', 'Department of General Surgery, Capital Medical University Affiliated Beijing Youan Hospital Beijing 100069, China.']",,"['Adult', 'Biomarkers', 'Collagen Type IV', 'Elasticity Imaging Techniques', 'Female', 'Humans', 'Hyaluronic Acid', 'Laminin', 'Liver', 'Liver Cirrhosis', 'Male', 'Middle Aged', 'Peptide Fragments', 'Predictive Value of Tests', 'Procollagen', 'Splenectomy', 'Time Factors', 'Treatment Outcome']",26823877,"[1] ""capital medical university affiliated beijing youan hospital beijing 100069, china""                                                          
[2] ""the fifth hospital of shijiazhuang shijiazhuang, china""                                                                                      
[3] ""institute & hospital of hepatobiliary surgery of chinese pla, chinese pla medical school, chinese pla general hospital beijing 100853, china""
"
1,['China'],['BF'],,"['Department of Hepatobiliary Surgery, Shandong Provincial Hospital Affiliated to Shandong University Jinan 250021, Shandong, China.', 'Department of Hepatobiliary Surgery, Shandong Provincial Hospital Affiliated to Shandong University Jinan 250021, Shandong, China.', 'Department of Hepatobiliary Surgery, Shandong Provincial Hospital Affiliated to Shandong University Jinan 250021, Shandong, China.', 'Department of Hepatobiliary Surgery, Shandong Provincial Hospital Affiliated to Shandong University Jinan 250021, Shandong, China.', 'Department of Hepatobiliary Surgery, Shandong Provincial Hospital Affiliated to Shandong University Jinan 250021, Shandong, China.', 'Department of Hepatobiliary Surgery, Shandong Provincial Hospital Affiliated to Shandong University Jinan 250021, Shandong, China.', 'Department of Gastroenterology Surgery, Shandong Provincial Hospital Affiliated to Shandong University Jinan 250021, Shandong, China.']",,"['Adult', 'Aged', 'Asian Continental Ancestry Group', 'Biomarkers, Tumor', 'Carcinoma, Hepatocellular', 'Case-Control Studies', 'Chi-Square Distribution', 'China', 'Class I Phosphatidylinositol 3-Kinases', 'Female', 'Gene Frequency', 'Genetic Association Studies', 'Genetic Predisposition to Disease', 'Haplotypes', 'Heterozygote', 'Homozygote', 'Humans', 'Linkage Disequilibrium', 'Liver Neoplasms', 'Male', 'Middle Aged', 'Odds Ratio', 'Phenotype', 'Phosphatidylinositol 3-Kinases', 'Polymorphism, Genetic', 'Risk Assessment', 'Risk Factors']",26823876,"[1] ""shandong provincial hospital affiliated to shandong university jinan 250021, shandong, china""
"
2,"['China', 'China', 'China']","['BF', 'BF', 'BF']",,"[""The Children's Department of Ophthalmology, The Second Affiliated Hospital of Nanchang University Nanchang, Jiangxi, China."", 'Department of Ophthalmology, The Affiliated Eye Hospital of Nanchang University Nanchang, Jiangxi, China.', ""The Children's Department of Ophthalmology, The Second Affiliated Hospital of Nanchang University Nanchang, Jiangxi, China."", ""The Children's Department of Ophthalmology, The Second Affiliated Hospital of Nanchang University Nanchang, Jiangxi, China."", ""The Children's Department of Ophthalmology, The Second Affiliated Hospital of Nanchang University Nanchang, Jiangxi, China."", 'Department of Neurology, The First Affiliated Hospital of Nanchang University Nanchang, Jiangxi, China.']",,"['Case-Control Studies', 'Chi-Square Distribution', 'Female', 'Gene Frequency', 'Gene-Environment Interaction', 'Genetic Association Studies', 'Genetic Predisposition to Disease', 'Heterozygote', 'Homozygote', 'Humans', 'Infant, Newborn', 'Male', 'Nitric Oxide Synthase Type III', 'Odds Ratio', 'Oxygen Inhalation Therapy', 'Phenotype', 'Polymorphism, Genetic', 'Protective Factors', 'Retinopathy of Prematurity', 'Risk Assessment', 'Risk Factors', 'Time Factors']",26823875,"[1] ""the second affiliated hospital of nanchang university nanchang, jiangxi, china""
[2] ""the affiliated eye hospital of nanchang university nanchang, jiangxi, china""   
[3] ""the first affiliated hospital of nanchang university nanchang, jiangxi, china"" 
"
3,['China'],['BF'],,"[""Department of Respiratory Medicine, Laiwu People's Hospital Laiwu, Shandong, China."", ""Department of Respiratory Medicine, Laiwu People's Hospital Laiwu, Shandong, China."", ""Department of Respiratory Medicine, Laiwu People's Hospital Laiwu, Shandong, China.""]",,"['Adult', 'Aged', 'Aged, 80 and over', 'Biomarkers, Tumor', 'Case-Control Studies', 'Chi-Square Distribution', 'ErbB Receptors', 'Female', 'Gene Frequency', 'Genetic Association Studies', 'Genetic Predisposition to Disease', 'Heterozygote', 'Homozygote', 'Humans', 'Logistic Models', 'Lung Neoplasms', 'Male', 'Middle Aged', 'Odds Ratio', 'Phenotype', 'Polymerase Chain Reaction', 'Polymorphism, Single Nucleotide', 'Risk Factors']",26823874,"[1] ""laiwu people's hospital laiwu, shandong, china""
"
4,"['China', 'China']","['BF', 'BF']",,"['Lianyungang Affiliated Hospital of Nanjing University of Chinese Medicine China.', 'Lianyungang Affiliated Hospital of Nanjing University of Chinese Medicine China.', 'Lianyungang Affiliated Hospital of Nanjing University of Chinese Medicine China.', '1st Affiliated Hospital of Suzhou University China.', '1st Affiliated Hospital of Suzhou University China.', '1st Affiliated Hospital of Suzhou University China.']",,"['ATP Binding Cassette Transporter, Subfamily B', 'Adult', 'Case-Control Studies', 'Chi-Square Distribution', 'Female', 'Femur Head Necrosis', 'Gene Frequency', 'Genetic Association Studies', 'Genetic Predisposition to Disease', 'Haplotypes', 'Heterozygote', 'Homozygote', 'Humans', 'Male', 'Middle Aged', 'Odds Ratio', 'Phenotype', 'Polymerase Chain Reaction', 'Polymorphism, Single Nucleotide', 'Risk Factors']",26823873,"[1] ""lianyungang affiliated hospital of nanjing university of chinese medicine china""
[2] ""st affiliated hospital of suzhou university china""                              
"
5,"['Turkey', 'Turkey', 'Turkey', 'Turkey', 'Turkey', 'Turkey']","['BF', 'BF', 'BF', 'BF', 'BF', 'BF']",,"['Department of Pediatrics, Faculty of Medical, Bozok University Yozgat, Turkey.', 'Department of Pathology, Haydarpasa Numune Training and Research Hospital Istanbul, Turkey.', 'Department of Internal Medicine, Faculty of Medical, Bozok University Yozgat, Turkey.', 'Department of Pathology, Iskenderun State Hospital Hatay, Turkey.', 'Department of General Surgery, Kartal Dr L\xfctf\xfc K\u0131rdar Training and Research Hospital Istanbul, Turkey.', 'Department of Pathology, Faculty of Medical, Atat\xfcrk University Erzurum, Turkey.', 'Department of Family Medicine, Faculty of Medical, Necmettin Erbakan University Konya, Turkey.', 'Department of Family Medicine, Iskenderun State Hospital Hatay, Turkey.']",,"['Adolescent', 'Adult', 'Aged', 'Aged, 80 and over', 'Biopsy', 'Child', 'Child, Preschool', 'Diagnosis, Differential', 'Female', 'Humans', 'Infant', 'Lymph Node Excision', 'Lymph Nodes', 'Lymphatic Diseases', 'Male', 'Middle Aged', 'Predictive Value of Tests', 'Retrospective Studies', 'Turkey', 'Young Adult']",26823872,"[1] ""faculty of medical, bozok university yozgat, turkey""                   
[2] ""haydarpasa numune training and research hospital istanbul, turkey""     
[3] ""iskenderun state hospital hatay, turkey""                               
[4] ""kartal dr lütfü kırdar training and research hospital istanbul, turkey""
[5] ""faculty of medical, atatürk university erzurum, turkey""                
[6] ""faculty of medical, necmettin erbakan university konya, turkey""        
"
6,['China'],['BF'],,"['Department of Urology, Zhejiang Cancer Hospital Hangzhou 310022, Zhejiang, China.', 'Department of Urology, Zhejiang Cancer Hospital Hangzhou 310022, Zhejiang, China.', 'Department of Urology, Zhejiang Cancer Hospital Hangzhou 310022, Zhejiang, China.']",,"['Adult', 'Aged', 'Asian Continental Ancestry Group', 'Carcinoma, Renal Cell', 'Case-Control Studies', 'Female', 'Genetic Predisposition to Disease', 'Genotype', 'Humans', 'Interleukin-16', 'Kidney Neoplasms', 'Male', 'Middle Aged', 'Odds Ratio', 'Polymerase Chain Reaction', 'Polymorphism, Restriction Fragment Length', 'Polymorphism, Single Nucleotide']",26823871,"[1] ""zhejiang cancer hospital hangzhou 310022, zhejiang, china""
"
7,"['China', 'China', 'China', 'China']","['BF', 'BF', 'BF', 'BF']",,"['Department of Neurosurgery, Nanfang Hospital, Southern Medical UniversityGuangzhou 510515, China; Department of Neurosurgery, Gaoming Hospital, Guangdong MedicineFoshan 521500, China.', 'Department of Neurosurgery, Nanfang Hospital, Southern Medical University Guangzhou 510515, China.', 'Department of Neurosurgery, Gaoming Hospital, Guangdong Medicine Foshan 521500, China.', 'Department of General Surgery, Gaoming Hospital, Guangdong Medicine Foshan 521500, China.', 'Department of Neurosurgery, Gaoming Hospital, Guangdong Medicine Foshan 521500, China.', 'Department of Neurosurgery, Nanfang Hospital, Southern Medical University Guangzhou 510515, China.']",,"['Adult', 'Aged', 'Asian Continental Ancestry Group', 'Brain Neoplasms', 'Case-Control Studies', 'Extracellular Matrix Proteins', 'Female', 'Genetic Predisposition to Disease', 'Genotype', 'Glioma', 'Humans', 'Male', 'Middle Aged', 'Odds Ratio', 'Polymerase Chain Reaction', 'Polymorphism, Restriction Fragment Length', 'Polymorphism, Single Nucleotide']",26823870,"[1] ""nanfang hospital, southern medical universityguangzhou 510515, china"" 
[2] ""gaoming hospital, guangdong medicinefoshan 521500, china""             
[3] ""nanfang hospital, southern medical university guangzhou 510515, china""
[4] ""gaoming hospital, guangdong medicine foshan 521500, china""            
"
8,['China'],['BF'],,"['Department of Endocrinology, The First Affiliated Hospital of Xinxiang Medical University Weihui 453100, Henan, China.', 'Department of Endocrinology, The First Affiliated Hospital of Xinxiang Medical University Weihui 453100, Henan, China.', 'Department of Endocrinology, The First Affiliated Hospital of Xinxiang Medical University Weihui 453100, Henan, China.', 'Department of Endocrinology, The First Affiliated Hospital of Xinxiang Medical University Weihui 453100, Henan, China.', 'Department of Endocrinology, The First Affiliated Hospital of Xinxiang Medical University Weihui 453100, Henan, China.', 'Department of Endocrinology, The First Affiliated Hospital of Xinxiang Medical University Weihui 453100, Henan, China.', 'Department of Endocrinology, The First Affiliated Hospital of Xinxiang Medical University Weihui 453100, Henan, China.']",,"['Adult', 'Aged', 'Case-Control Studies', 'Diabetes Mellitus, Type 2', 'Diabetic Nephropathies', 'Female', 'Genetic Predisposition to Disease', 'Genotype', 'Humans', 'Interleukin-10', 'Male', 'Middle Aged', 'Polymerase Chain Reaction', 'Polymorphism, Restriction Fragment Length', 'Polymorphism, Single Nucleotide']",26823869,"[1] ""the first affiliated hospital of xinxiang medical university weihui 453100, henan, china""
"
9,['China'],['BF'],,"['Department of Spinal Surgery, Shandong Provincial Hospital Affiliated to Shandong University Jinan 250021, Shandong, China.', 'Department of Spinal Surgery, Shandong Provincial Hospital Affiliated to Shandong University Jinan 250021, Shandong, China.', 'Department of Spinal Surgery, Shandong Provincial Hospital Affiliated to Shandong University Jinan 250021, Shandong, China.', 'Department of Spinal Surgery, Shandong Provincial Hospital Affiliated to Shandong University Jinan 250021, Shandong, China.', 'Department of Spinal Surgery, Shandong Provincial Hospital Affiliated to Shandong University Jinan 250021, Shandong, China.', 'Department of Spinal Surgery, Shandong Provincial Hospital Affiliated to Shandong University Jinan 250021, Shandong, China.', 'Department of Spinal Surgery, Shandong Provincial Hospital Affiliated to Shandong University Jinan 250021, Shandong, China.']",,"['Adult', 'Case-Control Studies', 'Female', 'Genetic Predisposition to Disease', 'Genotype', 'Humans', 'Male', 'Odds Ratio', 'Polymerase Chain Reaction', 'Polymorphism, Single Nucleotide', 'Spondylitis, Ankylosing', 'Tumor Necrosis Factor Ligand Superfamily Member 15']",26823868,"[1] ""shandong provincial hospital affiliated to shandong university jinan 250021, shandong, china""
"
